complex_id,avg_correlation,num_proteins,num_pairs,proteins_used
SAW1-RAD1-RAD10_endonuclease_complex,0.21920307226037808,2,1,"['A0A2H0ZNB7', 'A0A2H0ZFW6']"
SMC5-SMC6_SUMO_ligase_complex,0.02880139499100769,5,10,"['A0A2H1A5U0', 'A0A2H0ZJ19', 'A0A2H0ZJN4', 'A0A2H1A7Q1', 'A0A2H0ZGD9']"
SNT2C_histone_deacetylase_complex,0.4530852015167066,2,1,"['A0A2H0ZGF5', 'A0A2H0ZGW3']"
Mitochondrial_succinyl-CoA_synthetase_complex,0.9770193898118114,2,1,"['A0A2H0ZEH3', 'A0A2H1A5I7']"
TAP42-RRD2-PPH21_phosphatase_complex,-0.09098317823549885,3,3,"['A0A2H0ZQP1', 'A0A2H0ZD44', 'A0A2H0ZU25']"
TAP42-RRD2-PPH22_phosphatase_complex,-0.09098317823549885,3,3,"['A0A2H0ZQP1', 'A0A2H0ZD44', 'A0A2H0ZU25']"
TRAPPIII_protein_complex,0.0016629848118622874,4,6,"['A0A2H0ZVW3', 'A0A2H0ZW54', 'A0A2H0ZMP8', 'A0A2H1A3M5']"
Nuclear_meiotic_cohesin_complex,0.0185777212078109,2,1,"['A0A2H0ZGU6', 'A0A2H0ZDI5']"
UTP-A_complex,-0.03008162119726387,6,15,"['A0A2H0ZL74', 'A0A2H0ZVC6', 'A0A2H1A8D0', 'A0A2H0ZCH2', 'A0A2H0ZLD1', 'A0A2H0ZDC9']"
UTP-B_complex,0.07970834064174412,5,10,"['A0A2H1A6M8', 'A0A2H0ZDM5', 'A0A2H0ZWJ6', 'A0A2H0ZN13', 'A0A2H0ZMZ4']"
UBP3-BRE5_ubiquitin_hydrolase_complex,-0.13549001486424295,2,1,"['A0A2H0ZLC5', 'A0A2H1A1I7']"
UBA3-ULA1_E1_enzyme,0.368034964982589,2,1,"['A0A2H0ZV63', 'A0A2H1A3J3']"
NOP8_60s_ribosome_pre-assembly_complex,-0.16309808466586873,2,1,"['A0A2H0ZEQ1', 'A0A2H1A7T7']"
TEL2-TTI1-TTI2_complex,-0.13095620211677125,3,3,"['A0A2H0ZG74', 'A0A2H0ZCV7', 'A0A2H0ZWX7']"
COX1_pre-assembly_complex,0.057127513041475675,3,3,"['A0A2H1A8B6', 'A0A2H0ZKJ9', 'A0A2H0ZEV0']"
"Tubulin_alpha-beta_heterodimeric_complex,_TUB1_variant",0.9401754107091542,2,1,"['A0A2H0ZM27', 'A0A2H0ZFR6']"
"Tubulin_alpha-beta_heterodimeric_complex,_TUB3_variant",0.9401754107091542,2,1,"['A0A2H0ZM27', 'A0A2H0ZFR6']"
Myosin_class_II_complex,-0.0640974497154485,2,1,"['A0A2H1A210', 'A0A2H1A361']"
"Myosin_class_I_complex,_MYO5_variant",0.20433539653089142,2,1,"['A0A2H0ZKY3', 'A0A2H0ZD15']"
"Myosin_class_I_complex,_MYO3_variant",0.20433539653089142,2,1,"['A0A2H0ZKY3', 'A0A2H0ZD15']"
"Myosin_class_V_complex,_MYO4_variant",0.18954634437800957,3,3,"['A0A2H0ZKY3', 'A0A2H1A826', 'A0A2H1A361']"
40S_cytosolic_small_ribosomal_subunit,0.5925102778898129,8,28,"['A0A2H0ZW29', 'A0A2H0ZYS2', 'A0A5Q7YJ74', 'A0A2H0ZCD6', 'A0A2H0ZP76', 'A0A2H0ZFC0', 'A0A2H0ZGI3', 'A0A2H0ZND6']"
60S_cytosolic_large_ribosomal_subunit,0.4264537349390926,8,28,"['A0A2H1A7N8', 'A0A2H1A5Q8', 'A0A2H0ZR23', 'A0A2H0ZM86', 'A0A2H0ZCP9', 'A0A2H0ZG69', 'A0A0L0NQG7', 'A0A2H1A739']"
54S_mitochondrial_large_ribosomal_subunit,0.5415709879296465,36,630,"['A0A2H1A7B7', 'A0A2H1A5B0', 'A0A2H0ZUT6', 'A0A2H0ZZM6', 'A0A2H0ZGS2', 'A0A2H0ZST9', 'A0A2H1A592', 'A0A2H1A538', 'A0A2H0ZHE8', 'A0A2H0ZCV1', 'A0A2H1A5D1', 'A0A5C1DRH8', 'A0A2H0ZXX4', 'A0A2H1A668', 'A0A2H0ZZZ1', 'A0A2H0ZCE7', 'A0A2H0ZW69', 'A0A2H0ZNH2', 'A0A2H1A5R2', 'A0A2H0ZH92', 'A0A2H1A7I6', 'A0A2H0ZCL1', 'A0A2H1A214', 'A0A2H0ZGM3', 'A0A2H1A7L7', 'A0A2H0ZM87', 'A0A2H1A483', 'A0A2H0ZSM9', 'A0A2H0ZLJ5', 'A0A2H0ZTF1', 'A0A2H0ZTK4', 'A0A2H0ZY91', 'A0A5Q7Y9A0', 'A0A2H0ZN77', 'A0A2H0ZJL6', 'A0A2H1A6N0']"
37S_mitochondrial_small_ribosomal_subunit,0.05327647646514784,25,253,"['A0A2H0ZJS9', 'A0A5C1DZG8', 'A0A2H0ZFZ0', 'A0A2H0ZVL8', 'A0A2H0ZDG1', 'A0A2H0ZDB6', 'A0A2H1A472', 'A0A2H0ZID0', 'A0A2H0ZTD5', 'A0A2H0ZNX5', 'A0A2H1A5J4', 'A0A2H0ZMB9', 'A0A2H1A573', 'A0A2H0ZJS9', 'A0A2H0ZP13', 'A0A2H0ZDA3', 'A0A2H0ZSU9', 'A0A2H0ZQ99', 'A0A2H0ZND6', 'A0A2H0ZM30', 'A0A2H1A6Q3', 'A0A2H0ZLA4', 'A0A2H0ZNP1', 'A0A2H0ZHF9', 'A0A2H1A3U5']"
"Nucleosome,_variant_HTA2-HTB2_",0.6326952703036401,4,6,"['A0A5C1DZP3', 'A0A2H0ZWC4', 'A0A2H0ZCU5', 'A0A2H0ZGH4']"
"Nucleosome,_variant_HTA2-HTB1_",0.6326952703036401,4,6,"['A0A5C1DZP3', 'A0A2H0ZWC4', 'A0A2H0ZCU5', 'A0A2H0ZGH4']"
"Nucleosome,_variant_HTA1-HTB1_",0.6326952703036401,4,6,"['A0A5C1DZP3', 'A0A2H0ZWC4', 'A0A2H0ZCU5', 'A0A2H0ZGH4']"
"Nucleosome,_variant_HTZ1-HTB1_",0.4085800906951422,4,6,"['A0A5C1DZP3', 'A0A2H0ZWC4', 'A0A2H0ZGH4', 'A0A5Q7YH62']"
"Nucleosome,_variant_HTZ1-HTB2",0.4085800906951422,4,6,"['A0A5C1DZP3', 'A0A2H0ZWC4', 'A0A2H0ZGH4', 'A0A5Q7YH62']"
Clathrin_complex,0.8680390354683445,2,1,"['A0A5C1DWY4', 'A0A2H0ZMF3']"
CLA4-BEM1-CDC24_polarity_complex,0.0249454046106372,3,3,"['A0A2H1A7V4', 'A0A2H0ZJ52', 'A0A2H0ZUG7']"
MIH_complex,-0.04433164281060609,2,1,"['A0A2H1A361', 'A0A2H0ZC71']"
ATR-ATRIP_DNA_damage-sensing_kinase_complex,-0.04449420280278227,2,1,"['A0A2H0ZMI9', 'A0A2H0ZET1']"
SCF-Ydr131c_ubiquitin_ligase_complex,0.12495750664657583,4,6,"['A0A2H0ZXT9', 'A0A2H0ZXY1', 'A0A2H0ZX66', 'A0A2H0ZYT0']"
Nuclear_pore_complex,0.03502263402138703,25,136,"['A0A2H0ZD71', 'A0A2H0ZGA8', 'A0A2H0ZFZ3', 'A0A2H0ZLH7', 'A0A2H0ZCH8', 'A0A2H0ZEE6', 'A0A2H0ZXR5', 'A0A2H0ZEE6', 'A0A2H1A3C8', 'A0A2H0ZL69', 'A0A2H1A256', 'A0A2H0ZF01', 'A0A2H0ZKB7', 'A0A2H0ZPD1', 'A0A2H0ZDW0', 'A0A2H1A364', 'A0A2H0ZL69', 'A0A2H0ZHL3', 'A0A2H0ZHL3', 'A0A2H0ZNP8', 'A0A2H1A7J5', 'A0A2H1A035', 'A0A2H1A7J5', 'A0A2H1A1W8', 'A0A2H0ZLU5']"
"alpha-1,6-mannosyltransferase_complex,_M-Pol_II_variant",-0.011495800568580069,5,10,"['A0A2H1A723', 'A0A2H0ZQG4', 'A0A2H1A6H3', 'A0A2H0ZVH8', 'A0A2H0ZMJ3']"
ESCRT-0_complex,0.33708929095476176,2,1,"['A0A2H0ZJF4', 'A0A2H0ZD72']"
ESCRT-II_complex,-0.02702702702702703,2,1,"['A0A2H0ZXB8', 'A0A2H0ZV94']"
ESCRT-III_complex,0.17765165683045883,4,6,"['A0A2H0ZMB8', 'A0A2H0ZLA3', 'A0A2H0ZM02', 'A0A2H0ZK15']"
HOPS_tethering_complex,-0.02063658318182865,6,15,"['A0A2H0ZV43', 'A0A2H0ZLS9', 'A0A2H1A1X8', 'A0A2H0ZXV9', 'A0A2H0ZMC4', 'A0A2H0ZN63']"
CORVET_tethering_complex,0.011201069155459268,6,15,"['A0A2H0ZV43', 'A0A2H0ZLS9', 'A0A2H0ZI15', 'A0A2H1A1X8', 'A0A2H0ZRG2', 'A0A2H0ZMC4']"
RAVE_complex,0.18372541264361583,2,1,"['A0A2H0ZKX7', 'A0A2H0ZXY1']"
TIM22_mitochondrial_inner_membrane_twin-pore_carrier_translocase_complex,-0.0016614580543451534,4,6,"['A0A2H0ZXM8', 'A0A2H1A5V6', 'A0A2H1A1T9', 'A0A2H0ZED7']"
Mitochondrial_processing_peptidase_complex,-0.06723003971451123,2,1,"['A0A2H1A5J2', 'A0A2H1A1Z6']"
tRNA_(adenine(58)-N(1))-methyltransferase_complex,0.9488455711585673,2,1,"['A0A2H0ZEL0', 'A0A2H0ZG58']"
tRNA_(guanine-N(7)-)-methyltransferase,-0.04813109511118896,2,1,"['A0A2H0ZWK4', 'A0A2H0ZW21']"
Protein_farnesyltransferase_complex,-0.02702702702702703,2,1,"['A0A2H1A7I8', 'A0A2H0ZDX8']"
Protein_geranylgeranyltransferase_type_I_complex,-0.04813109511118895,2,1,"['A0A2H0ZW23', 'A0A2H0ZDX8']"
Protein_geranylgeranyltransferase_type_II_complex,0.1251071813902321,3,3,"['A0A2H0ZY47', 'A0A2H0ZGG9', 'A0A2H0ZW34']"
F-actin_capping_protein_complex,0.8238586966785313,2,1,"['A0A2H0ZXX9', 'A0A2H0ZJE6']"
"Oligosaccharyl_transferase_complex,_OST6_variant",-0.032491613276557016,4,6,"['A0A2H0ZDC7', 'A0A2H1A737', 'A0A2H0ZT63', 'A0A2H1A6U3']"
"Oligosaccharyl_transferase_complex,_OST3_variant",-0.034313142026400345,3,3,"['A0A2H0ZDC7', 'A0A2H1A737', 'A0A2H0ZT63']"
Nucleotide_excision_repair_factor_2_complex,0.16222581981151685,2,1,"['A0A2H1A187', 'A0A2H0ZGS4']"
GINS_complex,0.1464267745771758,4,6,"['A0A2H0ZNR3', 'A0A2H1A1C5', 'A0A2H1A3B8', 'A0A2H0ZDQ6']"
General_transcription_factor_complex_TFIID,-0.006481012412204447,13,78,"['A0A2H1A5N1', 'A0A2H0ZXY9', 'A0A2H0ZWQ8', 'A0A2H0ZUZ2', 'A0A2H0ZZY3', 'A0A2H0ZL12', 'A0A2H0ZMX7', 'A0A2H0ZND0', 'A0A2H0ZNR4', 'A0A2H0ZRJ4', 'A0A2H1A570', 'A0A2H0ZJD9', 'A0A2H0ZGT2']"
G_protein_heterotrimer,0.368034964982589,2,1,"['A0A2H0ZP54', 'A0A2H1A669']"
SF3B_complex,-0.008042006987327082,5,10,"['A0A2H1A6H5', 'A0A2H0ZIF5', 'A0A2H0ZKK7', 'A0A2H0ZL06', 'A0A2H0ZKU7']"
SF3A_complex,-0.04435132712825615,3,3,"['A0A2H0ZI76', 'A0A2H1A5W5', 'A0A2H0ZL29']"
PRP19-associated_complex,0.02021357508816705,27,351,"['A0A2H0ZI76', 'A0A2H0ZXF8', 'A0A2H0ZPA9', 'A0A5C1DPA1', 'A0A2H0ZYI6', 'A0A2H1A5W5', 'A0A2H0ZIN1', 'A0A2H0ZD34', 'A0A2H1A259', 'A0A2H0ZGL6', 'A0A2H0ZL34', 'A0A2H0ZG35', 'A0A2H0ZIF5', 'A0A2H0ZNG8', 'A0A2H0ZL11', 'A0A2H0ZZP6', 'A0A2H0ZKK7', 'A0A2H0ZEV9', 'A0A2H0ZL20', 'A0A2H0ZP58', 'A0A2H0ZSN7', 'A0A2H0ZGL0', 'A0A2H0ZL06', 'A0A2H0ZS57', 'A0A2H0ZL29', 'A0A2H1A770', 'A0A2H0ZNH8']"
COPI_vesicle_coat_complex,0.055369584774733485,7,21,"['A0A2H0ZFQ6', 'A0A2H0ZG05', 'A0A2H0ZC05', 'A0A2H0ZYZ3', 'A0A2H0ZVZ8', 'A0A2H0ZGR4', 'A0A2H0ZYS7']"
Retromer_complex,-0.03042210565845329,5,10,"['A0A2H1A650', 'A0A2H0ZT58', 'A0A2H0ZK22', 'A0A2H0ZSY7', 'A0A2H0ZZQ8']"
i-AAA_complex,-0.19889806323953874,2,1,"['A0A2H0ZCJ1', 'A0A2H0ZVU9']"
General_transcription_factor_TFIIIC_complex,0.0870418563780627,5,10,"['A0A2H1A485', 'A0A2H0ZGM6', 'A0A2H1A6D0', 'A0A2H1A7E3', 'A0A2H0ZGF0']"
General_transcription_factor_complex_TFIIE,0.32135252690935645,2,1,"['A0A2H0ZMW7', 'A0A2H0ZUQ6']"
General_transcription_factor_TFIIH_complex,0.0016198743931694019,10,45,"['A0A2H0ZJX3', 'A0A2H1A0M8', 'A0A2H1A2V9', 'A0A2H0ZES7', 'A0A2H0ZM78', 'A0A2H0ZFS9', 'A0A2H0ZW80', 'A0A2H0ZNT1', 'A0A2H0ZVC0', 'A0A2H0ZDL6']"
General_transcription_factor_complex_TFIIK,-0.021810203953473353,3,3,"['A0A2H0ZJX3', 'A0A2H0ZES7', 'A0A2H0ZW80']"
SPT4-SPT5_transcription_elongation_factor_complex,0.1747739014322962,2,1,"['A0A2H0ZNM6', 'A0A2H0ZIX0']"
CYC8-TUP1_corepressor_complex,0.3518453237016975,2,1,"['A0A2H0ZHD4', 'A0A2H1A1F6']"
DNA-directed_RNA_Polymerase_I_complex,0.10200661641565012,12,66,"['A0A2H0ZFE5', 'A0A2H0ZJF3', 'A0A2H0ZNX3', 'A0A2H0ZPA8', 'A0A2H0ZW51', 'A0A2H1A814', 'A0A2H1A7A6', 'A0A5Q7YP06', 'A0A5Q7YHZ5', 'A0A2H1A4Y5', 'A0A2H0ZP51', 'A0A2H1A2I4']"
MutLalpha_endonuclease_complex,-0.08084520834544434,2,1,"['A0A2H1A6Z8', 'A0A2H0ZIY3']"
RENT_complex,-0.06399221901922214,2,1,"['A0A2H0ZL33', 'A0A2H0ZZZ8']"
MUS81-MMS4_structure-specific_endonuclease_complex,-0.11396057645963796,2,1,"['A0A2H0ZZY4', 'A0A2H0ZGU5']"
Prefoldin_co-chaperone_complex,0.46514078434545925,5,10,"['A0A5Q7YJ19', 'A0A2H1A7R8', 'A0A2H0ZVK5', 'A0A2H0ZGW7', 'A0A2H0ZIT3']"
"alpha-1,6-mannosyltransferase_complex,_M-Pol_I_variant",-0.04813109511118895,2,1,"['A0A2H0ZMV6', 'A0A2H0ZQG4']"
Septin_complex,-0.04535408254381392,4,6,"['A0A2H0ZN62', 'A0A2H0ZG00', 'A0A2H0ZVD5', 'A0A2H1A4T7']"
Phosphatidylinositol_3-kinase_complex_II,0.14585216876555054,2,1,"['A0A2H0ZDJ2', 'A0A2H0ZNE3']"
TRAMP_complex_variant_4-1,0.17764056096569414,4,6,"['A0A2H0ZVI2', 'A0A2H0ZDU8', 'A0A2H0ZPD4', 'A0A2H0ZFQ8']"
TRAMP_complex_variant_4-2,0.17764056096569417,4,6,"['A0A2H0ZDU8', 'A0A2H0ZPD4', 'A0A2H0ZFQ8', 'A0A2H0ZVI2']"
TRAMP_complex_variant_5-1,0.2543223910417955,3,3,"['A0A2H0ZVI2', 'A0A2H0ZPD4', 'A0A2H0ZFQ8']"
Monopolin_complex,0.08663791001045898,2,1,"['A0A2H1A297', 'A0A2H0ZWS3']"
Histone_acetyltransferase_B,0.7501773005207116,2,1,"['A0A2H0ZDN6', 'A0A2H0ZVJ1']"
DBF2-MOB1_kinase_complex,-0.027027027027027025,2,1,"['A0A2H0ZKT2', 'A0A2H0ZY17']"
CBK1-MOB2_kinase_complex,-0.09174698042719673,2,1,"['A0A2H0ZTX0', 'A0A2H1A648']"
Thp1-Sac3_complex,-0.04521307271240019,2,1,"['A0A2H0ZN23', 'A0A2H0ZPD7']"
PHO80-PHO85_kinase_complex,-0.036659041473910275,2,1,"['A0A2H0ZSY6', 'A0A2H0ZMD4']"
PCL6-PHO85_kinase_complex,-0.036659041473910275,2,1,"['A0A2H0ZSY6', 'A0A2H0ZMD4']"
PCL7-PHO85_kinase_complex,-0.036659041473910275,2,1,"['A0A2H0ZSY6', 'A0A2H0ZMD4']"
CLG1-PHO85_kinase_complex,-0.027027027027027032,2,1,"['A0A2H0ZSY6', 'A0A2H0ZWS2']"
PCL2-PHO85_kinase_complex,-0.027027027027027032,2,1,"['A0A2H0ZSY6', 'A0A2H0ZL56']"
PCL1-PHO85_kinase_complex,-0.027027027027027032,2,1,"['A0A2H0ZSY6', 'A0A2H0ZL56']"
PCL9-PHO85_kinase_complex,-0.027027027027027032,2,1,"['A0A2H0ZSY6', 'A0A2H0ZL56']"
EMP24_complex,-0.06900655593423544,2,1,"['A0A2H0ZCE9', 'A0A2H0ZSV2']"
CLN1-CDC28_kinase_complex,0.18634347094521805,3,3,"['A0A2H0ZSY6', 'A0A2H0ZC85', 'A0A2H0ZS24']"
CLN3-CDC28_kinase_complex,-0.05476533921083894,2,1,"['A0A2H0ZSY6', 'A0A2H0ZS24']"
CLB2-CDC28_kinase_complex,-0.06399221901922214,2,1,"['A0A2H0ZSY6', 'A0A2H0ZI70']"
CLB5-CDC28_kinase_complex,-0.06399221901922214,2,1,"['A0A2H0ZSY6', 'A0A2H0ZI70']"
Prohibitin_complex,0.010615495921641335,2,1,"['A0A2H0ZV05', 'A0A2H0ZKB4']"
Ornithine_carbamoyltransferase_arginase_complex,-0.08558217472490101,2,1,"['A0A2H0ZIM7', 'A0A2H0ZGL3']"
Nucleotide-excision_repair_factor_1_complex,0.11834303432601218,3,3,"['A0A2H0ZNB7', 'A0A2H0ZFW6', 'A0A2H0ZE04']"
Nucleotide_excision_repair_factor_4_complex,-0.1267731382092775,2,1,"['A0A2H1A753', 'A0A2H0ZU37']"
Carboxy-terminal_domain_protein_kinase_complex,-0.10159190903459459,2,1,"['A0A2H0ZEH5', 'A0A2H0ZL70']"
RIX1_complex,-0.10206207261596575,2,1,"['A0A2H0ZYL5', 'A0A2H0ZMY6']"
Gin4_serine/threonine_kinase_complex,0.019227510866236072,6,15,"['A0A2H1A2A5', 'A0A2H0ZN62', 'A0A2H0ZG00', 'A0A2H0ZVD5', 'A0A2H1A4T7', 'A0A2H0ZD56']"
"TORC1_serine/threonine-protein_kinase_complex,_TOR1_variant",0.04859564254816305,2,1,"['A0A2H0ZZY1', 'A0A2H0ZN76']"
"TORC1_serine/threonine-protein_kinase_complex,_TOR2_variant",0.04859564254816305,2,1,"['A0A2H0ZZY1', 'A0A2H0ZN76']"
TORC2_complex,-0.14724203476646208,2,1,"['A0A2H0ZZY1', 'A0A2H0ZWD4']"
GARP_tethering_complex,0.16305240594968892,3,3,"['A0A2H1A1F8', 'A0A2H1A2G8', 'A0A2H0ZLU6']"
PAF1_complex,0.14319536832269567,5,10,"['A0A2H0ZFX9', 'A0A2H1A1P1', 'A0A2H0ZM24', 'A0A2H1A7T9', 'A0A2H0ZSU4']"
CTF18-RFC_complex,0.055079087219607796,6,6,"['A0A2H1A7D2', 'A0A2H0ZSN8', 'A0A2H0ZKF9', 'A0A2H0ZY92', 'A0A2H0ZKF9', 'A0A2H0ZPU6']"
Ku70:Ku80_complex,0.06490517643367961,2,1,"['A0A2H1A1B4', 'A0A2H0ZRU8']"
NOC1-NOC2_pre-ribosome_maturation_complex,0.0026910029120259466,2,1,"['A0A2H0ZCQ6', 'A0A2H1A8D2']"
NOC2-NOC3_pre-ribosome_maturation_complex,0.3093214601061596,2,1,"['A0A2H0ZCQ6', 'A0A2H0ZW63']"
Phenylalanyl-tRNA_synthetase_complex,-0.10827160731815064,2,1,"['A0A5Q7YHS6', 'A0A2H1A6G4']"
Ribosome-associated_complex,0.9551289866665988,2,1,"['A0A2H1A1U9', 'A0A2H0ZKG9']"
Mitochondrial_sorting_and_assembly_machinery_complex,-0.056388387443460086,2,1,"['A0A2H0ZER7', 'A0A2H0ZWG1']"
TREX_complex,0.022888774871079053,4,6,"['A0A2H0ZLW2', 'A0A2H0ZE92', 'A0A2H0ZUQ9', 'A0A2H0ZVJ3']"
Endoplasmic_reticulum_snare_complex_UFE1-USE1-SEC20-SEC22,-0.03874921291460644,2,1,"['A0A2H0ZQJ5', 'A0A2H1A062']"
Endosomal_SNARE_complex_TLG2-VTI1-TLG1-SNC2,0.6814878166922551,2,1,"['A0A2H1A820', 'A0A2H1A2I3']"
Endosomal_SNARE_complex_TLG2-VTI1-TLG1-SNC1,0.6814878166922551,2,1,"['A0A2H1A820', 'A0A2H1A2I3']"
DBF20-MOB1_kinase_complex,-0.027027027027027025,2,1,"['A0A2H0ZKT2', 'A0A2H0ZY17']"
Vacuolar_SNARE_complex_VAM3-VTI1-VAM7-YKT6,0.0434423348522062,4,6,"['A0A2H0ZWM3', 'A0A2H0ZSH3', 'A0A2H1A2I3', 'A0A2H0ZFH3']"
Vacuolar_SNARE_complex_VAM3-VTI1-VAM7-NYV1,0.09026219892854852,3,3,"['A0A2H0ZWM3', 'A0A2H1A2I3', 'A0A2H0ZFH3']"
Endosomal_SNARE_complex_PEP12-VTI1-SYN8-YKT6,0.0434423348522062,4,6,"['A0A2H0ZWM3', 'A0A2H0ZFH3', 'A0A2H0ZSH3', 'A0A2H1A2I3']"
Endosomal_SNARE_complex_PEP12-VTI1-TLG1-YKT6,-0.01767359433565564,3,3,"['A0A2H0ZFH3', 'A0A2H0ZSH3', 'A0A2H1A2I3']"
Endosomal_SNARE_complex_PEP12-VTI1-TLG1-SNC1,0.17270021883450737,3,3,"['A0A2H1A820', 'A0A2H0ZFH3', 'A0A2H1A2I3']"
Endosomal_SNARE_complex_PEP12-VTI1-SYN8-SNC1,0.2630478734887146,4,6,"['A0A2H1A820', 'A0A2H0ZWM3', 'A0A2H0ZFH3', 'A0A2H1A2I3']"
Endosomal_SNARE_complex_PEP12-VTI1-SYN8-SNC2,0.26304787348871467,4,6,"['A0A2H0ZWM3', 'A0A2H0ZFH3', 'A0A2H1A820', 'A0A2H1A2I3']"
Endosomal_SNARE_complex_PEP12-VTI1-TLG1-SNC2,0.17270021883450737,3,3,"['A0A2H0ZFH3', 'A0A2H1A820', 'A0A2H1A2I3']"
Vesicular_SNARE_complex_SSO1-SEC9-SNC1,0.40432208296432753,3,3,"['A0A2H1A820', 'A0A2H0ZVC5', 'A0A2H0ZGD1']"
Vesicular_SNARE_complex_SSO1-SEC9-SNC2,0.4043220829643275,3,3,"['A0A2H0ZVC5', 'A0A2H1A820', 'A0A2H0ZGD1']"
Vesicular_SNARE_complex_SSO1-SPO20-SNC1,0.40432208296432753,3,3,"['A0A2H1A820', 'A0A2H0ZVC5', 'A0A2H0ZGD1']"
Vesicular_SNARE_complex_SSO2-SEC9-SNC2,0.40432208296432753,3,3,"['A0A2H1A820', 'A0A2H0ZVC5', 'A0A2H0ZGD1']"
Vesicular_SNARE_complex_SSO1-SPO20-SNC2,0.4043220829643275,3,3,"['A0A2H0ZVC5', 'A0A2H1A820', 'A0A2H0ZGD1']"
Vesicular_SNARE_complex_SSO2-SEC9-SNC1,0.40432208296432753,3,3,"['A0A2H1A820', 'A0A2H0ZVC5', 'A0A2H0ZGD1']"
Vacuolar_SNARE_complex_SSO1-SEC9-NYV1,0.08214655525643148,2,1,"['A0A2H0ZVC5', 'A0A2H0ZGD1']"
CCR4-NOT_mRNA_deadenylase_complex,-0.00013784319470149935,7,10,"['A0A2H0ZQM1', 'A0A2H0ZUW8', 'A0A2H0ZLB5', 'A0A2H0ZKC5', 'A0A2H0ZMF1', 'A0A2H0ZUB7', 'A0A2H0ZUW8']"
Dynactin_complex,-0.06399221901922214,2,1,"['A0A2H1A6H6', 'A0A2H0ZIM0']"
Rad17-Mec3-Ddc1_checkpoint_clamp_complex,0.19752365639339353,3,3,"['A0A2H0ZMS8', 'A0A2H0ZSE9', 'A0A2H1A908']"
Rad17_RFC-like_complex,-0.048131095111188946,4,1,"['A0A2H0ZPT3', 'A0A2H0ZSN8', 'A0A2H0ZKF9', 'A0A2H0ZKF9']"
GCN1-GCN20_complex,0.210146913056998,2,1,"['A0A2H0ZN08', 'A0A2H0ZLW0']"
NuA3_histone_acetyltransferase_complex,-0.04813109511118895,2,1,"['A0A2H0ZMN8', 'A0A2H0ZNY6']"
"1,3-beta-D-glucan_synthase_complex,_FKS1-RHO1_variant",-0.016119599768202084,2,1,"['A0A2H0ZNS4', 'A0A2H1A6L2']"
"1,3-beta-D-glucan_synthase_complex,_FKS2-RHO1_variant",-0.016119599768202084,2,1,"['A0A2H0ZNS4', 'A0A2H1A6L2']"
R2TP_co-chaperone_complex,-0.04870752098497419,3,3,"['A0A2H0ZI53', 'A0A2H0ZTZ6', 'A0A2H0ZC73']"
"TIM23_mitochondrial_inner_membrane_pre-sequence_translocase_complex,_sort_variant",0.0032909093183402377,4,6,"['A0A2H1A6L8', 'A0A5C1DSC8', 'A0A2H0ZG07', 'A0A2H0ZLT3']"
"TIM23_mitochondrial_inner_membrane_pre-sequence_translocase_complex,_motor_variant",0.002038787868980594,9,36,"['A0A2H1A8B6', 'A0A2H1A6L8', 'A0A2H0ZVG7', 'A0A2H1A5V7', 'A0A5C1DSC8', 'A0A2H0ZM76', 'A0A2H0ZDF2', 'A0A2H0ZG07', 'A0A2H0ZIY0']"
CCAAT-binding_factor_complex,-0.027027027027027032,2,1,"['A0A2H0ZFE1', 'A0A2H0ZLX5']"
Eukaryotic_translation_initiation_factor_3_core_complex,0.102791393074561,5,10,"['A0A2H0ZND5', 'A0A2H0ZM31', 'A0A2H0ZUN3', 'A0A2H0ZW31', 'A0A2H0ZMB7']"
tRNA-intron_endonuclease_complex,0.04184630761922554,4,6,"['A0A2H1A4V5', 'A0A2H0ZRP8', 'A0A2H0ZP89', 'A0A2H1A5S2']"
CUL3-HRT1-ELC1-ELA1_ubiquitin_ligase_complex,0.12459158233577394,3,3,"['A0A2H0ZGJ1', 'A0A2H0ZT61', 'A0A2H0ZX66']"
COG_Golgi_transport_complex,0.017274957457337627,5,10,"['A0A2H0ZXV3', 'A0A2H1A777', 'A0A2H0ZGQ8', 'A0A2H0ZLT4', 'A0A2H1A666']"
Histone_H2A_phosphatase_complex,-0.06900655593423542,2,1,"['A0A2H0ZDR5', 'A0A2H1A780']"
Anthranilate_synthase_complex,-0.0975247804064854,2,1,"['A0A2H1A8Q4', 'A0A2H0ZP64']"
RPD3S_histone_deacetylase_complex,-0.05073566390235077,4,6,"['A0A2H0ZUH6', 'A0A2H0ZGF5', 'A0A2H0ZC09', 'A0A2H0ZCM4']"
RPD3L_histone_deacetylase_complex,-0.004811324105755531,8,28,"['A0A2H0ZUH6', 'A0A2H1A4K0', 'A0A2H0ZGF5', 'A0A2H0ZER8', 'A0A2H0ZGA6', 'A0A2H0ZMK3', 'A0A2H0ZN14', 'A0A2H0ZEU9']"
CKM_complex,-0.051670488355157106,3,3,"['A0A2H0ZD09', 'A0A2H0ZNC4', 'A0A2H0ZPS8']"
Golgi_SNARE_complex_SED5-BOS1-BET1-SEC22,0.0999616423641466,4,6,"['A0A2H0ZQJ5', 'A0A2H0ZVD1', 'A0A2H0ZK39', 'A0A2H0ZSJ3']"
Golgi_SNARE_complex_SED5-GOS1-SFT1-YKT6,-0.07241532408214808,3,3,"['A0A2H0ZSH3', 'A0A2H0ZEI7', 'A0A2H0ZSJ3']"
