complex_id,avg_correlation,num_proteins,num_pairs,proteins_used
Nuclear_pore_complex,0.10169331396555362,25,136,"['OG6_102783', 'OG6_139042', 'OG6_500518', 'OG6_103333', 'OG6_116656', 'OG6_102040', 'OG6_113586', 'OG6_102040', 'OG6_101883', 'OG6_103190', 'OG6_108801', 'OG6_143877', 'OG6_103030', 'OG6_111140', 'OG6_137446', 'OG6_103478', 'OG6_103190', 'OG6_101756', 'OG6_101756', 'OG6_101264', 'OG6_209971', 'OG6_101941', 'OG6_209971', 'OG6_103111', 'OG6_499928']"
"alpha-1,6-mannosyltransferase_complex,_M-Pol_II_variant",-0.06900064525999974,5,10,"['OG6_129583', 'OG6_132885', 'OG6_119656', 'OG6_106964', 'OG6_133176']"
ESCRT-0_complex,0.29729329461072185,2,1,"['OG6_103033', 'OG6_110729']"
ESCRT-II_complex,0.6974858324629157,2,1,"['OG6_102615', 'OG6_102942']"
ESCRT-III_complex,0.42510670823532304,3,3,"['OG6_102450', 'OG6_100985', 'OG6_102807']"
HOPS_tethering_complex,-0.0035535416521988634,6,15,"['OG6_102537', 'OG6_101460', 'OG6_102656', 'OG6_103391', 'OG6_102133', 'OG6_102524']"
CORVET_tethering_complex,0.019375987757747938,5,10,"['OG6_102537', 'OG6_101460', 'OG6_102656', 'OG6_102677', 'OG6_102133']"
RAVE_complex,0.20371160386398643,2,1,"['OG6_115930', 'OG6_100934']"
TIM22_mitochondrial_inner_membrane_twin-pore_carrier_translocase_complex,0.0073359157242836644,5,10,"['OG6_103037', 'OG6_113593', 'OG6_103064', 'OG6_103841', 'OG6_102845']"
Mitochondrial_processing_peptidase_complex,-0.06025359879550433,2,1,"['OG6_100777', 'OG6_102381']"
tRNA_(adenine(58)-N(1))-methyltransferase_complex,0.7308765228380516,2,1,"['OG6_102534', 'OG6_100880']"
tRNA_(guanine-N(7)-)-methyltransferase,-0.04813109511118895,2,1,"['OG6_103715', 'OG6_100919']"
Protein_farnesyltransferase_complex,-0.048131095111188946,2,1,"['OG6_101706', 'OG6_102620']"
Protein_geranylgeranyltransferase_type_I_complex,-0.04813109511118895,2,1,"['OG6_103705', 'OG6_102620']"
Protein_geranylgeranyltransferase_type_II_complex,0.10303383934289623,3,3,"['OG6_102449', 'OG6_103227', 'OG6_102100']"
F-actin_capping_protein_complex,0.8218815251229359,2,1,"['OG6_103032', 'OG6_102492']"
"Oligosaccharyl_transferase_complex,_OST6_variant",-0.02702702702702703,2,1,"['OG6_103031', 'OG6_100521']"
"Oligosaccharyl_transferase_complex,_OST3_variant",-0.02702702702702703,2,1,"['OG6_103031', 'OG6_100521']"
Nucleotide_excision_repair_factor_2_complex,-0.05019415948794667,2,1,"['OG6_102113', 'OG6_101279']"
GINS_complex,0.1464267745771758,4,6,"['OG6_102798', 'OG6_102987', 'OG6_102982', 'OG6_103148']"
General_transcription_factor_complex_TFIID,-0.007519896557518525,11,55,"['OG6_102824', 'OG6_102926', 'OG6_102499', 'OG6_105779', 'OG6_103103', 'OG6_104008', 'OG6_103171', 'OG6_102177', 'OG6_101921', 'OG6_103784', 'OG6_133395']"
G_protein_heterotrimer,-0.08571428571428572,2,1,"['OG6_100285', 'OG6_101247']"
SF3B_complex,0.07262750968504271,4,6,"['OG6_101702', 'OG6_102282', 'OG6_102496', 'OG6_102421']"
SF3A_complex,-0.06900655593423542,2,1,"['OG6_102364', 'OG6_102158']"
PRP19-associated_complex,0.02741755019508587,27,351,"['OG6_102364', 'OG6_102669', 'OG6_100085', 'OG6_102341', 'OG6_102870', 'OG6_100305', 'OG6_101765', 'OG6_102614', 'OG6_100753', 'OG6_102085', 'OG6_103002', 'OG6_101702', 'OG6_101743', 'OG6_102529', 'OG6_102452', 'OG6_102282', 'OG6_102804', 'OG6_101940', 'OG6_102153', 'OG6_102607', 'OG6_102092', 'OG6_102496', 'OG6_102323', 'OG6_102158', 'OG6_106961', 'OG6_101977', 'OG6_101928']"
COPI_vesicle_coat_complex,0.0867322732547153,7,21,"['OG6_101348', 'OG6_102500', 'OG6_100064', 'OG6_101404', 'OG6_101729', 'OG6_101375', 'OG6_101600']"
Retromer_complex,-0.009551260656483705,5,10,"['OG6_118299', 'OG6_101945', 'OG6_101343', 'OG6_101403', 'OG6_102065']"
i-AAA_complex,-0.24845199749997662,2,1,"['OG6_101196', 'OG6_222606']"
General_transcription_factor_TFIIIC_complex,0.08493446513005308,5,10,"['OG6_103019', 'OG6_103511', 'OG6_198028', 'OG6_105212', 'OG6_102745']"
General_transcription_factor_complex_TFIIE,0.32135252690935645,2,1,"['OG6_104238', 'OG6_103945']"
General_transcription_factor_TFIIH_complex,0.013491365322529295,10,45,"['OG6_103547', 'OG6_101742', 'OG6_103656', 'OG6_102792', 'OG6_100822', 'OG6_101881', 'OG6_103797', 'OG6_102284', 'OG6_143879', 'OG6_103072']"
General_transcription_factor_complex_TFIIK,0.1895406324980123,3,3,"['OG6_103547', 'OG6_102792', 'OG6_103797']"
SPT4-SPT5_transcription_elongation_factor_complex,0.15479060159812374,2,1,"['OG6_101219', 'OG6_102281']"
CYC8-TUP1_corepressor_complex,0.09073399377329279,2,1,"['OG6_101645', 'OG6_108387']"
DNA-directed_RNA_Polymerase_I_complex,0.1180013055504545,12,66,"['OG6_102180', 'OG6_101773', 'OG6_101049', 'OG6_101231', 'OG6_102056', 'OG6_102249', 'OG6_101548', 'OG6_102491', 'OG6_103317', 'OG6_103646', 'OG6_500269', 'OG6_103939']"
MutLalpha_endonuclease_complex,0.17473955057144483,2,1,"['OG6_101943', 'OG6_101011']"
RENT_complex,-0.05638838744346008,2,1,"['OG6_103854', 'OG6_100917']"
MUS81-MMS4_structure-specific_endonuclease_complex,-0.08043011062666637,2,1,"['OG6_105221', 'OG6_103117']"
Prefoldin_co-chaperone_complex,0.4636097230697066,5,10,"['OG6_103090', 'OG6_102595', 'OG6_102523', 'OG6_102908', 'OG6_101532']"
"alpha-1,6-mannosyltransferase_complex,_M-Pol_I_variant",-0.056388387443460086,2,1,"['OG6_113480', 'OG6_132885']"
Septin_complex,-0.023148883999457637,4,6,"['OG6_104146', 'OG6_108525', 'OG6_108099', 'OG6_500540']"
Phosphatidylinositol_3-kinase_complex_II,0.40849122311878305,2,1,"['OG6_102384', 'OG6_101850']"
TRAMP_complex_variant_4-1,0.16165956072420049,4,6,"['OG6_105655', 'OG6_101192', 'OG6_100340', 'OG6_101092']"
TRAMP_complex_variant_4-2,0.16165956072420049,4,6,"['OG6_101192', 'OG6_100340', 'OG6_101092', 'OG6_105655']"
TRAMP_complex_variant_5-1,0.16437258287525566,3,3,"['OG6_105655', 'OG6_100340', 'OG6_101092']"
Monopolin_complex,-0.016586804557400678,2,1,"['OG6_129966', 'OG6_100396']"
Histone_acetyltransferase_B,0.8162242000257857,2,1,"['OG6_101102', 'OG6_102175']"
DBF2-MOB1_kinase_complex,-0.027027027027027025,2,1,"['OG6_111464', 'OG6_101569']"
CBK1-MOB2_kinase_complex,-0.06399221901922214,2,1,"['OG6_112320', 'OG6_100850']"
Thp1-Sac3_complex,0.018753443331102612,2,1,"['OG6_132492', 'OG6_121412']"
PHO80-PHO85_kinase_complex,-0.056388387443460086,2,1,"['OG6_100334', 'OG6_101636']"
PCL6-PHO85_kinase_complex,-0.056388387443460086,2,1,"['OG6_100334', 'OG6_101636']"
PCL7-PHO85_kinase_complex,-0.056388387443460086,2,1,"['OG6_100334', 'OG6_101636']"
CLG1-PHO85_kinase_complex,-0.027027027027027032,2,1,"['OG6_100334', 'OG6_137777']"
PCL2-PHO85_kinase_complex,-0.03874921291460643,2,1,"['OG6_100334', 'OG6_112495']"
PCL1-PHO85_kinase_complex,-0.03874921291460643,2,1,"['OG6_100334', 'OG6_112495']"
PCL9-PHO85_kinase_complex,-0.03874921291460643,2,1,"['OG6_100334', 'OG6_112495']"
EMP24_complex,-0.058660936234503615,3,3,"['OG6_103696', 'OG6_101611', 'OG6_102210']"
CLN1-CDC28_kinase_complex,0.20093463659784053,3,3,"['OG6_100334', 'OG6_222615', 'OG6_100899']"
CLN3-CDC28_kinase_complex,-0.05534933650380547,2,1,"['OG6_100334', 'OG6_100899']"
CLB2-CDC28_kinase_complex,-0.0790964996460416,2,1,"['OG6_100334', 'OG6_100199']"
CLB5-CDC28_kinase_complex,-0.0790964996460416,2,1,"['OG6_100334', 'OG6_100199']"
Prohibitin_complex,-0.13912166872805048,2,1,"['OG6_101926', 'OG6_101763']"
BUD14-GLC7_phosphatase_complex,-0.05318279613892063,2,1,"['OG6_116980', 'OG6_100222']"
Ornithine_carbamoyltransferase_arginase_complex,-0.07334284873307992,2,1,"['OG6_102008', 'OG6_101472']"
Nucleotide-excision_repair_factor_1_complex,0.1564226220841515,3,3,"['OG6_101959', 'OG6_102832', 'OG6_104388']"
Nucleotide_excision_repair_factor_4_complex,-0.10041928905068676,2,1,"['OG6_109058', 'OG6_105241']"
Carboxy-terminal_domain_protein_kinase_complex,-0.10693505400348575,2,1,"['OG6_101562', 'OG6_101677']"
RIX1_complex,-0.07118684968143743,2,1,"['OG6_105039', 'OG6_103008']"
Gin4_serine/threonine_kinase_complex,0.03588034869869192,6,15,"['OG6_100833', 'OG6_104146', 'OG6_108525', 'OG6_108099', 'OG6_500540', 'OG6_100252']"
"TORC1_serine/threonine-protein_kinase_complex,_TOR1_variant",0.22453040828132342,2,1,"['OG6_100794', 'OG6_101923']"
"TORC1_serine/threonine-protein_kinase_complex,_TOR2_variant",0.22453040828132342,2,1,"['OG6_100794', 'OG6_101923']"
TORC2_complex,-0.10700228892718597,2,1,"['OG6_100794', 'OG6_103652']"
GARP_tethering_complex,0.2091337048122377,3,3,"['OG6_101848', 'OG6_102035', 'OG6_102785']"
PAF1_complex,0.09031011775930838,5,10,"['OG6_104057', 'OG6_104699', 'OG6_103917', 'OG6_102191', 'OG6_102858']"
CTF18-RFC_complex,-0.00030010444770461886,5,3,"['OG6_103866', 'OG6_100321', 'OG6_142748', 'OG6_100321', 'OG6_102931']"
Ku70:Ku80_complex,0.028985569370181284,2,1,"['OG6_102426', 'OG6_102536']"
NOC1-NOC2_pre-ribosome_maturation_complex,0.04784675303139645,2,1,"['OG6_102068', 'OG6_102698']"
NOC2-NOC3_pre-ribosome_maturation_complex,0.09942475503412272,2,1,"['OG6_102068', 'OG6_102758']"
Phenylalanyl-tRNA_synthetase_complex,-0.05411954747423583,2,1,"['OG6_101233', 'OG6_100669']"
Ribosome-associated_complex,0.8745454478702848,2,1,"['OG6_102149', 'OG6_115931']"
Mitochondrial_sorting_and_assembly_machinery_complex,-0.06399221901922214,2,1,"['OG6_500464', 'OG6_102372']"
TREX_complex,0.014491307677885598,3,3,"['OG6_102850', 'OG6_101150', 'OG6_101458']"
Endoplasmic_reticulum_snare_complex_UFE1-USE1-SEC20-SEC22,0.21056986417376078,3,3,"['OG6_101898', 'OG6_103713', 'OG6_104533']"
Endosomal_SNARE_complex_TLG2-VTI1-TLG1-SNC2,0.6711377893517749,2,1,"['OG6_105078', 'OG6_101479']"
Endosomal_SNARE_complex_TLG2-VTI1-TLG1-SNC1,0.6711377893517749,2,1,"['OG6_105078', 'OG6_101479']"
DBF20-MOB1_kinase_complex,-0.027027027027027025,2,1,"['OG6_111464', 'OG6_101569']"
Vacuolar_SNARE_complex_VAM3-VTI1-VAM7-YKT6,0.07656807365771501,4,6,"['OG6_103098', 'OG6_101684', 'OG6_101479', 'OG6_102289']"
Vacuolar_SNARE_complex_VAM3-VTI1-VAM7-NYV1,0.13539545266330077,3,3,"['OG6_103098', 'OG6_101479', 'OG6_102289']"
Endosomal_SNARE_complex_PEP12-VTI1-SYN8-YKT6,0.07656807365771501,4,6,"['OG6_103098', 'OG6_102289', 'OG6_101684', 'OG6_101479']"
Endosomal_SNARE_complex_PEP12-VTI1-TLG1-YKT6,0.017269203139959027,3,3,"['OG6_102289', 'OG6_101684', 'OG6_101479']"
Endosomal_SNARE_complex_PEP12-VTI1-TLG1-SNC1,0.14207198876918156,3,3,"['OG6_105078', 'OG6_102289', 'OG6_101479']"
Endosomal_SNARE_complex_PEP12-VTI1-SYN8-SNC1,0.24724106592564923,4,6,"['OG6_105078', 'OG6_103098', 'OG6_102289', 'OG6_101479']"
Endosomal_SNARE_complex_PEP12-VTI1-SYN8-SNC2,0.24724106592564923,4,6,"['OG6_103098', 'OG6_102289', 'OG6_105078', 'OG6_101479']"
Endosomal_SNARE_complex_PEP12-VTI1-TLG1-SNC2,0.14207198876918153,3,3,"['OG6_102289', 'OG6_105078', 'OG6_101479']"
Vesicular_SNARE_complex_SSO1-SEC9-SNC1,0.4652075502073618,3,3,"['OG6_105078', 'OG6_100497', 'OG6_112276']"
Vesicular_SNARE_complex_SSO1-SEC9-SNC2,0.4652075502073619,3,3,"['OG6_100497', 'OG6_105078', 'OG6_112276']"
Vesicular_SNARE_complex_SSO1-SPO20-SNC1,0.4652075502073618,3,3,"['OG6_105078', 'OG6_100497', 'OG6_112276']"
Vesicular_SNARE_complex_SSO2-SEC9-SNC2,0.4652075502073618,3,3,"['OG6_105078', 'OG6_100497', 'OG6_112276']"
Vesicular_SNARE_complex_SSO1-SPO20-SNC2,0.4652075502073619,3,3,"['OG6_100497', 'OG6_105078', 'OG6_112276']"
Vesicular_SNARE_complex_SSO2-SEC9-SNC1,0.4652075502073618,3,3,"['OG6_105078', 'OG6_100497', 'OG6_112276']"
Vacuolar_SNARE_complex_SSO1-SEC9-NYV1,0.15317758741072673,2,1,"['OG6_100497', 'OG6_112276']"
CCR4-NOT_mRNA_deadenylase_complex,-0.0064205097124516355,7,10,"['OG6_101639', 'OG6_101346', 'OG6_101511', 'OG6_102042', 'OG6_500871', 'OG6_102178', 'OG6_101346']"
Dynactin_complex,0.30316953129541624,2,1,"['OG6_104816', 'OG6_103885']"
Rad17-Mec3-Ddc1_checkpoint_clamp_complex,0.40276405072913346,3,3,"['OG6_103936', 'OG6_500475', 'OG6_500547']"
GCN1-GCN20_complex,0.16082508412212784,2,1,"['OG6_102176', 'OG6_100624']"
NuA3_histone_acetyltransferase_complex,-0.04813109511118895,2,1,"['OG6_103737', 'OG6_102102']"
"1,3-beta-D-glucan_synthase_complex,_FKS1-RHO1_variant",0.45154519257482983,2,1,"['OG6_101682', 'OG6_101172']"
"1,3-beta-D-glucan_synthase_complex,_FKS2-RHO1_variant",0.45154519257482983,2,1,"['OG6_101682', 'OG6_101172']"
R2TP_co-chaperone_complex,-0.05648325441285856,2,1,"['OG6_101792', 'OG6_101635']"
"TIM23_mitochondrial_inner_membrane_pre-sequence_translocase_complex,_sort_variant",0.03476326490222493,4,6,"['OG6_102649', 'OG6_101935', 'OG6_102279', 'OG6_105143']"
"TIM23_mitochondrial_inner_membrane_pre-sequence_translocase_complex,_motor_variant",0.006612202432713332,9,36,"['OG6_100423', 'OG6_102649', 'OG6_110913', 'OG6_100642', 'OG6_101935', 'OG6_102816', 'OG6_102237', 'OG6_102279', 'OG6_101286']"
CCAAT-binding_factor_complex,-0.03874921291460644,2,1,"['OG6_101084', 'OG6_101766']"
Eukaryotic_translation_initiation_factor_3_core_complex,0.0835104803417371,5,10,"['OG6_101924', 'OG6_101999', 'OG6_102668', 'OG6_101932', 'OG6_102687']"
tRNA-intron_endonuclease_complex,0.14403816903314381,3,3,"['OG6_103858', 'OG6_102602', 'OG6_137696']"
CUL3-HRT1-ELC1-ELA1_ubiquitin_ligase_complex,0.16445958660851004,3,3,"['OG6_102066', 'OG6_102390', 'OG6_102466']"
COG_Golgi_transport_complex,0.043099695278105574,5,10,"['OG6_103055', 'OG6_500111', 'OG6_142601', 'OG6_102906', 'OG6_102876']"
Histone_H2A_phosphatase_complex,-0.055555555555555566,2,1,"['OG6_101963', 'OG6_101106']"
Anthranilate_synthase_complex,-0.10282802887164075,2,1,"['OG6_102508', 'OG6_103198']"
RPD3S_histone_deacetylase_complex,0.02372888497042824,4,6,"['OG6_101145', 'OG6_100248', 'OG6_112470', 'OG6_102009']"
RPD3L_histone_deacetylase_complex,-0.008901300498467577,8,28,"['OG6_101145', 'OG6_142300', 'OG6_100248', 'OG6_500066', 'OG6_500648', 'OG6_107420', 'OG6_108030', 'OG6_127033']"
CKM_complex,-0.06745612139528474,3,3,"['OG6_116612', 'OG6_102974', 'OG6_103590']"
Golgi_SNARE_complex_SED5-BOS1-BET1-SEC22,0.06950614283551566,4,6,"['OG6_101898', 'OG6_101026', 'OG6_102735', 'OG6_102103']"
Golgi_SNARE_complex_SED5-GOS1-SFT1-YKT6,-0.06452288914134213,3,3,"['OG6_101684', 'OG6_102989', 'OG6_102103']"
Serine/threonine-protein_phosphatase_PP2A_variant_1,0.15199654377935642,3,3,"['OG6_100547', 'OG6_101100', 'OG6_100728']"
Serine/threonine-protein_phosphatase_PP2A_variant_2,0.044473754450030545,3,3,"['OG6_100547', 'OG6_101100', 'OG6_100293']"
Serine/threonine-protein_phosphatase_PP2A_variant_4,0.044473754450030545,3,3,"['OG6_100547', 'OG6_101100', 'OG6_100293']"
Serine/threonine-protein_phosphatase_PP2A_variant_3,0.15199654377935642,3,3,"['OG6_100547', 'OG6_101100', 'OG6_100728']"
GET4-GET5_transmembrane_domain_recognition_complex,0.03139565557896251,4,6,"['OG6_100223', 'OG6_102652', 'OG6_103135', 'OG6_153145']"
PeBoW_complex,-0.07214974624299615,3,3,"['OG6_102136', 'OG6_102525', 'OG6_102659']"
TAP42-RRD1-SIT4_phosphatase_complex,-0.019546783464923587,3,3,"['OG6_103044', 'OG6_101438', 'OG6_102570']"
SIT4-SAP155_phosphatase_complex,0.8487291378117272,2,1,"['OG6_103044', 'OG6_222578']"
SIT4-SAP185_phosphatase_complex,0.8881476498350145,2,1,"['OG6_103044', 'OG6_100938']"
SIT4-SAP190_phosphatase_complex,0.8881476498350145,2,1,"['OG6_103044', 'OG6_100938']"
Nuclear_mitotic_cohesin_complex,0.07253965014615542,3,3,"['OG6_101499', 'OG6_101525', 'OG6_103388']"
Nuclear_condensin_complex,-0.00628126585007305,5,10,"['OG6_103100', 'OG6_101492', 'OG6_102273', 'OG6_103650', 'OG6_101113']"
RQT_ribosome-associated_quality_control_trigger_complex,0.12433966025241049,3,3,"['OG6_121406', 'OG6_172873', 'OG6_100305']"
ADA_complex,0.07423500216879432,3,3,"['OG6_104616', 'OG6_100940', 'OG6_101489']"
SLIK_(SAGA-like)_complex,0.04497669487143293,16,120,"['OG6_105306', 'OG6_104616', 'OG6_102222', 'OG6_112471', 'OG6_102926', 'OG6_101815', 'OG6_102914', 'OG6_500210', 'OG6_103103', 'OG6_120122', 'OG6_100940', 'OG6_104688', 'OG6_101489', 'OG6_103171', 'OG6_101921', 'OG6_103784']"
Mitochondrial_NIAUFX_iron-sulfur_cluster_assembly_complex,0.10299145865512088,6,15,"['OG6_100745', 'OG6_100820', 'OG6_100973', 'OG6_102217', 'OG6_100695', 'OG6_103491']"
BOL2-GRX3_iron-sulfur_cluster_assembly_complex,0.4697051117276129,2,1,"['OG6_103994', 'OG6_101660']"
BOL2-GRX4_iron-sulfur_cluster_assembly_complex,0.4697051117276129,2,1,"['OG6_101660', 'OG6_103994']"
"Vacuolar_proton_translocating_ATPase_complex,_Golgi_variant",0.04271898975547858,11,36,"['OG6_100544', 'OG6_100902', 'OG6_101237', 'OG6_100711', 'OG6_101992', 'OG6_101546', 'OG6_101069', 'OG6_100711', 'OG6_100301', 'OG6_102324', 'OG6_101800']"
"Vacuolar_proton_translocating_ATPase_complex,_vacuole_variant",0.042718989755478574,11,36,"['OG6_100544', 'OG6_100902', 'OG6_101237', 'OG6_100711', 'OG6_101992', 'OG6_101546', 'OG6_100301', 'OG6_101069', 'OG6_100711', 'OG6_102324', 'OG6_101800']"
BOL3-GRX5_iron-sulfur_cluster_assembly_complex,0.3295686561304173,2,1,"['OG6_104163', 'OG6_101462']"
MRE11-RAD50-XRS2_meiotic_recombination_initiation_complex,0.05326236412913077,2,1,"['OG6_101667', 'OG6_101854']"
Nucleolar_ribonuclease_P_complex,0.29510521358845404,2,1,"['OG6_103583', 'OG6_103108']"
TREX-2_transcription-export_complex,0.08138017350090884,4,6,"['OG6_106980', 'OG6_104526', 'OG6_132492', 'OG6_121412']"
"Phosphatidylinositol_3-kinase_complex,_class_III,_type_I",0.40849122311878305,2,1,"['OG6_102384', 'OG6_101850']"
"HAP1_transcriptional_repressor_complex,_SSA1_variant",0.191068632093622,2,1,"['OG6_100083', 'OG6_100614']"
"HAP1_transcriptional_repressor_complex,_SSA2_variant",0.191068632093622,2,1,"['OG6_100083', 'OG6_100614']"
HDA1_histone_deacetylase_complex,-0.02419050165725686,3,3,"['OG6_100220', 'OG6_500921', 'OG6_500493']"
NineTeen_complex,0.0395903741040444,4,6,"['OG6_102669', 'OG6_102607', 'OG6_102092', 'OG6_101977']"
"RSC_chromatin_remodelling_complex,_variant_RSC2",0.00125685418774003,11,36,"['OG6_100964', 'OG6_101122', 'OG6_115041', 'OG6_100909', 'OG6_103225', 'OG6_103614', 'OG6_112445', 'OG6_137766', 'OG6_103095', 'OG6_103614', 'OG6_500338']"
"RSC_chromatin_remodelling_complex,_variant_RSC1",0.00125685418774003,11,36,"['OG6_100964', 'OG6_101122', 'OG6_115041', 'OG6_100909', 'OG6_103614', 'OG6_103225', 'OG6_103614', 'OG6_112445', 'OG6_137766', 'OG6_103095', 'OG6_500338']"
Exocyst,0.031108354490206942,8,28,"['OG6_102697', 'OG6_101663', 'OG6_103744', 'OG6_104006', 'OG6_102748', 'OG6_104892', 'OG6_103938', 'OG6_102983']"
RPB4-RPB7_subcomplex,0.38389293935057317,2,1,"['OG6_102742', 'OG6_102167']"
COP9_signalosome_complex,-0.10035255009261905,2,1,"['OG6_101860', 'OG6_102889']"
mRNA_cleavage_factor_complex_CFIA,0.06945080948284854,4,6,"['OG6_102277', 'OG6_100265', 'OG6_112326', 'OG6_101503']"
mRNA_cleavage_factor_complex_CFI,0.13770495501732477,5,10,"['OG6_102277', 'OG6_100265', 'OG6_112326', 'OG6_101503', 'OG6_101082']"
DNA-directed_RNA_polymerase_II_complex,0.28947205710743323,11,55,"['OG6_100210', 'OG6_100190', 'OG6_101363', 'OG6_102742', 'OG6_101049', 'OG6_101231', 'OG6_102056', 'OG6_101548', 'OG6_102455', 'OG6_102167', 'OG6_101401']"
Chromosomal_passenger_complex,0.11555004695720963,2,1,"['OG6_109783', 'OG6_104442']"
Small_ribosomal_subunit_processome,0.035246447368500126,25,300,"['OG6_100868', 'OG6_102159', 'OG6_102358', 'OG6_102411', 'OG6_103119', 'OG6_102551', 'OG6_101116', 'OG6_102360', 'OG6_102932', 'OG6_116866', 'OG6_102419', 'OG6_102389', 'OG6_101162', 'OG6_102322', 'OG6_102803', 'OG6_100538', 'OG6_101337', 'OG6_101493', 'OG6_102033', 'OG6_500629', 'OG6_102946', 'OG6_126521', 'OG6_101480', 'OG6_101575', 'OG6_101323']"
"GID_E3_ubiquitin_ligase_complex,_GID10_variant",0.008102336892069007,6,15,"['OG6_102395', 'OG6_102654', 'OG6_103231', 'OG6_102407', 'OG6_104071', 'OG6_102297']"
"GID_E3_ubiquitin_ligase_complex,_GID11_variant",-0.03443609177796511,6,15,"['OG6_102395', 'OG6_102654', 'OG6_103231', 'OG6_102407', 'OG6_102297', 'OG6_111232']"
CDC48-SHP1_AAA_ATPase_complex,-0.10238426019855183,2,1,"['OG6_100525', 'OG6_102041']"
PBA1-PBA2_proteasomal_chaperone_complex,0.7622575297183435,2,1,"['OG6_104586', 'OG6_500775']"
DNA_polymerase_zeta_complex,-0.12018474576337401,2,1,"['OG6_102751', 'OG6_102286']"
MIS_complex,0.01641980376984424,3,3,"['OG6_104881', 'OG6_105437', 'OG6_103808']"
"Vacuolar_transporter_chaperone_complex,_VTC3_variant",-0.06723003971451125,2,1,"['OG6_107280', 'OG6_122869']"
"Vacuolar_transporter_chaperone_complex,_VTC2_variant",-0.06723003971451125,2,1,"['OG6_107280', 'OG6_122869']"
Peroxisomal_receptor_export_module_complex,-0.11047195003791416,2,1,"['OG6_103335', 'OG6_103617']"
PEX2-PEX10-PEX12_ubiquitin_ligase_complex,-0.04109640574980165,3,3,"['OG6_103635', 'OG6_103569', 'OG6_103665']"
Peroxisomal_PEX13-PEX14-PEX17_docking_complex,-0.06723003971451123,2,1,"['OG6_105746', 'OG6_105516']"
TRAPP_II_complex,0.003192269747391847,6,15,"['OG6_102403', 'OG6_102292', 'OG6_102532', 'OG6_104539', 'OG6_113512', 'OG6_102793']"
TRAPPI_protein_complex,-0.04326759901924774,4,6,"['OG6_102403', 'OG6_102292', 'OG6_102532', 'OG6_102793']"
Methionyl_glutamyl_tRNA_synthetase_complex,0.42986076587740385,3,3,"['OG6_101454', 'OG6_103886', 'OG6_100893']"
DNA_polymerase_alpha:primase_complex,-0.11214215181553233,3,3,"['OG6_101221', 'OG6_102343', 'OG6_102459']"
DNA_polymerase_delta_complex,-0.07812091314506638,2,1,"['OG6_101046', 'OG6_102286']"
DNA_polymerase_epsilon_complex,0.0008025622788389147,4,6,"['OG6_101586', 'OG6_102104', 'OG6_104378', 'OG6_103217']"
Swr1_chromatin_remodelling_complex,0.06485258617022623,11,55,"['OG6_100249', 'OG6_104154', 'OG6_102680', 'OG6_100127', 'OG6_102754', 'OG6_500332', 'OG6_104246', 'OG6_101792', 'OG6_101779', 'OG6_101635', 'OG6_103780']"
Chaperonin-containing_T-complex,0.1561587517495586,8,15,"['OG6_101890', 'OG6_101721', 'OG6_100235', 'OG6_101757', 'OG6_101716', 'OG6_100235', 'OG6_101782', 'OG6_102087']"
"Myosin_class_V_complex,_MYO2_variant",0.43612600293737547,3,3,"['OG6_100851', 'OG6_100101', 'OG6_113025']"
26S_proteasome_complex,0.32730177515141695,33,528,"['OG6_102724', 'OG6_106980', 'OG6_102011', 'OG6_102240', 'OG6_102061', 'OG6_101968', 'OG6_101969', 'OG6_101631', 'OG6_101382', 'OG6_101970', 'OG6_100897', 'OG6_101718', 'OG6_101621', 'OG6_102164', 'OG6_101410', 'OG6_101915', 'OG6_101965', 'OG6_101899', 'OG6_101390', 'OG6_101799', 'OG6_102002', 'OG6_101680', 'OG6_102143', 'OG6_101207', 'OG6_101477', 'OG6_101835', 'OG6_101751', 'OG6_101513', 'OG6_101776', 'OG6_102079', 'OG6_102054', 'OG6_102014', 'OG6_101896']"
SOD1-CCS1_superoxide_dismutase_heterodimer,0.2816037143541563,2,1,"['OG6_101013', 'OG6_105544']"
TIM9-TIM10_mitochondrial_intermembrane_space_protein_transporter_complex,0.003909708345310853,2,1,"['OG6_103037', 'OG6_103064']"
CIA_targeting_complex,0.20994272707139938,3,3,"['OG6_102398', 'OG6_102900', 'OG6_102166']"
COPII_vesicle_coat_complex,0.1685992405165224,5,10,"['OG6_100992', 'OG6_101164', 'OG6_101250', 'OG6_101023', 'OG6_101941']"
Kinetochore_CCAN_complex,-0.04109640574980165,3,3,"['OG6_143758', 'OG6_106638', 'OG6_105266']"
"Nucleosome,_variant_HTA1-HTB2_",0.6423959657660959,4,6,"['OG6_100082', 'OG6_100120', 'OG6_100077', 'OG6_100119']"
2-(3-amino-3-carboxypropyl)histidine_synthase_complex,-0.03874921291460644,2,1,"['OG6_103331', 'OG6_101267']"
DNA-directed_RNA_polymerase_III_complex,0.03815087448979761,16,120,"['OG6_100210', 'OG6_102180', 'OG6_500829', 'OG6_101049', 'OG6_101231', 'OG6_102056', 'OG6_101548', 'OG6_100190', 'OG6_122843', 'OG6_102491', 'OG6_102868', 'OG6_102251', 'OG6_101831', 'OG6_102756', 'OG6_103530', 'OG6_101491']"
Glycosylphosphatidylinsitol_ethanolamine-phosphate_transferase_III_complex,-0.02702702702702703,2,1,"['OG6_104722', 'OG6_102855']"
