Group ID	Entry
OG7_0009351	Q12151
OG7_0006691	Q12449
OG7_0049130	P07248
OG7_0009269	P14737
OG7_0001286	Q04921
OG7_0156118	Q04922
OG7_0004765	Q04924
OG7_0017496	Q04925
OG7_0101620	Q04930
OG7_0001377	P02293
OG7_0001197	P04911
OG7_0001353	P07170
OG7_0155507	P11978
OG7_0006585	P39081
OG7_0027397	Q04934
OG7_0010479	Q04935
OG7_0001707	P09950
OG7_0002984	Q04947
OG7_0001901	P49367
OG7_0007595	Q03776
OG7_0005569	Q03778
OG7_0003690	P36519
OG7_0006563	P41810
OG7_0155742	Q03780
OG7_0155875	Q03782
OG7_0001379	P22580
OG7_0000120	P23394
OG7_0005008	P35056
OG7_0005756	P50108
OG7_0004616	Q03784
OG7_0155669	Q3E763
OG7_0000009	Q03785
OG7_0008676	Q03786
OG7_0155591	Q03787
OG7_0071882	P37304
OG7_0005053	P40314
OG7_0000135	Q12041
OG7_0036324	P38907
OG7_0006971	Q12508
OG7_0003913	P15202
OG7_0001717	Q12504
OG7_0002479	P33416
OG7_0022994	Q03935
OG7_0156020	Q12379
OG7_0006512	P52911
OG7_0014733	O74302
OG7_0011767	Q07793
OG7_0011767	Q99303
OG7_0011767	Q07791
OG7_0028325	Q12331
OG7_0001893	Q12086
OG7_0000782	P39010
OG7_0002146	Q05568
OG7_0006441	Q05580
OG7_0007743	Q05583
OG7_0006237	P04803
OG7_0002077	P38995
OG7_0001622	Q05584
OG7_0019452	Q05610
OG7_0155549	Q05611
OG7_0007186	P87284
OG7_0101676	P35198
OG7_0156148	Q05635
OG7_0002825	Q05636
OG7_0155976	Q05637
OG7_0005782	Q05648
OG7_0002967	P15442
OG7_0002355	Q05521
OG7_0156138	P31111
OG7_0011969	Q05530
OG7_0002653	Q05533
OG7_0002756	Q05541
OG7_0004542	Q05543
OG7_0007371	Q05549
OG7_0002376	P32916
OG7_0002439	P24276
OG7_0004177	Q05567
OG7_0155892	Q06629
OG7_0155630	Q06630
OG7_0003175	P38992
OG7_0005922	P09457
OG7_0007360	Q06631
OG7_0004066	P32264
OG7_0006855	Q06632
OG7_0009035	Q06636
OG7_0047365	Q06639
OG7_0000556	P35176
OG7_0001990	P49775
OG7_0036298	Q06640
OG7_0004620	Q06644
OG7_0009464	P47822
OG7_0101650	Q06648
OG7_0156192	P46676
OG7_0008463	P32776
OG7_0007330	Q12153
OG7_0001169	Q06651
OG7_0006341	Q06665
OG7_0033036	Q06667
OG7_0001781	Q06668
OG7_0014733	P0CX65
OG7_0011767	P0C2I2
OG7_0007962	Q06674
OG7_0033039	Q06675
OG7_0009314	Q06676
OG7_0002079	Q06677
OG7_0022601	P69851
OG7_0004295	P38986
OG7_0019578	P81449
OG7_0002955	Q06678
OG7_0001169	P32609
OG7_0007528	Q06679
OG7_0007338	Q06680
OG7_0002535	Q06681
OG7_0003571	P52286
OG7_0008216	P28795
OG7_0007520	Q06682
OG7_0004072	P49018
OG7_0011199	Q06683
OG7_0007879	Q05468
OG7_0000402	Q05471
OG7_0008478	P52918
OG7_0005348	Q05473
OG7_0005929	P21771
OG7_0001708	Q05497
OG7_0004414	Q05498
OG7_0003615	Q05506
OG7_0000446	P39004
OG7_0000446	P39003
OG7_0000446	P32466
OG7_0017496	Q05515
OG7_0003192	P10662
OG7_0019448	Q05518
OG7_0001304	Q06325
OG7_0155938	P50273
OG7_0101628	P42223
OG7_0006909	Q06328
OG7_0004730	P29509
OG7_0008848	P07285
OG7_0155474	P32380
OG7_0155895	Q06333
OG7_0001949	Q06336
OG7_0012621	Q06337
OG7_0007861	Q06338
OG7_0009254	Q06339
OG7_0048634	Q06340
OG7_0009496	O94742
OG7_0005708	P40968
OG7_0007633	Q06344
OG7_0014733	P0CX70
OG7_0011767	P0C2I3
OG7_0155807	P87287
OG7_0022155	Q06346
OG7_0001209	Q12458
OG7_0155869	P33301
OG7_0155575	Q06349
OG7_0001525	Q06350
OG7_0008442	Q06385
OG7_0001159	Q06389
OG7_0002788	Q06390
OG7_0156107	Q2V2P8
OG7_0003287	P32839
OG7_0006573	P48360
OG7_0019404	Q06405
OG7_0001217	Q06406
OG7_0011826	Q3E785
OG7_0001056	Q06407
OG7_0009289	Q06408
OG7_0155753	Q3E6R5
OG7_0000011	Q12159
OG7_0005051	P02400
OG7_0155930	Q12493
OG7_0007009	Q12359
OG7_0002134	P32324
OG7_0006582	Q04149
OG7_0000446	Q04162
OG7_0006125	P39743
OG7_0001056	P17121
OG7_0003569	P52488
OG7_0101669	Q04170
OG7_0005531	P06844
OG7_0018898	Q04172
OG7_0000949	P33298
OG7_0005004	Q04175
OG7_0002789	Q92317
OG7_0008220	Q04177
OG7_0003751	Q04178
OG7_0003876	Q04179
OG7_0000397	P21595
OG7_0019391	P21623
OG7_0003800	P34087
OG7_0009058	P32387
OG7_0002622	Q04182
OG7_0006945	Q04183
OG7_0002040	P04161
OG7_0002157	Q04195
OG7_0006210	P32584
OG7_0003695	Q12743
OG7_0010567	Q04031
OG7_0003118	P16151
OG7_0008418	Q04033
OG7_0007025	Q04048
OG7_0005473	P0CX54
OG7_0002159	Q04049
OG7_0022141	P41809
OG7_0023012	Q04052
OG7_0156175	P32578
OG7_0014414	P24813
OG7_0002698	Q02647
OG7_0001722	Q04053
OG7_0007087	Q04062
OG7_0005707	Q04066
OG7_0000011	Q04067
OG7_0004979	P32898
OG7_0000011	Q01560
OG7_0008836	Q04080
OG7_0005126	Q04081
OG7_0000696	P33329
OG7_0008060	Q04082
OG7_0006472	Q04083
OG7_0156162	Q04087
OG7_0006575	Q04089
OG7_0003964	P36973
OG7_0006577	P38931
OG7_0006601	Q04093
OG7_0155830	Q04110
OG7_0005468	P14127
OG7_0004914	Q02336
OG7_0006996	Q02354
OG7_0003671	P0CX55
OG7_0000940	Q04116
OG7_0003112	Q04119
OG7_0001516	Q04120
OG7_0003611	P15454
OG7_0001342	Q04121
OG7_0000785	Q03280
OG7_0017968	Q03281
OG7_0000782	Q03289
OG7_0007576	Q03290
OG7_0155811	Q2V2P7
OG7_0101649	P34165
OG7_0021360	P36527
OG7_0038960	Q00947
OG7_0027415	P38904
OG7_0010440	Q03305
OG7_0000103	Q03306
OG7_0006189	Q03322
OG7_0008133	Q03323
OG7_0017975	Q03327
OG7_0006541	P0C2H7
OG7_0007818	Q03337
OG7_0007602	Q03338
OG7_0071894	Q03361
OG7_0155916	Q03362
OG7_0000009	P06782
OG7_0155528	P40993
OG7_0020669	Q03370
OG7_0156180	Q03373
OG7_0003150	P11491
OG7_0005962	Q03375
OG7_0007223	P27809
OG7_0006475	P39904
OG7_0155756	Q03388
OG7_0007940	Q03390
OG7_0005721	Q99258
OG7_0002233	P40960
OG7_0008336	Q03406
OG7_0000103	Q03407
OG7_0002922	Q03419
OG7_0009032	Q03429
OG7_0155503	Q03430
OG7_0067181	P23643
OG7_0007334	Q04373
OG7_0000446	P30605
OG7_0009112	P28791
OG7_0156108	Q04377
OG7_0005715	P51402
OG7_0020672	Q04383
OG7_0003674	P19358
OG7_0002355	Q04396
OG7_0155882	Q04398
OG7_0008399	P50896
OG7_0002295	Q04399
OG7_0000009	Q12263
OG7_0005294	P48813
OG7_0002909	Q12306
OG7_0009393	Q04401
OG7_0015036	Q04406
OG7_0002700	P17695
OG7_0020046	Q04408
OG7_0155979	Q12034
OG7_0002467	Q04409
OG7_0006524	Q04410
OG7_0000478	P32474
OG7_0001020	P32472
OG7_0017961	Q04411
OG7_0020661	P08459
OG7_0000432	P08458
OG7_0004937	Q04412
OG7_0101673	Q3E6R4
OG7_0155721	P0C1Z1
OG7_0007186	P56508
OG7_0007200	Q04418
OG7_0101681	Q04429
OG7_0007931	P00128
OG7_0014583	P22108
OG7_0003485	Q04430
OG7_0156114	Q04431
OG7_0009857	Q04432
OG7_0101671	Q04433
OG7_0000446	P39932
OG7_0012859	P33751
OG7_0010824	Q03034
OG7_0087450	Q03036
OG7_0002966	Q03049
OG7_0014528	Q03050
OG7_0014529	P0CX20
OG7_0021333	P40006
OG7_0007934	P33767
OG7_0008003	P40005
OG7_0009613	P40004
OG7_0155693	P40003
OG7_0001013	P39953
OG7_0010455	P40002
OG7_0015336	P03069
OG7_0004418	P32775
OG7_0006962	P28263
OG7_0013969	P39968
OG7_0010776	P39998
OG7_0002831	P39997
OG7_0101625	P40975
OG7_0155453	P39996
OG7_0155538	P39995
OG7_0008214	P38632
OG7_0002897	P39994
OG7_0006816	O74700
OG7_0004317	P03962
OG7_0001170	P39993
OG7_0010454	P39992
OG7_0005279	P08067
OG7_0155628	P39991
OG7_0003590	P39990
OG7_0003059	P25515
OG7_0006572	P39988
OG7_0000776	P39987
OG7_0002066	P39986
OG7_0001163	P24279
OG7_0156183	P32633
OG7_0004686	P23301
OG7_0155567	P32630
OG7_0013961	P32629
OG7_0005081	P32628
OG7_0004539	P32626
OG7_0004830	P00045
OG7_0004303	P32623
OG7_0003369	P32622
OG7_0002231	P32621
OG7_0041030	P32618
OG7_0009826	P32617
OG7_0006404	P37303
OG7_0003099	P32614
OG7_0155437	P32613
OG7_0014528	P32612
OG7_0003209	P32611
OG7_0005997	P32610
OG7_0004861	P32317
OG7_0007723	Q02197
OG7_0005473	P0CX53
OG7_0008086	P39985
OG7_0004181	P39984
OG7_0156030	P39983
OG7_0007244	P38628
OG7_0030334	Q05676
OG7_0001376	P09232
OG7_0000136	P27895
OG7_0009116	P39923
OG7_0005294	P04817
OG7_0001448	P39981
OG7_0011977	P39980
OG7_0005699	P39979
OG7_0155484	P39978
OG7_0155612	P39977
OG7_0000446	P39924
OG7_0013167	P0CX08
OG7_0002981	P39976
OG7_0155854	P39975
OG7_0056867	P39974
OG7_0014529	P39972
OG7_0014529	P39971
OG7_0014529	P0CX16
OG7_0014529	Q3E7X8
OG7_0010607	P39106
OG7_0009609	P40007
OG7_0006704	P29952
OG7_0007962	P40008
OG7_0002231	P40009
OG7_0001608	P40010
OG7_0003719	P89886
OG7_0005809	P39937
OG7_0006367	P33332
OG7_0003888	P33331
OG7_0010050	P40011
OG7_0014528	P10863
OG7_0007035	P22141
OG7_0000698	P24384
OG7_0156086	P85052
OG7_0006344	P40012
OG7_0001203	P39518
OG7_0003720	P40013
OG7_0000949	P39925
OG7_0156144	P40014
OG7_0008283	P52871
OG7_0009750	P40015
OG7_0001306	P10823
OG7_0007121	P40016
OG7_0021361	P32569
OG7_0003807	P32263
OG7_0001730	P40017
OG7_0006068	P32481
OG7_0010244	P08456
OG7_0004018	Q04739
OG7_0000135	P39943
OG7_0004920	P40018
OG7_0028308	P40019
OG7_0000131	P38555
OG7_0156085	P40020
OG7_0155521	P40021
OG7_0156249	P40022
OG7_0101626	P40023
OG7_0001747	P40024
OG7_0009984	P40025
OG7_0155771	P40026
OG7_0156191	A0A023PZB3
OG7_0003746	P0CE11
OG7_0003746	P0CD97
OG7_0001357	P18494
OG7_0001893	P40028
OG7_0004119	P40029
OG7_0003269	P39954
OG7_0009783	P40030
OG7_0155554	P29467
OG7_0101632	P39970
OG7_0008273	P40031
OG7_0001216	P39955
OG7_0000428	P39101
OG7_0008241	Q6Q560
OG7_0009654	P40032
OG7_0003994	P40033
OG7_0003291	P40034
OG7_0003536	P10869
OG7_0004512	P40035
OG7_0155949	Q3E7B0
OG7_0004116	P40036
OG7_0008600	P00498
OG7_0013164	P17064
OG7_0005724	P87262
OG7_0003438	P40037
OG7_0012997	Q02771
OG7_0001822	P40038
OG7_0013164	P40039
OG7_0013164	Q12119
OG7_0001500	P39525
OG7_0002629	P40106
OG7_0020682	P40040
OG7_0101657	P40041
OG7_0010327	P28240
OG7_0002697	P40042
OG7_0101638	P40043
OG7_0004808	P34909
OG7_0006456	Q01217
OG7_0004218	P21524
OG7_0156134	P40045
OG7_0006206	P40046
OG7_0000707	P40047
OG7_0004421	P0CX31
OG7_0008929	Q3E834
OG7_0000542	P40048
OG7_0155757	P40049
OG7_0155604	P40050
OG7_0002823	P40051
OG7_0155948	Q3E7A2
OG7_0155708	P40052
OG7_0011622	P40053
OG7_0001259	P40054
OG7_0007383	P40055
OG7_0155939	P40056
OG7_0155825	P40057
OG7_0155917	P40058
OG7_0002175	P00927
OG7_0008283	P52870
OG7_0008142	P39965
OG7_0053568	P40059
OG7_0000783	P39966
OG7_0004437	P00899
OG7_0007419	P05694
OG7_0101652	P40060
OG7_0006921	P40061
OG7_0101615	P87275
OG7_0007205	P25451
OG7_0001765	P25454
OG7_0004212	P39000
OG7_0001828	P39967
OG7_0002319	P38620
OG7_0003998	P33296
OG7_0001074	P39945
OG7_0005073	P0CX40
OG7_0000779	P22202
OG7_0155867	P40063
OG7_0006587	P40064
OG7_0155955	P40065
OG7_0003556	P40066
OG7_0003452	P40069
OG7_0009582	P25302
OG7_0003694	P40070
OG7_0001932	P40071
OG7_0008312	P39969
OG7_0155966	Q01684
OG7_0002146	P40072
OG7_0003211	P0CX42
OG7_0000102	P40073
OG7_0001448	P40074
OG7_0002921	P40075
OG7_0155829	P40076
OG7_0001719	P38682
OG7_0001256	P39962
OG7_0155564	P40077
OG7_0000785	P39940
OG7_0007333	P40078
OG7_0004822	P40079
OG7_0022166	P40080
OG7_0000008	P38990
OG7_0030357	P39959
OG7_0005594	P39939
OG7_0101619	P32634
OG7_0000696	P32598
OG7_0008675	P40081
OG7_0003262	P39958
OG7_0155649	P40083
OG7_0014733	P0CX71
OG7_0011767	Q03612
OG7_0071886	P0C270
OG7_0008282	P40084
OG7_0006501	P40085
OG7_0007918	P40086
OG7_0010452	P22134
OG7_0001217	P40089
OG7_0006273	P40087
OG7_0001214	P39944
OG7_0013042	P40088
OG7_0014619	P40090
OG7_0003499	P13393
OG7_0156051	P40091
OG7_0033061	P40092
OG7_0007172	Q01477
OG7_0003760	P10356
OG7_0156132	P10355
OG7_0003303	P39952
OG7_0001056	P39960
OG7_0007238	P40093
OG7_0006934	P40094
OG7_0017145	P40095
OG7_0002332	P40096
OG7_0014733	P0CX66
OG7_0011767	Q03619
OG7_0023453	P06843
OG7_0006341	P14736
OG7_0006031	P32656
OG7_0000402	P32657
OG7_0002347	P04147
OG7_0001014	P32660
OG7_0156215	P33306
OG7_0004166	P21269
OG7_0003562	P39956
OG7_0001353	P26364
OG7_0001734	P06839
OG7_0001850	P32639
OG7_0008158	P32641
OG7_0003454	P32642
OG7_0004824	P32643
OG7_0156182	Q8TGU4
OG7_0000996	P32644
OG7_0002080	P29311
OG7_0004748	P16387
OG7_0001765	P25453
OG7_0156125	P32645
OG7_0155940	Q3E784
OG7_0007260	P40098
OG7_0005754	P40099
OG7_0002985	P39961
OG7_0010250	P40100
OG7_0056870	P40101
OG7_0101684	P40102
OG7_0071893	P0C0V2
OG7_0014529	P40104
OG7_0101647	P0CX94
OG7_0014529	P40105
OG7_0002342	P31115
OG7_0000128	P25808
OG7_0011767	P0CX63
OG7_0011767	P0CX61
OG7_0001338	P40965
OG7_0006206	P43585
OG7_0000131	P07560
OG7_0006392	P43583
OG7_0001761	P32908
OG7_0002743	P07834
OG7_0013647	P43582
OG7_0155995	P32450
OG7_0000446	P43581
OG7_0156031	P43580
OG7_0025232	P43579
OG7_0022991	P22943
OG7_0000406	P35191
OG7_0006920	P43577
OG7_0001217	P40204
OG7_0001637	P09624
OG7_0014528	P43575
OG7_0001357	P43574
OG7_0002997	P15625
OG7_0009196	P43573
OG7_0005415	P43572
OG7_0007454	P43571
OG7_0036321	D6VTK4
OG7_0007464	P43570
OG7_0000381	P43569
OG7_0000396	P43568
OG7_0004877	P43567
OG7_0048899	P41546
OG7_0000103	P43565
OG7_0005677	P56628
OG7_0002826	P43563
OG7_0006127	P43564
OG7_0006314	P13433
OG7_0000784	P02557
OG7_0000131	P01123
OG7_0000774	P60010
OG7_0000446	P43562
OG7_0002295	P43561
OG7_0156010	Q3E817
OG7_0002535	P43560
OG7_0008044	P43558
OG7_0006507	P07283
OG7_0007438	P43557
OG7_0018416	P43556
OG7_0101630	P43555
OG7_0017143	P43554
OG7_0005481	P43553
OG7_0024920	P43552
OG7_0026597	P43551
OG7_0006813	P43550
OG7_0001174	P43549
OG7_0005294	P43548
OG7_0012586	P43534
OG7_0008429	P43545
OG7_0008733	P43544
OG7_0036319	P0CH63
OG7_0017420	P43542
OG7_0014529	P43540
OG7_0014529	P43539
OG7_0014529	P43538
OG7_0155566	P43537
OG7_0101647	P0CX99
OG7_0033026	P43586
OG7_0007810	P34077
OG7_0008873	P43587
OG7_0006543	P43588
OG7_0007415	P43589
OG7_0002823	P43590
OG7_0011532	P43591
OG7_0155558	P43592
OG7_0001747	P43535
OG7_0006559	P43593
OG7_0021370	P43594
OG7_0155886	P43595
OG7_0156075	Q3E838
OG7_0101627	P43596
OG7_0000003	P27466
OG7_0007755	P23337
OG7_0036292	P43597
OG7_0155456	P43598
OG7_0007030	P43599
OG7_0004508	P34756
OG7_0036277	P43600
OG7_0002811	P43601
OG7_0011635	P43602
OG7_0002347	P39684
OG7_0006125	P43603
OG7_0014011	P38635
OG7_0156222	P43604
OG7_0006989	P43605
OG7_0003270	Q00684
OG7_0101693	P43606
OG7_0001640	P39692
OG7_0001761	P38989
OG7_0003209	P0CX45
OG7_0000011	P43607
OG7_0007142	P05747
OG7_0155873	Q8TGU2
OG7_0007410	P00127
OG7_0019458	P07270
OG7_0156203	P43608
OG7_0155548	P14724
OG7_0003717	P43609
OG7_0000402	P43610
OG7_0101689	P43611
OG7_0003009	P43612
OG7_0000425	P43613
OG7_0155781	P43614
OG7_0036311	P43615
OG7_0004687	P43616
OG7_0004112	P43617
OG7_0156041	P43618
OG7_0006981	P43619
OG7_0005782	P43620
OG7_0021352	P19955
OG7_0006919	P30657
OG7_0006784	P43621
OG7_0007759	P32496
OG7_0002467	P04806
OG7_0156188	P43623
OG7_0002985	P43625
OG7_0003035	P53199
OG7_0001609	P53198
OG7_0002727	P53197
OG7_0008072	P53196
OG7_0156199	P53195
OG7_0001750	P38929
OG7_0155769	Q3E802
OG7_0156239	Q8TGU0
OG7_0001065	P05030
OG7_0001900	P07264
OG7_0010831	P25338
OG7_0001215	P21243
OG7_0003705	P25340
OG7_0101640	P12383
OG7_0001979	P25339
OG7_0155541	P33199
OG7_0071896	P32767
OG7_0006705	P16639
OG7_0007748	P53193
OG7_0004214	P43639
OG7_0156070	P53192
OG7_0008020	P43633
OG7_0003905	P39007
OG7_0001169	P53191
OG7_0155855	P40356
OG7_0004135	P00931
OG7_0007512	P53008
OG7_0010826	P53189
OG7_0156045	P53188
OG7_0005857	P14120
OG7_0003349	P04449
OG7_0155857	P32781
OG7_0008649	P53187
OG7_0000135	P27705
OG7_0155731	P53185
OG7_0003824	P53184
OG7_0006663	P31755
OG7_0002966	P53183
OG7_0006147	P05373
OG7_0155461	Q3E750
OG7_0029174	P0C5N3
OG7_0003739	P07273
OG7_0000011	P25299
OG7_0036263	P53179
OG7_0008240	P53178
OG7_0000949	Q01939
OG7_0002304	P39936
OG7_0008074	P53177
OG7_0017420	P53176
OG7_0017420	P53174
OG7_0004880	P53173
OG7_0003409	P21147
OG7_0002529	P53172
OG7_0155471	P53171
OG7_0001016	P06104
OG7_0002830	P53170
OG7_0101610	P53169
OG7_0155655	P53168
OG7_0001443	P11154
OG7_0002342	P53167
OG7_0000115	P53166
OG7_0007136	P43636
OG7_0006534	P53165
OG7_0006758	P53164
OG7_0005090	P53163
OG7_0002891	P27999
OG7_0101639	P22149
OG7_0001580	P10961
OG7_0156202	P53159
OG7_0003718	P05737
OG7_0005350	P19807
OG7_0000120	P20447
OG7_0040972	P53158
OG7_0004029	P53157
OG7_0155761	P53156
OG7_0006598	P53155
OG7_0005739	P53009
OG7_0005033	P53154
OG7_0008785	P53153
OG7_0008013	P40957
OG7_0005774	P53152
OG7_0101656	P32435
OG7_0155442	P53150
OG7_0002391	P52920
OG7_0005085	P49687
OG7_0020054	P53148
OG7_0007586	P53010
OG7_0006616	P38932
OG7_0001289	P53147
OG7_0000956	P21827
OG7_0155618	P53146
OG7_0001608	P53145
OG7_0003747	P53011
OG7_0006399	P53144
OG7_0005074	P02406
OG7_0000446	P53142
OG7_0002829	P46672
OG7_0000434	P53141
OG7_0101659	P53140
OG7_0071887	P53139
OG7_0008151	P53137
OG7_0008518	P53136
OG7_0005977	P53040
OG7_0156197	P53135
OG7_0006877	P53134
OG7_0002529	P12904
OG7_0002727	P26309
OG7_0156036	P53133
OG7_0006190	P27697
OG7_0000698	P53131
OG7_0155627	P53130
OG7_0019990	P32505
OG7_0002866	P25443
OG7_0006183	P53129
OG7_0005905	P53128
OG7_0009314	P53012
OG7_0008235	P38633
OG7_0000425	P52868
OG7_0008275	Q01163
OG7_0004121	Q01159
OG7_0008100	P53127
OG7_0007703	P53125
OG7_0001822	P53124
OG7_0005141	P0CX44
OG7_0002819	P53123
OG7_0004411	P41811
OG7_0156211	P53122
OG7_0015877	P53121
OG7_0011978	P53120
OG7_0000785	P53119
OG7_0008094	P30777
OG7_0002660	P30775
OG7_0006601	P53118
OG7_0008834	P33891
OG7_0000402	P53115
OG7_0156094	P53117
OG7_0004984	P05738
OG7_0007768	P28777
OG7_0024052	P53114
OG7_0006931	P53112
OG7_0006545	P50113
OG7_0002914	P18898
OG7_0009085	P22855
OG7_0002966	P53111
OG7_0000003	P38622
OG7_0008320	P53110
OG7_0001646	P53109
OG7_0005958	P53108
OG7_0101616	P53032
OG7_0000402	P32863
OG7_0024028	P53107
OG7_0015584	P15315
OG7_0001066	P13586
OG7_0155653	P45820
OG7_0004207	P32579
OG7_0155991	P45819
OG7_0000118	P45818
OG7_0036276	Q02199
OG7_0003221	P22147
OG7_0007721	P46947
OG7_0156213	P46946
OG7_0156168	P46945
OG7_0001979	P39016
OG7_0000008	P43637
OG7_0000010	P53104
OG7_0001719	P40956
OG7_0003492	P53102
OG7_0002476	P53101
OG7_0001271	P53100
OG7_0013164	P53099
OG7_0007155	P04037
OG7_0155556	Q8TGU1
OG7_0005594	P39938
OG7_0003116	Q00362
OG7_0008036	P32799
OG7_0008371	P41833
OG7_0155883	P53097
OG7_0001156	P53096
OG7_0156179	Q2V2P6
OG7_0007065	P33892
OG7_0010523	P53095
OG7_0101619	P53094
OG7_0007081	P53093
OG7_0001609	P32803
OG7_0001163	P53091
OG7_0003760	P53090
OG7_0001279	P09620
OG7_0155983	P53089
OG7_0002296	P13711
OG7_0004881	P22137
OG7_0007246	P32558
OG7_0004018	P34164
OG7_0000135	P53035
OG7_0000131	P51996
OG7_0003637	P53088
OG7_0007003	P32912
OG7_0010365	Q02793
OG7_0001822	P35190
OG7_0000136	P53086
OG7_0016770	P53083
OG7_0003123	P53082
OG7_0008773	P53081
OG7_0101626	P53080
OG7_0156181	P53079
OG7_0009984	P53078
OG7_0003746	P40107
OG7_0156002	Q92316
OG7_0016440	P53077
OG7_0003120	P53076
OG7_0101689	P53075
OG7_0003009	P53036
OG7_0156058	P53074
OG7_0007859	P53073
OG7_0008444	P53072
OG7_0004230	P22224
OG7_0002030	P07244
OG7_0155613	P53071
OG7_0006450	P53070
OG7_0004833	P06774
OG7_0007167	P33307
OG7_0007287	P53068
OG7_0008012	P53067
OG7_0010605	P53066
OG7_0002906	P53065
OG7_0007791	P53064
OG7_0002336	P46655
OG7_0008565	P53063
OG7_0014413	P53062
OG7_0019407	P22434
OG7_0155911	P53061
OG7_0034384	P53060
OG7_0001850	P51979
OG7_0009217	P32608
OG7_0002467	P04807
OG7_0001282	P32805
OG7_0002599	P32804
OG7_0005026	P10127
OG7_0010607	P53059
OG7_0047363	P53058
OG7_0001304	Q3E740
OG7_0001304	P53057
OG7_0071884	P53056
OG7_0014528	P0CE93
OG7_0101684	P53054
OG7_0017420	P53053
OG7_0008279	P53200
OG7_0007718	P53201
OG7_0001577	P53202
OG7_0016789	P53203
OG7_0007120	P41896
OG7_0006742	P33411
OG7_0002648	P33412
OG7_0038855	P16965
OG7_0004394	P40357
OG7_0004197	P53204
OG7_0002172	P53206
OG7_0005804	P53207
OG7_0022141	P32334
OG7_0005925	P53208
OG7_0156122	P53209
OG7_0013308	P53210
OG7_0155737	P53211
OG7_0008935	P17649
OG7_0007465	P39111
OG7_0007235	P53212
OG7_0055134	P53214
OG7_0006844	P53215
OG7_0155799	P53217
OG7_0005763	Q3E792
OG7_0014733	Q12085
OG7_0011767	Q12141
OG7_0001216	P28737
OG7_0006105	P27882
OG7_0156208	P53218
OG7_0155715	Q8TGN9
OG7_0005925	P53219
OG7_0004854	P40989
OG7_0009965	P53220
OG7_0005205	P53221
OG7_0155985	P53222
OG7_0155557	Q45U48
OG7_0006856	P53223
OG7_0002395	P31787
OG7_0014733	Q12485
OG7_0011767	Q12269
OG7_0006503	P53224
OG7_0000396	P14681
OG7_0101614	P53226
OG7_0022940	P53227
OG7_0005195	P53228
OG7_0026607	P32338
OG7_0007692	P53230
OG7_0007337	P33339
OG7_0005142	P53044
OG7_0036272	P32564
OG7_0155540	P53231
OG7_0000009	P53233
OG7_0041076	P53234
OG7_0006738	P53235
OG7_0001030	P50276
OG7_0005034	P53236
OG7_0009617	P53237
OG7_0003253	P53238
OG7_0001286	P41901
OG7_0003175	P53045
OG7_0005326	P38972
OG7_0003303	P53239
OG7_0007749	P32914
OG7_0002542	P53241
OG7_0009170	P53242
OG7_0000135	P53243
OG7_0011635	P53244
OG7_0004535	P53046
OG7_0101686	P53246
OG7_0006817	P48412
OG7_0003633	Q02260
OG7_0007347	Q00723
OG7_0025208	P23369
OG7_0155850	P53248
OG7_0007922	P48363
OG7_0156209	P53249
OG7_0007344	P53250
OG7_0155900	P53251
OG7_0008718	P35180
OG7_0001817	P12754
OG7_0155448	P12686
OG7_0003690	Q3E757
OG7_0015586	P53252
OG7_0009289	P26263
OG7_0003913	P06115
OG7_0041053	P53253
OG7_0007458	P53254
OG7_0007002	P49704
OG7_0000103	P22204
OG7_0007460	P53255
OG7_0003490	P07806
OG7_0002908	P53256
OG7_0001013	P53257
OG7_0015056	P48361
OG7_0007529	Q03018
OG7_0008674	P53038
OG7_0003451	P53258
OG7_0004534	P53259
OG7_0054317	P53260
OG7_0007166	P53261
OG7_0036301	P32585
OG7_0019372	P41806
OG7_0156145	P53262
OG7_0001168	P24868
OG7_0001168	P32943
OG7_0000132	Q12173
OG7_0000132	Q99315
OG7_0003255	P53264
OG7_0017064	P53265
OG7_0007697	P53266
OG7_0020657	P53267
OG7_0006017	P23615
OG7_0155677	P53270
OG7_0003205	P0CX29
OG7_0007141	P48837
OG7_0156260	P53271
OG7_0002590	P40260
OG7_0155876	Q3E816
OG7_0155782	P53272
OG7_0000696	P53043
OG7_0004551	P49090
OG7_0010519	P53273
OG7_0155805	P53274
OG7_0006997	P53275
OG7_0156077	P53276
OG7_0008453	P53277
OG7_0156200	P53278
OG7_0030379	P53279
OG7_0003548	P40961
OG7_0001016	P29340
OG7_0155644	P53280
OG7_0001215	P23638
OG7_0000102	P53281
OG7_0003055	P53283
OG7_0155821	P32504
OG7_0010782	P53285
OG7_0101633	P53286
OG7_0007838	P33336
OG7_0009719	P32318
OG7_0007082	P48234
OG7_0156218	P48235
OG7_0156068	Q8TGT9
OG7_0005801	P37293
OG7_0003349	P24000
OG7_0009221	P48236
OG7_0035413	P48237
OG7_0001070	P13856
OG7_0156000	P48238
OG7_0006012	P48239
OG7_0002172	P32582
OG7_0156001	P39927
OG7_0015308	P05374
OG7_0002908	P48240
OG7_0000011	P27476
OG7_0155819	P53289
OG7_0014733	P0CX67
OG7_0011767	Q12316
OG7_0011767	P0CX62
OG7_0011767	P0CX64
OG7_0156089	Q3E744
OG7_0002304	P39935
OG7_0007328	P53290
OG7_0017536	P53292
OG7_0155462	P32893
OG7_0006356	P17891
OG7_0156061	P53293
OG7_0001865	P53294
OG7_0101682	Q3E772
