Entry	Gene Names	Orthomcl ID
A0A2V1AT09	CXQ85_004484	OG6_105073
A0A2V1AT12	CXQ85_004404	OG6_101574
A0A2V1AT13	CXQ85_004395	OG6_103784
A0A2V1AT15	CXQ85_000199	OG6_102249
A0A2V1AT17	CXQ85_004461	OG6_109045
A0A2V1AT18	CXQ85_002221	OG6_100596
A0A2V1AT19	CXQ85_004494	OG6_101644
A0A2V1AT20	CXQ85_004505	OG6_100770
A0A2V1AT24	CXQ85_000322	OG6_103187
A0A2V1AT27	CXQ85_000209	OG6_101395
A0A2V1AT28	CXQ85_002233	OG6_209567
A0A2V1AT35	CXQ85_000220	OG6_104171
A0A2V1AT39	CXQ85_004427	OG6_100129
A0A2V1AT41	CXQ85_004514	OG6_127196
A0A2V1AT42	CXQ85_001891	OG6_104542
A0A2V1AT44	CXQ85_004180	OG6_119573
A0A2V1AT45	CXQ85_004491	OG6_102705
A0A2V1AT46	CXQ85_000232	OG6_100745
A0A2V1AT47	CXQ85_000342	OG6_102982
A0A2V1AT53	CXQ85_001901	OG6_100556
A0A2V1AT55	CXQ85_004190	OG6_104341
A0A2V1AT62	CXQ85_004547	OG6_127329
A0A2V1AT63	CXQ85_004511	OG6_101326
A0A2V1AT64	CXQ85_001911	OG6_100772
A0A2V1AT66	CXQ85_000252	OG6_102047
A0A2V1AT74	CXQ85_004210	OG6_102912
A0A2V1AT76	CXQ85_000262	OG6_103798
A0A2V1AT78	CXQ85_004478	OG6_102491
A0A2V1AT84	CXQ85_004220	OG6_112766
A0A2V1AT86	CXQ85_000272	OG6_117015
A0A2V1AT93	CXQ85_002295	OG6_103268
A0A2V1AT95	CXQ85_001943	OG6_102135
A0A2V1AT97	CXQ85_000283	OG6_102040
A0A2V1ATA3	CXQ85_002305	OG6_101945
A0A2V1ATA6	CXQ85_000394	OG6_105688
A0A2V1ATA7	CXQ85_000294	OG6_103535
A0A2V1ATA8	CXQ85_004508	OG6_102447
A0A2V1ATA9	CXQ85_000033	OG6_100965
A0A2V1ATB0	CXQ85_004251	OG6_101454
A0A2V1ATB2	CXQ85_000010	OG6_110843
A0A2V1ATB4	CXQ85_004510	OG6_100573
A0A2V1ATB5	CXQ85_001963	OG6_100246
A0A2V1ATB7	CXQ85_000304	OG6_104182
A0A2V1ATC1	CXQ85_002327	OG6_121406
A0A2V1ATC2	CXQ85_004520	OG6_102446
A0A2V1ATC4	CXQ85_000054	OG6_101611
A0A2V1ATC6	CXQ85_000414	OG6_106767
A0A2V1ATC9	CXQ85_000053	OG6_101809
A0A2V1ATD0	CXQ85_004273	OG6_102275
A0A2V1ATD1	CXQ85_000030	OG6_102200
A0A2V1ATD2	CXQ85_002337	OG6_102754
A0A2V1ATD5	CXQ85_000064	OG6_110272
A0A2V1ATD6	CXQ85_000325	OG6_500547
A0A2V1ATD9	CXQ85_000425	OG6_114974
A0A2V1ATE0	CXQ85_004283	OG6_101708
A0A2V1ATE1	CXQ85_000040	OG6_100948
A0A2V1ATE3	CXQ85_004542	OG6_104128
A0A2V1ATE5	CXQ85_000074	OG6_500579
A0A2V1ATE9	CXQ85_004293	OG6_100235
A0A2V1ATF0	CXQ85_000437	OG6_101663
A0A2V1ATF8	CXQ85_004304	OG6_101595
A0A2V1ATG1	CXQ85_000447	OG6_100153
A0A2V1ATG4	CXQ85_002015	OG6_103550
A0A2V1ATG8	CXQ85_000357	OG6_100991
A0A2V1ATG9	CXQ85_000094	OG6_100570
A0A2V1ATH1	CXQ85_000070	OG6_103407
A0A2V1ATH2	CXQ85_000457	OG6_110251
A0A2V1ATH3	CXQ85_002377	OG6_103216
A0A2V1ATH4	CXQ85_002025	OG6_106506
A0A2V1ATH5	CXQ85_000027	OG6_102174
A0A2V1ATH8	CXQ85_000029	OG6_100356
A0A2V1ATH9	CXQ85_000367	OG6_152871
A0A2V1ATI4	CXQ85_000037	OG6_100771
A0A2V1ATI5	CXQ85_002036	OG6_222594
A0A2V1ATI8	CXQ85_000377	OG6_102083
A0A2V1ATJ2	CXQ85_002399	OG6_102687
A0A2V1ATJ6	CXQ85_000049	OG6_100236
A0A2V1ATK0	CXQ85_000124	OG6_104982
A0A2V1ATK4	CXQ85_000133	OG6_101830
A0A2V1ATK6	CXQ85_000059	OG6_100877
A0A2V1ATK8	CXQ85_000397	OG6_102748
A0A2V1ATL0	CXQ85_000134	OG6_100614
A0A2V1ATL1	CXQ85_000110	OG6_102486
A0A2V1ATL2	CXQ85_000067	OG6_107620
A0A2V1ATL3	CXQ85_004366	OG6_101536
A0A2V1ATL5	CXQ85_000069	OG6_103753
A0A2V1ATL7	CXQ85_002067	OG6_103149
A0A2V1ATL9	CXQ85_002423	OG6_101011
A0A2V1ATM0	CXQ85_000498	OG6_101429
A0A2V1ATM1	CXQ85_000146	OG6_101492
A0A2V1ATM2	CXQ85_004376	OG6_100742
A0A2V1ATM8	CXQ85_000418	OG6_100344
A0A2V1ATN1	CXQ85_000508	OG6_100077
A0A2V1ATN7	CXQ85_000142	OG6r20_102487
A0A2V1ATN8	CXQ85_002088	OG6_103658
A0A2V1ATN9	CXQ85_000428	OG6_101706
A0A2V1ATP0	CXQ85_000166	OG6_116989
A0A2V1ATP2	CXQ85_004397	OG6_106304
A0A2V1ATP4	CXQ85_000097	OG6_102948
A0A2V1ATP6	CXQ85_000176	OG6_114877
A0A2V1ATP7	CXQ85_000152	OG6_102857
A0A2V1ATP8	CXQ85_002098	OG6_102015
A0A2V1ATP9	CXQ85_000440	OG6_117002
A0A2V1ATQ0	CXQ85_000177	OG6_105315
A0A2V1ATQ1	CXQ85_004408	OG6_104485
A0A2V1ATQ2	CXQ85_004167	OG6_100121
A0A2V1ATQ5	CXQ85_000528	OG6_100672
A0A2V1ATQ7	CXQ85_000162	OG6_103173
A0A2V1ATQ8	CXQ85_000187	OG6_500295
A0A2V1ATR1	CXQ85_004177	OG6r20_100573
A0A2V1ATR9	CXQ85_000460	OG6_100973
A0A2V1ATS2	CXQ85_000127	OG6_100250
A0A2V1ATS7	CXQ85_000183	OG6_100143
A0A2V1ATS9	CXQ85_004197	OG6_100151
A0A2V1ATT0	CXQ85_000139	OG6_101920
A0A2V1ATT2	CXQ85_000208	OG6_101393
A0A2V1ATT4	CXQ85_000218	OG6_114251
A0A2V1ATT7	CXQ85_000193	OG6_101105
A0A2V1ATU4	CXQ85_002138	OG6_100306
A0A2V1ATV1	CXQ85_000240	OG6_103301
A0A2V1ATV2	CXQ85_000161	OG6_127173
A0A2V1ATV3	CXQ85_000231	OG6_103350
A0A2V1ATV8	CXQ85_000214	OG6_101037
A0A2V1ATW2	CXQ85_000171	OG6_100282
A0A2V1ATW5	CXQ85_002158	OG6_102421
A0A2V1ATW7	CXQ85_000180	OG6_102726
A0A2V1ATX3	CXQ85_000251	OG6_126505
A0A2V1ATX8	CXQ85_000237	OG6_100302
A0A2V1ATX9	CXQ85_000192	OG6_101127
A0A2V1ATY3	CXQ85_000261	OG6_101778
A0A2V1ATY6	CXQ85_004258	OG6_124882
A0A2V1ATY7	CXQ85_000201	OG6_102013
A0A2V1ATZ1	CXQ85_004502	OG6_105483
A0A2V1ATZ4	CXQ85_004270	OG6_101505
A0A2V1ATZ9	CXQ85_002199	OG6_106270
A0A2V1AU05	CXQ85_000211	OG6_100992
A0A2V1AU09	CXQ85_000552	OG6_101911
A0A2V1AU12	CXQ85_000312	OG6_104574
A0A2V1AU19	CXQ85_000246	OG6_103088
A0A2V1AU20	CXQ85_000244	OG6_102210
A0A2V1AU21	CXQ85_000288	OG6_101213
A0A2V1AU22	CXQ85_002209	OG6_102240
A0A2V1AU23	CXQ85_000256	OG6_100940
A0A2V1AU24	CXQ85_000620	OG6_102483
A0A2V1AU25	CXQ85_004301	OG6_103677
A0A2V1AU26	CXQ85_004544	OG6_103831
A0A2V1AU28	CXQ85_000254	OG6_108388
A0A2V1AU30	CXQ85_000299	OG6_101750
A0A2V1AU31	CXQ85_002219	OG6_102496
A0A2V1AU34	CXQ85_000572	OG6_101309
A0A2V1AU35	CXQ85_000309	OG6_101248
A0A2V1AU37	CXQ85_000333	OG6_101883
A0A2V1AU38	CXQ85_004311	OG6_101698
A0A2V1AU39	CXQ85_002231	OG6_103155
A0A2V1AU42	CXQ85_000582	OG6_111832
A0A2V1AU44	CXQ85_000011	OG6_111107
A0A2V1AU45	CXQ85_000319	OG6_102126
A0A2V1AU46	CXQ85_000313	OG6_100275
A0A2V1AU48	CXQ85_000285	OG6_101114
A0A2V1AU49	CXQ85_002242	OG6_112813
A0A2V1AU50	CXQ85_000276	OG6_102143
A0A2V1AU51	CXQ85_000592	OG6_101088
A0A2V1AU54	CXQ85_000324	OG6_102458
A0A2V1AU56	CXQ85_000343	OG6_102160
A0A2V1AU58	CXQ85_002252	OG6_103103
A0A2V1AU60	CXQ85_004331	OG6_102783
A0A2V1AU62	CXQ85_000296	OG6_102845
A0A2V1AU65	CXQ85_000355	OG6_102508
A0A2V1AU66	CXQ85_000602	OG6_100324
A0A2V1AU68	CXQ85_002262	OG6_102826
A0A2V1AU71	CXQ85_000298	OG6_102009
A0A2V1AU73	CXQ85_000352	OG6_107446
A0A2V1AU77	CXQ85_000674	OG6_104603
A0A2V1AU78	CXQ85_004351	OG6_102350
A0A2V1AU81	CXQ85_002272	OG6_104513
A0A2V1AU89	CXQ85_000318	OG6_136431
A0A2V1AU90	CXQ85_000327	OG6_100646
A0A2V1AU91	CXQ85_002282	OG6_118658
A0A2V1AU92	CXQ85_000633	OG6_100422
A0A2V1AU94	CXQ85_000366	OG6_102540
A0A2V1AU96	CXQ85_000385	OG6_116987
A0A2V1AU97	CXQ85_000696	OG6_102114
A0A2V1AU98	CXQ85_004373	OG6_117302
A0A2V1AU99	CXQ85_000337	OG6_103036
A0A2V1AUA0	CXQ85_000329	OG6_101176
A0A2V1AUA1	CXQ85_000644	OG6_100556
A0A2V1AUA2	CXQ85_000071	OG6_102840
A0A2V1AUA3	CXQ85_000395	OG6_104974
A0A2V1AUA7	CXQ85_000376	OG6_101161
A0A2V1AUB1	CXQ85_000339	OG6_114704
A0A2V1AUB3	CXQ85_000081	OG6_102985
A0A2V1AUB6	CXQ85_000392	OG6_101471
A0A2V1AUB7	CXQ85_000386	OG6_100060
A0A2V1AUB8	CXQ85_004393	OG6_137837
A0A2V1AUC1	CXQ85_000351	OG6_101172
A0A2V1AUC2	CXQ85_000727	OG6_105343
A0A2V1AUC3	CXQ85_000415	OG6_100629
A0A2V1AUC4	CXQ85_000091	OG6_102084
A0A2V1AUC7	CXQ85_002315	OG6_102005
A0A2V1AUD7	CXQ85_000412	OG6_101410
A0A2V1AUE0	CXQ85_000748	OG6_179534
A0A2V1AUE4	CXQ85_004426	OG6_111112
A0A2V1AUE7	CXQ85_000423	OG6_129058
A0A2V1AUE8	CXQ85_002335	OG6_101128
A0A2V1AUE9	CXQ85_000699	OG6_100581
A0A2V1AUF0	CXQ85_000758	OG6_102384
A0A2V1AUF1	CXQ85_000389	OG6_101299
A0A2V1AUF2	CXQ85_000381	OG6_102135
A0A2V1AUF3	CXQ85_004436	OG6_102144
A0A2V1AUF7	CXQ85_000709	OG6_103650
A0A2V1AUF8	CXQ85_000435	OG6_121421
A0A2V1AUG1	CXQ85_002345	OG6_100257
A0A2V1AUG4	CXQ85_000458	OG6_102989
A0A2V1AUG5	CXQ85_000131	OG6_105619
A0A2V1AUG6	CXQ85_000720	OG6_500607
A0A2V1AUG7	CXQ85_000439	OG6_102943
A0A2V1AUH1	CXQ85_000409	OG6_101704
A0A2V1AUH3	CXQ85_002355	OG6_102794
A0A2V1AUH4	CXQ85_000468	OG6_100574
A0A2V1AUH5	CXQ85_000730	OG6_102534
A0A2V1AUH7	CXQ85_000788	OG6_103085
A0A2V1AUI1	CXQ85_000420	OG6_111249
A0A2V1AUI2	CXQ85_000411	OG6_101566
A0A2V1AUI3	CXQ85_000741	OG6_137497
A0A2V1AUI4	CXQ85_000479	OG6_102828
A0A2V1AUI6	CXQ85_000153	OG6_100728
A0A2V1AUI8	CXQ85_000798	OG6_152930
A0A2V1AUJ1	CXQ85_000432	OG6_103910
A0A2V1AUJ4	CXQ85_000489	OG6_103080
A0A2V1AUJ6	CXQ85_000809	OG6_121049
A0A2V1AUJ9	CXQ85_000476	OG6_101881
A0A2V1AUK0	CXQ85_000442	OG6_100157
A0A2V1AUK1	CXQ85_000469	OG6_102068
A0A2V1AUK2	CXQ85_000434	OG6_112063
A0A2V1AUK4	CXQ85_000499	OG6_188633
A0A2V1AUK5	CXQ85_002385	OG6_116999
A0A2V1AUK6	CXQ85_004499	OG6_104451
A0A2V1AUK7	CXQ85_000173	OG6_100151
A0A2V1AUK8	CXQ85_000819	OG6_100496
A0A2V1AUL0	CXQ85_000486	OG6_100216
A0A2V1AUL1	CXQ85_000771	OG6_103202
A0A2V1AUL4	CXQ85_000509	OG6_100082
A0A2V1AUL7	CXQ85_000830	OG6_109181
A0A2V1AUM1	CXQ85_000496	OG6_101748
A0A2V1AUM4	CXQ85_000490	OG6_102531
A0A2V1AUM6	CXQ85_000194	OG6_103717
A0A2V1AUM8	CXQ85_000791	OG6_100076
A0A2V1AUN1	CXQ85_000472	OG6_100476
A0A2V1AUN2	CXQ85_000506	OG6_102431
A0A2V1AUN4	CXQ85_000529	OG6_100722
A0A2V1AUN6	CXQ85_000801	OG6_100144
A0A2V1AUN7	CXQ85_000852	OG6_100205
A0A2V1AUP0	CXQ85_000475	OG6_100448
A0A2V1AUP2	CXQ85_000483	OG6_102265
A0A2V1AUP4	CXQ85_000510	OG6_111877
A0A2V1AUP9	CXQ85_000485	OG6_101327
A0A2V1AUQ5	CXQ85_000872	OG6_102248
A0A2V1AUQ7	CXQ85_000228	OG6_103495
A0A2V1AUQ8	CXQ85_000495	OG6_102679
A0A2V1AUR0	CXQ85_000834	OG6_103861
A0A2V1AUR2	CXQ85_000018	OG6_105688
A0A2V1AUR3	CXQ85_000238	OG6_102319
A0A2V1AUR5	CXQ85_000882	OG6_102659
A0A2V1AUS5	CXQ85_004561	OG6_114704
A0A2V1AUS6	CXQ85_000515	OG6_101259
A0A2V1AUS7	CXQ85_000855	OG6_112326
A0A2V1AUS9	CXQ85_000557	OG6_102902
A0A2V1AUT0	CXQ85_000540	OG6_100640
A0A2V1AUT1	CXQ85_002431	OG6_102906
A0A2V1AUT3	CXQ85_000523	OG6_100460
A0A2V1AUT4	CXQ85_000580	OG6_104404
A0A2V1AUT6	CXQ85_000865	OG6_100711
A0A2V1AUT8	CXQ85_002441	OG6_101892
A0A2V1AUT9	CXQ85_000048	OG6_100833
A0A2V1AUU1	CXQ85_000567	OG6_118288
A0A2V1AUU2	CXQ85_000551	OG6_108976
A0A2V1AUU3	CXQ85_000590	OG6_100418
A0A2V1AUU4	CXQ85_000533	OG6_102152
A0A2V1AUU6	CXQ85_004581	OG6_170053
A0A2V1AUU7	CXQ85_000535	OG6_104355
A0A2V1AUV5	CXQ85_004591	OG6_103720
A0A2V1AUW2	CXQ85_004564	OG6_105688
A0A2V1AUW6	CXQ85_004175	OG6_122931
A0A2V1AUW7	CXQ85_000078	OG6_103435
A0A2V1AUX1	CXQ85_004574	OG6_102453
A0A2V1AUX6	CXQ85_000621	OG6_102902
A0A2V1AUX7	CXQ85_000088	OG6_100293
A0A2V1AUY0	CXQ85_000310	OG6_100720
A0A2V1AUY4	CXQ85_004622	OG6_127524
A0A2V1AUY7	CXQ85_000574	OG6_110133
A0A2V1AUY8	CXQ85_000607	OG6_500066
A0A2V1AUY9	CXQ85_000320	OG6_105123
A0A2V1AUZ3	CXQ85_000108	OG6_101943
A0A2V1AUZ5	CXQ85_000584	OG6_103848
A0A2V1AUZ7	CXQ85_004605	OG6_101121
A0A2V1AV00	CXQ85_000601	OG6_103706
A0A2V1AV03	CXQ85_004215	OG6_101259
A0A2V1AV04	CXQ85_000118	OG6_102623
A0A2V1AV07	CXQ85_000594	OG6_102540
A0A2V1AV08	CXQ85_000341	OG6_102191
A0A2V1AV10	CXQ85_000611	OG6_122891
A0A2V1AV16	CXQ85_004625	OG6_101226
A0A2V1AV18	CXQ85_000622	OG6_117010
A0A2V1AV19	CXQ85_000675	OG6_102031
A0A2V1AV22	CXQ85_004235	OG6_102822
A0A2V1AV24	CXQ85_000604	OG6_500836
A0A2V1AV27	CXQ85_000363	OG6_102660
A0A2V1AV30	CXQ85_004662	OG6_100535
A0A2V1AV33	CXQ85_000614	OG6_100252
A0A2V1AV34	CXQ85_004245	OG6_102094
A0A2V1AV35	CXQ85_004645	OG6_100254
A0A2V1AV41	CXQ85_004673	OG6_104282
A0A2V1AV43	CXQ85_000160	OG6_100521
A0A2V1AV44	CXQ85_004256	OG6_102526
A0A2V1AV50	CXQ85_000383	OG6_101004
A0A2V1AV51	CXQ85_000635	OG6_153190
A0A2V1AV53	CXQ85_000170	OG6r20_140413
A0A2V1AV58	CXQ85_000718	OG6_105956
A0A2V1AV59	CXQ85_000393	OG6_155145
A0A2V1AV60	CXQ85_000665	OG6_102397
A0A2V1AV61	CXQ85_000646	OG6_101228
A0A2V1AV62	CXQ85_000181	OG6_102032
A0A2V1AV63	CXQ85_004695	OG6_500786
A0A2V1AV64	CXQ85_000648	OG6_114713
A0A2V1AV69	CXQ85_000403	OG6_103478
A0A2V1AV70	CXQ85_000658	OG6_106277
A0A2V1AV73	CXQ85_000660	OG6_102279
A0A2V1AV75	CXQ85_000715	OG6_101939
A0A2V1AV77	CXQ85_004688	OG6_100222
A0A2V1AV80	CXQ85_000668	OG6_103031
A0A2V1AV83	CXQ85_000202	OG6r20_109170
A0A2V1AV84	CXQ85_000725	OG6_130006
A0A2V1AV86	CXQ85_000749	OG6_105219
A0A2V1AV88	CXQ85_004699	OG6_103955
A0A2V1AV89	CXQ85_000679	OG6_110014
A0A2V1AV90	CXQ85_000424	OG6_209971
A0A2V1AV91	CXQ85_000681	OG6_102231
A0A2V1AV92	CXQ85_000212	OG6_500936
A0A2V1AV95	CXQ85_000759	OG6_103072
A0A2V1AV99	CXQ85_000693	OG6_100806
A0A2V1AVA1	CXQ85_000225	OG6_102888
A0A2V1AVA2	CXQ85_004709	OG6_101031
A0A2V1AVA3	CXQ85_000708	OG6_104760
A0A2V1AVA5	CXQ85_004319	OG6_102753
A0A2V1AVA7	CXQ85_000703	OG6_114704
A0A2V1AVA8	CXQ85_000701	OG6_102304
A0A2V1AVB7	CXQ85_000712	OG6_500043
A0A2V1AVB8	CXQ85_000714	OG6_143671
A0A2V1AVB9	CXQ85_000456	OG6_101299
A0A2V1AVC0	CXQ85_004746	OG6_101801
A0A2V1AVC4	CXQ85_000729	OG6_101620
A0A2V1AVC5	CXQ85_004339	OG6_117007
A0A2V1AVC7	CXQ85_000724	OG6_104062
A0A2V1AVD3	CXQ85_004756	OG6_105655
A0A2V1AVD4	CXQ85_000739	OG6_102730
A0A2V1AVD6	CXQ85_000732	OG6_104278
A0A2V1AVD7	CXQ85_000734	OG6_100614
A0A2V1AVE2	CXQ85_000265	OG6_101890
A0A2V1AVE3	CXQ85_000750	OG6_100628
A0A2V1AVE4	CXQ85_004766	OG6r20_101016
A0A2V1AVE7	CXQ85_000745	OG6_222603
A0A2V1AVE8	CXQ85_000820	OG6_500086
A0A2V1AVF1	CXQ85_000487	OG6_100318
A0A2V1AVF2	CXQ85_000275	OG6_100260
A0A2V1AVF4	CXQ85_004776	OG6_115934
A0A2V1AVF6	CXQ85_000755	OG6_107303
A0A2V1AVF8	CXQ85_000831	OG6_101018
A0A2V1AVF9	CXQ85_000796	OG6_102586
A0A2V1AVG1	CXQ85_000497	OG6_101489
A0A2V1AVG2	CXQ85_000286	OG6_102877
A0A2V1AVG3	CXQ85_000770	OG6_101580
A0A2V1AVG4	CXQ85_004786	OG6_100679
A0A2V1AVG5	CXQ85_004381	OG6_102930
A0A2V1AVG6	CXQ85_000765	OG6_102498
A0A2V1AVG7	CXQ85_000763	OG6_104892
A0A2V1AVG8	CXQ85_000842	OG6_500752
A0A2V1AVH0	CXQ85_004779	OG6_104308
A0A2V1AVH3	CXQ85_000780	OG6_101335
A0A2V1AVH6	CXQ85_000775	OG6_101726
A0A2V1AVI1	CXQ85_000307	OG6_114877
A0A2V1AVI2	CXQ85_000517	OG6_186970
A0A2V1AVI7	CXQ85_000783	OG6_114704
A0A2V1AVI9	CXQ85_004806	OG6_100931
A0A2V1AVJ1	CXQ85_000800	OG6_101090
A0A2V1AVJ4	CXQ85_000873	OG6_103095
A0A2V1AVJ8	CXQ85_004413	OG6_100677
A0A2V1AVK5	CXQ85_000803	OG6_106784
A0A2V1AVK6	CXQ85_000849	OG6_102352
A0A2V1AVK7	CXQ85_000537	OG6_101728
A0A2V1AVK9	CXQ85_004562	OG6_105688
A0A2V1AVL0	CXQ85_000821	OG6_103148
A0A2V1AVL2	CXQ85_000814	OG6_101021
A0A2V1AVL9	CXQ85_000827	OG6_101544
A0A2V1AVM0	CXQ85_000348	OG6_500752
A0A2V1AVM1	CXQ85_000824	OG6_136683
A0A2V1AVM2	CXQ85_000870	OG6_102289
A0A2V1AVM4	CXQ85_004572	OG6_102642
A0A2V1AVM5	CXQ85_004837	OG6_101438
A0A2V1AVM7	CXQ85_004447	OG6_121392
A0A2V1AVN1	CXQ85_004582	OG6_500829
A0A2V1AVN3	CXQ85_000880	OG6_101070
A0A2V1AVN5	CXQ85_004840	OG6_101928
A0A2V1AVN7	CXQ85_004457	OG6_100318
A0A2V1AVN8	CXQ85_000568	OG6_103162
A0A2V1AVP2	CXQ85_004592	OG6_103076
A0A2V1AVP5	CXQ85_004850	OG6_101743
A0A2V1AVP6	CXQ85_004467	OG6_114861
A0A2V1AVP7	CXQ85_004857	OG6_104510
A0A2V1AVQ2	CXQ85_000380	OG6_101450
A0A2V1AVQ4	CXQ85_004603	OG6_103029
A0A2V1AVQ5	CXQ85_000864	OG6_143877
A0A2V1AVQ9	CXQ85_000588	OG6_102569
A0A2V1AVR3	CXQ85_000874	OG6_112885
A0A2V1AVR4	CXQ85_004870	OG6_100305
A0A2V1AVR7	CXQ85_004877	OG6_100210
A0A2V1AVR8	CXQ85_000879	OG6_101972
A0A2V1AVR9	CXQ85_004589	OG6_100851
A0A2V1AVS0	CXQ85_000877	OG6_100346
A0A2V1AVS1	CXQ85_000400	OG6_103510
A0A2V1AVS3	CXQ85_000884	OG6_102620
A0A2V1AVT0	CXQ85_004556	OG6_170053
A0A2V1AVT1	CXQ85_004563	OG6_109925
A0A2V1AVT2	CXQ85_000410	OG6_222544
A0A2V1AVT4	CXQ85_004507	OG6_100332
A0A2V1AVT5	CXQ85_004568	OG6_100085
A0A2V1AVT6	CXQ85_004899	OG6_107933
A0A2V1AVT7	CXQ85_000608	OG6_100882
A0A2V1AVU0	CXQ85_004610	OG6_137830
A0A2V1AVU1	CXQ85_004573	OG6_123090
A0A2V1AVU7	CXQ85_004576	OG6_103226
A0A2V1AVV4	CXQ85_000629	OG6_454102
A0A2V1AVV5	CXQ85_004586	OG6_102418
A0A2V1AVV7	CXQ85_004920	OG6_100482
A0A2V1AVV9	CXQ85_004653	OG6_127159
A0A2V1AVW0	CXQ85_004630	OG6_114145
A0A2V1AVW1	CXQ85_004593	OG6_102196
A0A2V1AVW2	CXQ85_000443	OG6_104395
A0A2V1AVW4	CXQ85_004596	OG6_100246
A0A2V1AVW5	CXQ85_004598	OG6_102439
A0A2V1AVW7	CXQ85_004539	OG6_100259
A0A2V1AVW8	CXQ85_004663	OG6r20_104590
A0A2V1AVX0	CXQ85_005284	OG6_104237
A0A2V1AVX5	CXQ85_004607	OG6_102931
A0A2V1AVX8	CXQ85_004674	OG6_100285
A0A2V1AVX9	CXQ85_004650	OG6_105748
A0A2V1AVY0	CXQ85_004617	OG6_102269
A0A2V1AVY2	CXQ85_005297	OG6_103626
A0A2V1AVY9	CXQ85_004614	OG6_114872
A0A2V1AVZ1	CXQ85_004696	OG6_100393
A0A2V1AVZ4	CXQ85_000473	OG6_100190
A0A2V1AVZ6	CXQ85_000672	OG6_133359
A0A2V1AVZ8	CXQ85_005304	OG6_102604
A0A2V1AW00	CXQ85_004639	OG6_101155
A0A2V1AW03	CXQ85_004707	OG6_101292
A0A2V1AW06	CXQ85_000026	OG6_104675
A0A2V1AW09	CXQ85_005314	OG6_105424
A0A2V1AW10	CXQ85_004649	OG6_121400
A0A2V1AW14	CXQ85_000494	OG6_101900
A0A2V1AW15	CXQ85_004644	OG6_101319
A0A2V1AW20	CXQ85_004657	OG6_115061
A0A2V1AW21	CXQ85_004727	OG6_101526
A0A2V1AW25	CXQ85_004654	OG6_101589
A0A2V1AW32	CXQ85_004714	OG6_102894
A0A2V1AW37	CXQ85_005348	OG6_102925
A0A2V1AW39	CXQ85_000716	OG6_500271
A0A2V1AW43	CXQ85_004747	OG6_103793
A0A2V1AW46	CXQ85_000066	OG6_104980
A0A2V1AW47	CXQ85_004692	OG6_101501
A0A2V1AW50	CXQ85_005358	OG6_206401
A0A2V1AW52	CXQ85_004757	OG6_142743
A0A2V1AW53	CXQ85_005355	OG6_179758
A0A2V1AW54	CXQ85_004687	OG6_102347
A0A2V1AW56	CXQ85_000076	OG6_100897
A0A2V1AW57	CXQ85_004703	OG6_104358
A0A2V1AW58	CXQ85_000736	OG6_100282
A0A2V1AW60	CXQ85_005368	OG6_100930
A0A2V1AW62	CXQ85_004767	OG6_102182
A0A2V1AW64	CXQ85_004697	OG6_107650
A0A2V1AW69	CXQ85_004713	OG6_108039
A0A2V1AW72	CXQ85_004777	OG6_103535
A0A2V1AW73	CXQ85_005375	OG6_100930
A0A2V1AW79	CXQ85_000096	OG6_101761
A0A2V1AW80	CXQ85_000555	OG6_111107
A0A2V1AW81	CXQ85_004928	OG6_109925
A0A2V1AW82	CXQ85_004787	OG6_102589
A0A2V1AW84	CXQ85_004731	OG6_110015
A0A2V1AW87	CXQ85_000106	OG6_100689
A0A2V1AW88	CXQ85_000565	OG6_155990
A0A2V1AW89	CXQ85_004774	OG6_103425
A0A2V1AW90	CXQ85_000767	OG6_101815
A0A2V1AW91	CXQ85_004938	OG6_104339
A0A2V1AW92	CXQ85_004797	OG6_100199
A0A2V1AW96	CXQ85_004784	OG6_100259
A0A2V1AW98	CXQ85_000116	OG6_101547
A0A2V1AW99	CXQ85_004743	OG6_127200
A0A2V1AWA0	CXQ85_000777	OG6_105405
A0A2V1AWA2	CXQ85_004945	OG6_103319
A0A2V1AWA7	CXQ85_000585	OG6_100301
A0A2V1AWA8	CXQ85_000787	OG6_102672
A0A2V1AWB3	CXQ85_004817	OG6_102909
A0A2V1AWB4	CXQ85_004804	OG6_111249
A0A2V1AWC4	CXQ85_004771	OG6_100420
A0A2V1AWC5	CXQ85_004814	OG6_106484
A0A2V1AWD2	CXQ85_004825	OG6_101009
A0A2V1AWD5	CXQ85_000148	OG6_101624
A0A2V1AWD7	CXQ85_000615	OG6_102792
A0A2V1AWD8	CXQ85_000818	OG6_105184
A0A2V1AWD9	CXQ85_004791	OG6_101219
A0A2V1AWE3	CXQ85_004778	OG6_100545
A0A2V1AWE5	CXQ85_000158	OG6_103808
A0A2V1AWE6	CXQ85_004783	OG6_102261
A0A2V1AWE8	CXQ85_004845	OG6_100026
A0A2V1AWF0	CXQ85_004801	OG6_106436
A0A2V1AWF4	CXQ85_004996	OG6_105299
A0A2V1AWF7	CXQ85_004855	OG6_100129
A0A2V1AWG0	CXQ85_000840	OG6_103267
A0A2V1AWG1	CXQ85_004798	OG6_103058
A0A2V1AWG3	CXQ85_000179	OG6_101677
A0A2V1AWG7	CXQ85_004803	OG6_101776
A0A2V1AWG9	CXQ85_000851	OG6_106275
A0A2V1AWH1	CXQ85_004878	OG6_101915
A0A2V1AWH3	CXQ85_000189	OG6_102307
