Gene Names	Accession
B9J08_000949	OG6_101971
B9J08_000950	OG6_101106
B9J08_000951	OG6_102681
B9J08_000952	OG6_103090
B9J08_000953	OG6_500766
B9J08_000954	OG6_115064
B9J08_000955	OG6_100790
B9J08_000957	OG6_104555
B9J08_000958	OG6_143047
B9J08_000959	OG6r20_101351
B9J08_000960	OG6_103223
B9J08_000961	OG6_102812
B9J08_000962	OG6_103163
B9J08_000963	OG6_119656
B9J08_000964	OG6_101172
B9J08_000965	OG6_101886
B9J08_000966	OG6_110526
B9J08_000967	OG6_105861
B9J08_000968	OG6_103168
B9J08_000969	OG6_106383
B9J08_000970	OG6_104816
B9J08_000971	OG6_108801
B9J08_000972	OG6r20_106981
B9J08_000973	OG6_102946
B9J08_000974	OG6_116650
B9J08_000975	OG6_100669
B9J08_000976	OG6_100523
B9J08_000977	OG6_116848
B9J08_000978	OG6_101465
B9J08_000979	OG6_111222
B9J08_000980	OG6_100639
B9J08_000981	OG6_104881
B9J08_000982	OG6_100336
B9J08_000983	OG6_103551
B9J08_000984	OG6_100484
B9J08_000985	OG6_500100
B9J08_000986	OG6r20_107978
B9J08_000987	OG6_100539
B9J08_000988	OG6_143740
B9J08_000989	OG6_102045
B9J08_000990	OG6_104145
B9J08_000992	OG6_103858
B9J08_000993	OG6_103329
B9J08_000994	OG6_104010
B9J08_000995	OG6_100144
B9J08_000996	OG6_101294
B9J08_000997	OG6_101901
B9J08_000998	OG6_101819
B9J08_000999	OG6_100839
B9J08_001000	OG6_102878
B9J08_001001	OG6_115821
B9J08_001002	OG6_114872
B9J08_001003	OG6_500762
B9J08_001004	OG6_133403
B9J08_001005	OG6_101237
B9J08_001006	OG6_102708
B9J08_001007	OG6_103646
B9J08_001008	OG6r20_102500
B9J08_001009	OG6_121243
B9J08_001010	OG6_109317
B9J08_001011	OG6r20_106982
B9J08_001012	OG6_222536
B9J08_001013	OG6_102617
B9J08_001014	OG6_102649
B9J08_001015	OG6_119416
B9J08_001016	OG6_119416
B9J08_001017	OG6_119416
B9J08_001018	OG6_101052
B9J08_001019	OG6_105356
B9J08_001020	OG6_101172
B9J08_001021	OG6_103410
B9J08_001022	OG6_103276
B9J08_001023	OG6r20_103502
B9J08_001024	OG6_102497
B9J08_001025	OG6_103561
B9J08_001026	OG6_102392
B9J08_001027	OG6_109471
B9J08_001028	OG6r20_102501
B9J08_001029	OG6_102398
B9J08_001030	OG6r20_102239
B9J08_001031	OG6_100299
B9J08_001032	OG6_137854
B9J08_001033	OG6_104251
B9J08_001034	OG6_100936
B9J08_001035	OG6_103238
B9J08_001036	OG6_100740
B9J08_001037	OG6_111918
B9J08_001038	OG6_103643
B9J08_001039	OG6_102253
B9J08_001040	OG6_115940
B9J08_001041	OG6r20_101369
B9J08_001042	OG6r20_103083
B9J08_001043	OG6_102704
B9J08_001044	OG6_105622
B9J08_001045	OG6_100190
B9J08_001046	OG6_101118
B9J08_001047	OG6_102167
B9J08_001048	OG6_102691
B9J08_001049	OG6_100350
B9J08_001050	OG6r20_119428
B9J08_001051	OG6r20_104619
B9J08_001052	OG6r20_102798
B9J08_001053	OG6r20_126670
B9J08_001054	OG6_103071
B9J08_001062	OG6_123065
B9J08_001063	OG6_102535
B9J08_001064	OG6_103957
B9J08_001065	OG6_102543
B9J08_001066	OG6_108356
B9J08_001067	OG6_100245
B9J08_001068	OG6_103736
B9J08_001069	OG6_116901
B9J08_001070	OG6_124924
B9J08_001071	OG6_102219
B9J08_001072	OG6r20_101810
B9J08_001073	OG6_101103
B9J08_001074	OG6r20_139759
B9J08_001075	OG6_102827
B9J08_001076	OG6_100282
B9J08_001077	OG6_112501
B9J08_001078	OG6_104533
B9J08_001079	OG6_153192
B9J08_001080	OG6_500532
B9J08_001081	OG6_100370
B9J08_001082	OG6_110583
B9J08_001083	OG6_143823
B9J08_001084	OG6_100360
B9J08_001085	OG6_101477
B9J08_001086	OG6_100096
B9J08_001087	OG6_102938
B9J08_001088	OG6_104283
B9J08_001089	OG6_116997
B9J08_001090	OG6_101104
B9J08_001091	OG6_102289
B9J08_001092	OG6_102166
B9J08_001093	OG6_103167
B9J08_001094	OG6_100687
B9J08_001095	OG6_101334
B9J08_001096	OG6r20_101364
B9J08_001098	OG6_101826
B9J08_001099	OG6_101941
B9J08_001100	OG6r20_102228
B9J08_001101	OG6r20_103094
B9J08_001102	OG6_100217
B9J08_001103	OG6_103352
B9J08_001104	OG6_111064
B9J08_001105	OG6_101983
B9J08_001106	OG6_100111
B9J08_001107	OG6_500036
B9J08_001108	OG6_100483
B9J08_001109	OG6_102719
B9J08_001110	OG6_102129
B9J08_001111	OG6r20_106985
B9J08_001112	OG6_137773
B9J08_001113	OG6_105576
B9J08_001114	OG6r20_102250
B9J08_001115	OG6_144647
B9J08_001116	OG6_100474
B9J08_001117	OG6r20_106968
B9J08_001118	OG6_102551
B9J08_001119	OG6r20_102786
B9J08_001120	OG6_101482
B9J08_001121	OG6_113605
B9J08_001122	OG6_100414
B9J08_001123	OG6_102775
B9J08_001124	OG6_100222
B9J08_001125	OG6_100151
B9J08_001126	OG6_101636
B9J08_001127	OG6_305530
B9J08_001128	OG6_100325
B9J08_001129	OG6_103111
B9J08_001130	OG6_101478
B9J08_001131	OG6_101957
B9J08_001132	OG6_103027
B9J08_001133	OG6_102991
B9J08_001134	OG6_103317
B9J08_001135	OG6_101312
B9J08_001136	OG6_100235
B9J08_001137	OG6_102024
B9J08_001138	OG6_100794
B9J08_001139	OG6_102522
B9J08_001140	OG6_105779
B9J08_001141	OG6_102273
B9J08_001142	OG6_101140
B9J08_001143	OG6_101310
B9J08_001144	OG6_221206
B9J08_001145	OG6_103225
B9J08_001146	OG6_102296
B9J08_001147	OG6r20_101648
B9J08_001148	OG6_105301
B9J08_001149	OG6_101779
B9J08_001150	OG6_101449
B9J08_001151	OG6_108000
B9J08_001152	OG6_102686
B9J08_001153	OG6_110565
B9J08_001155	OG6_117062
B9J08_001156	OG6_103886
B9J08_001157	OG6_119694
B9J08_001158	OG6_107272
B9J08_001159	OG6r20_102748
B9J08_001160	OG6_106381
B9J08_001161	OG6_101984
B9J08_001162	OG6_101780
B9J08_001163	OG6_103057
B9J08_001164	OG6r20_102781
B9J08_001165	OG6_100693
B9J08_001166	OG6_102349
B9J08_001167	OG6_100542
B9J08_001168	OG6_131049
B9J08_001169	OG6_102842
B9J08_001170	OG6_100130
B9J08_001171	OG6_100245
B9J08_001172	OG6_101297
B9J08_001173	OG6_101879
B9J08_001174	OG6_121376
B9J08_001175	OG6_102131
B9J08_001176	OG6_101233
B9J08_001177	OG6_101252
B9J08_001178	OG6_103564
B9J08_001179	OG6_578689
B9J08_001180	OG6r20_115401
B9J08_001181	OG6_115952
B9J08_001182	OG6r20_106130
B9J08_001183	OG6_102585
B9J08_001184	OG6_159662
B9J08_001185	OG6_100747
B9J08_001186	OG6_137800
B9J08_001187	OG6_103286
B9J08_001188	OG6_102277
B9J08_001189	OG6r20_109190
B9J08_001190	OG6_122928
B9J08_001191	OG6_103038
B9J08_001192	OG6_101122
B9J08_001193	OG6_500181
B9J08_001194	OG6_108099
B9J08_001195	OG6r20_101800
B9J08_001196	OG6r20_100573
B9J08_001197	OG6r20_101644
B9J08_001198	OG6r20_100795
B9J08_001199	OG6_500920
B9J08_001200	OG6_108957
B9J08_001201	OG6r20_139760
B9J08_001202	OG6_118296
B9J08_001203	OG6_105282
B9J08_001204	OG6_108834
B9J08_001205	OG6_102838
B9J08_001206	OG6_222587
B9J08_001207	OG6_101016
B9J08_001208	OG6r20_101359
B9J08_001209	OG6_102113
B9J08_001210	OG6_116883
B9J08_001211	OG6_127207
B9J08_001213	OG6_114945
B9J08_001214	OG6r20_102001
B9J08_001215	OG6_115847
B9J08_001216	OG6_105038
B9J08_001217	OG6_103741
B9J08_001218	OG6_106444
B9J08_001219	OG6r20_105300
B9J08_001220	OG6_104368
B9J08_001221	OG6_108801
B9J08_001222	OG6_102002
B9J08_001223	OG6r20_103492
B9J08_001224	OG6_103271
B9J08_001225	OG6_124636
B9J08_001226	OG6r20_102004
B9J08_001227	OG6_100218
B9J08_001228	OG6_101353
B9J08_001229	OG6_101909
B9J08_001230	OG6_101100
B9J08_001231	OG6_104655
B9J08_001232	OG6_181392
B9J08_001234	OG6r20_102238
B9J08_001235	OG6r20_101994
B9J08_001236	OG6_102426
B9J08_001237	OG6_102766
B9J08_001238	OG6_100714
B9J08_001239	OG6_222563
B9J08_001240	OG6r20_112588
B9J08_001241	OG6_100466
B9J08_001242	OG6_500418
B9J08_001243	OG6_100627
B9J08_001244	OG6_101827
B9J08_001245	OG6_104440
B9J08_001246	OG6_102987
B9J08_001247	OG6_101571
B9J08_001248	OG6_103388
B9J08_001249	OG6_300562
B9J08_001250	OG6_101225
B9J08_001251	OG6_123089
B9J08_001252	OG6_102452
B9J08_001253	OG6_101672
B9J08_001254	OG6_105919
B9J08_001255	OG6_100402
B9J08_001256	OG6_100210
B9J08_001257	OG6_120119
B9J08_001258	OG6_100321
B9J08_001259	OG6_101848
B9J08_001260	OG6_110381
B9J08_001261	OG6_110728
B9J08_001262	OG6_129966
B9J08_001263	OG6_201405
B9J08_001264	OG6_106785
B9J08_001265	OG6_108387
B9J08_001266	OG6_102327
B9J08_001267	OG6_102621
B9J08_001268	OG6r20_119420
B9J08_001269	OG6_117001
B9J08_001270	OG6_114910
B9J08_001271	OG6_102087
B9J08_001272	OG6_105178
B9J08_001273	OG6_102035
B9J08_001274	OG6_107531
B9J08_001275	OG6_129116
B9J08_001276	OG6_102437
B9J08_001277	OG6_110817
B9J08_001278	OG6_100793
B9J08_001279	OG6_118274
B9J08_001280	OG6_108836
B9J08_001281	OG6_102655
B9J08_001282	OG6_132519
B9J08_001283	OG6_103939
B9J08_001284	OG6_130005
B9J08_001285	OG6_106185
B9J08_001286	OG6_100384
B9J08_001287	OG6r20_126658
B9J08_001288	OG6_115041
B9J08_001289	OG6_111133
B9J08_001290	OG6_561224
B9J08_001291	OG6_100408
B9J08_001292	OG6_106303
B9J08_001293	OG6_140564
B9J08_001294	OG6_101248
B9J08_001295	OG6_102078
B9J08_001296	OG6_101866
B9J08_001297	OG6_101402
B9J08_001298	OG6_118316
B9J08_001299	OG6_104590
B9J08_001300	OG6_111996
B9J08_001301	OG6_100592
B9J08_001302	OG6_113897
B9J08_001303	OG6_100249
B9J08_001304	OG6_104072
B9J08_001305	OG6_101113
B9J08_001306	OG6_100908
B9J08_001307	OG6_110173
B9J08_001308	OG6r20_101807
B9J08_001309	OG6_120853
B9J08_001311	OG6_100500
B9J08_001312	OG6_119776
B9J08_001313	OG6r20_119437
B9J08_001314	OG6r20_102009
B9J08_001315	OG6_105441
B9J08_001316	OG6_103791
B9J08_001317	OG6r20_107977
B9J08_001318	OG6_102947
B9J08_001319	OG6_123029
B9J08_001320	OG6_119711
B9J08_001321	OG6_100805
B9J08_001322	OG6_100695
B9J08_001323	OG6_101479
B9J08_001324	OG6_110013
B9J08_001325	OG6_119760
B9J08_001328	OG6_102469
B9J08_001329	OG6_101988
B9J08_001330	OG6_103256
B9J08_001331	OG6r20_102234
B9J08_001332	OG6_100513
B9J08_001335	OG6_499902
B9J08_001336	OG6_103065
B9J08_001337	OG6_101831
B9J08_001338	OG6_101899
B9J08_001339	OG6r20_115392
B9J08_001340	OG6_105748
B9J08_001341	OG6r20_110714
B9J08_001342	OG6_104680
B9J08_001343	OG6_101742
B9J08_001344	OG6_103907
B9J08_001345	OG6_103907
B9J08_001346	OG6_104699
B9J08_001347	OG6_114191
B9J08_001348	OG6_100573
B9J08_001349	OG6_120122
B9J08_001350	OG6r20_102789
B9J08_001351	OG6_109522
B9J08_001352	OG6_114274
B9J08_001353	OG6_130010
B9J08_001354	OG6_100597
B9J08_001355	OG6_105226
B9J08_001356	OG6_344096
B9J08_001357	OG6r20_103077
B9J08_001358	OG6_100327
B9J08_001359	OG6_102944
B9J08_001360	OG6_102348
B9J08_001361	OG6r20_110713
B9J08_001362	OG6_132941
B9J08_001363	OG6_108375
B9J08_001364	OG6_133359
B9J08_001365	OG6_101008
B9J08_001366	OG6_500526
B9J08_001367	OG6_186968
B9J08_001368	OG6_102658
B9J08_001369	OG6_116786
B9J08_001370	OG6r20_115391
B9J08_001371	OG6_500510
B9J08_001372	OG6_118293
B9J08_001373	OG6_127179
B9J08_001374	OG6_116779
B9J08_001375	OG6_102864
B9J08_001376	OG6_103801
B9J08_001377	OG6_102467
B9J08_001378	OG6_103656
B9J08_001379	OG6_113000
B9J08_001380	OG6_101324
B9J08_001381	OG6_101013
B9J08_001382	OG6_110554
B9J08_001383	OG6_103853
B9J08_001384	OG6_101125
B9J08_001385	OG6_102149
B9J08_001386	OG6_112910
B9J08_001387	OG6_103249
B9J08_001388	OG6_106957
B9J08_001389	OG6_106644
B9J08_001390	OG6_108413
B9J08_001391	OG6r20_101968
B9J08_001392	OG6_103064
B9J08_001393	OG6_101849
B9J08_001394	OG6_104535
B9J08_001396	OG6_101074
B9J08_001397	OG6_102429
B9J08_001398	OG6_113595
B9J08_001399	OG6_111963
B9J08_001400	OG6_115055
B9J08_001401	OG6_103137
B9J08_001402	OG6_104171
B9J08_001403	OG6_102257
B9J08_001404	OG6_103424
B9J08_001405	OG6_109506
B9J08_001406	OG6_101631
B9J08_001407	OG6_101087
B9J08_001408	OG6_107572
B9J08_001409	OG6_128677
B9J08_001410	OG6_103351
B9J08_001411	OG6_104722
B9J08_001412	OG6r20_109175
B9J08_001413	OG6_101224
B9J08_001414	OG6_101603
B9J08_001415	OG6_101603
B9J08_001416	OG6_104762
B9J08_001417	OG6_113507
B9J08_001418	OG6_108914
B9J08_001419	OG6_102561
B9J08_001420	OG6_105795
B9J08_001421	OG6_102471
B9J08_001422	OG6_100980
B9J08_001423	OG6_121212
B9J08_001424	OG6_111846
B9J08_001425	OG6_111448
B9J08_001426	OG6_109925
B9J08_001427	OG6_102577
B9J08_001428	OG6_104245
B9J08_001429	OG6_108841
B9J08_001430	OG6_101655
B9J08_001431	OG6_102656
B9J08_001432	OG6_101115
B9J08_001433	OG6_104166
B9J08_001434	OG6_102229
B9J08_001435	OG6_186596
B9J08_001436	OG6r20_102237
B9J08_001437	OG6r20_103501
B9J08_001438	OG6_106757
B9J08_001439	OG6_103287
B9J08_001440	OG6r20_108001
B9J08_001441	OG6_126532
B9J08_001442	OG6_100507
B9J08_001443	OG6_181780
B9J08_001444	OG6_101618
B9J08_001445	OG6_103725
B9J08_001446	OG6_102372
B9J08_001447	OG6_103889
B9J08_001448	OG6_103408
B9J08_001449	OG6_108108
B9J08_001450	OG6_114877
B9J08_001451	OG6_105679
B9J08_001452	OG6_102381
B9J08_001453	OG6_100691
B9J08_001454	OG6_102132
B9J08_001455	OG6_101543
B9J08_001456	OG6r20_101658
B9J08_001457	OG6_113005
B9J08_001458	OG6_100768
B9J08_001459	OG6r20_102235
B9J08_001460	OG6_119806
B9J08_001461	OG6_101782
B9J08_001462	OG6_121384
B9J08_001463	OG6_100110
B9J08_001464	OG6_101246
B9J08_001465	OG6_100228
B9J08_001466	OG6r20_126652
B9J08_001467	OG6_100388
B9J08_001468	OG6_145910
B9J08_001469	OG6_100282
B9J08_001470	OG6r20_101818
B9J08_001471	OG6_102159
B9J08_001472	OG6r20_102485
B9J08_001473	OG6_100610
B9J08_001474	OG6_101221
B9J08_001475	OG6_107622
B9J08_001476	OG6_100085
B9J08_001477	OG6_102061
B9J08_001478	OG6_104340
B9J08_001479	OG6_145910
B9J08_001480	OG6r20_119438
B9J08_001481	OG6r20_167116
B9J08_001482	OG6r20_119429
B9J08_001483	OG6_133175
B9J08_001484	OG6_101592
B9J08_001485	OG6r20_101109
B9J08_001486	OG6_105273
B9J08_001487	OG6_105688
B9J08_001489	OG6_101372
B9J08_001490	OG6r20_107990
B9J08_001491	OG6r20_107991
B9J08_001492	OG6_101869
B9J08_001493	OG6_101386
B9J08_001494	OG6_102887
B9J08_001495	OG6_101491
B9J08_001496	OG6_105909
B9J08_001497	OG6_102614
B9J08_001498	OG6_102243
B9J08_001499	OG6_105688
B9J08_001500	OG6r20_107952
B9J08_001501	OG6_105504
B9J08_001502	OG6_104356
B9J08_001503	OG6_100829
B9J08_001506	OG6_116543
B9J08_001507	OG6_107446
B9J08_001508	OG6r20_101508
B9J08_001509	OG6_103514
B9J08_001510	OG6_101632
B9J08_001511	OG6_499838
B9J08_001512	OG6_102067
B9J08_001513	OG6_103385
B9J08_001514	OG6_106080
B9J08_001515	OG6_122931
B9J08_001516	OG6_105463
B9J08_001517	OG6_100282
B9J08_001518	OG6_114704
B9J08_001519	OG6_105688
B9J08_001520	OG6r20_108002
B9J08_001521	OG6_105688
B9J08_001522	OG6r20_101577
B9J08_001523	OG6_170475
B9J08_001524	OG6_500728
B9J08_001525	OG6_166373
B9J08_001526	OG6_109758
B9J08_001527	OG6_109758
B9J08_001528	OG6_109758
B9J08_001529	OG6_107622
B9J08_001530	OG6_124587
B9J08_001531	OG6_109925
B9J08_001532	OG6_100685
B9J08_001533	OG6_100163
B9J08_001534	OG6_114704
B9J08_001535	OG6_100930
B9J08_001536	OG6_122907
B9J08_001537	OG6_122907
B9J08_001538	OG6_115870
B9J08_001539	OG6_124882
B9J08_001540	OG6_100979
B9J08_001541	OG6_122907
B9J08_001542	OG6_105688
B9J08_001543	OG6_101531
B9J08_001544	OG6_104144
B9J08_001545	OG6_100477
B9J08_001546	OG6_114704
B9J08_001547	OG6_105688
B9J08_001548	OG6_105688
B9J08_001549	OG6r20_110701
B9J08_001550	OG6_179758
B9J08_001551	OG6r20_103994
B9J08_001552	OG6r20_106978
B9J08_001553	OG6_103487
B9J08_001554	OG6_101672
B9J08_001555	OG6r20_102243
B9J08_001556	OG6_102499
B9J08_001557	OG6_102925
B9J08_001558	OG6_102379
B9J08_001559	OG6_105477
B9J08_001560	OG6_103161
B9J08_001561	OG6_100987
B9J08_001562	OG6_115956
B9J08_001563	OG6_105749
B9J08_001564	OG6_104162
B9J08_001565	OG6_106327
B9J08_001566	OG6_104272
B9J08_001567	OG6_110122
B9J08_001568	OG6_103158
B9J08_001569	OG6_454230
B9J08_001570	OG6_105576
B9J08_001571	OG6_105576
B9J08_001572	OG6_101578
B9J08_001573	OG6_102146
B9J08_001574	OG6_101142
B9J08_001575	OG6_121391
B9J08_001576	OG6_100567
B9J08_001577	OG6_104172
B9J08_001578	OG6_103275
B9J08_001579	OG6_105238
B9J08_001580	OG6_107202
B9J08_001581	OG6_100215
B9J08_001582	OG6_100231
B9J08_001584	OG6_106533
B9J08_001585	OG6_103391
B9J08_001586	OG6_103055
B9J08_001587	OG6_137778
B9J08_001588	OG6_122931
B9J08_001589	OG6_102232
B9J08_001590	OG6_153084
B9J08_001591	OG6_104611
B9J08_001592	OG6_105424
B9J08_001593	OG6_101888
B9J08_001594	OG6_102402
B9J08_001595	OG6_143604
B9J08_001596	OG6r20_102219
B9J08_001597	OG6_104839
B9J08_001598	OG6_101730
B9J08_001599	OG6r20_109161
B9J08_001600	OG6_500559
B9J08_001601	OG6_102667
B9J08_001602	OG6_101905
B9J08_001603	OG6_102604
B9J08_001604	OG6_123097
B9J08_001605	OG6_102076
B9J08_001606	OG6_100441
B9J08_001607	OG6_105063
B9J08_001608	OG6_107767
B9J08_001609	OG6_137856
B9J08_001610	OG6_103626
B9J08_001611	OG6_102150
B9J08_001612	OG6_173470
B9J08_001613	OG6_104039
B9J08_001614	OG6_104039
B9J08_001615	OG6_103586
B9J08_001616	OG6_100934
B9J08_001617	OG6r20_101354
B9J08_001618	OG6_103779
B9J08_001619	OG6_137086
B9J08_001620	OG6_131564
B9J08_001621	OG6_115951
B9J08_001622	OG6_100721
B9J08_001623	OG6_104214
B9J08_001624	OG6_100811
B9J08_001625	OG6_104237
B9J08_001626	OG6_102824
B9J08_001627	OG6_102142
B9J08_001630	OG6_133459
B9J08_001631	OG6_114747
B9J08_001632	OG6_106780
B9J08_001633	OG6_106694
B9J08_001634	OG6_103788
B9J08_001635	OG6_118085
B9J08_001636	OG6_101569
B9J08_001637	OG6r20_102787
B9J08_001638	OG6r20_101811
B9J08_001639	OG6_128411
B9J08_001640	OG6_106303
B9J08_001641	OG6_101081
B9J08_001642	OG6_100896
B9J08_001643	OG6_137820
B9J08_001644	OG6_101316
B9J08_001645	OG6_100353
B9J08_001646	OG6_101311
B9J08_001647	OG6_101383
B9J08_001648	OG6_100686
B9J08_001649	OG6_103167
B9J08_001650	OG6_105089
B9J08_001651	OG6_100687
B9J08_001652	OG6_102596
B9J08_001653	OG6_100992
B9J08_001654	OG6_102966
B9J08_001655	OG6_500921
B9J08_001656	OG6_102752
B9J08_001657	OG6_108011
B9J08_001658	OG6_500255
B9J08_001659	OG6r20_107973
B9J08_001660	OG6_100718
B9J08_001663	OG6r20_102499
B9J08_001664	OG6_121304
B9J08_001665	OG6_100201
B9J08_001666	OG6_100282
B9J08_001667	OG6_102104
B9J08_001668	OG6_102449
B9J08_001669	OG6_105463
B9J08_001670	OG6_103116
B9J08_001671	OG6_102771
B9J08_001672	OG6_103579
B9J08_001673	OG6_103579
B9J08_001674	OG6_101575
B9J08_001675	OG6_102643
B9J08_001676	OG6_101047
B9J08_001677	OG6_100301
B9J08_001678	OG6_104414
B9J08_001679	OG6_104643
B9J08_001680	OG6r20_103496
B9J08_001681	OG6_104370
B9J08_001682	OG6_100399
B9J08_001683	OG6r20_101804
B9J08_001684	OG6_101599
B9J08_001685	OG6_103519
B9J08_001686	OG6_100732
B9J08_001687	OG6_108620
B9J08_001688	OG6_100091
B9J08_001689	OG6_107468
B9J08_001690	OG6_104693
B9J08_001691	OG6_103383
B9J08_001692	OG6_103513
B9J08_001693	OG6_101586
B9J08_001694	OG6_101876
B9J08_001695	OG6_100616
B9J08_001696	OG6r20_102021
B9J08_001697	OG6_499951
B9J08_001698	OG6_112381
B9J08_001699	OG6_499848
B9J08_001700	OG6r20_102496
B9J08_001701	OG6_100544
B9J08_001702	OG6_101426
B9J08_001703	OG6_119803
B9J08_001704	OG6_500748
B9J08_001705	OG6_103860
B9J08_001706	OG6_102936
B9J08_001707	OG6_122561
B9J08_001708	OG6_100942
B9J08_001709	OG6_113999
B9J08_001710	OG6_103906
B9J08_001711	OG6r20_102783
B9J08_001712	OG6_104164
B9J08_001713	OG6_100524
B9J08_001714	OG6r20_106109
B9J08_001715	OG6_100147
B9J08_001716	OG6_100085
B9J08_001717	OG6_222596
B9J08_001718	OG6_133380
B9J08_001719	OG6r20_112578
B9J08_001720	OG6_143728
B9J08_001721	OG6_107107
B9J08_001722	OG6_104431
B9J08_001723	OG6_102507
B9J08_001724	OG6_100236
B9J08_001725	OG6r20_102796
B9J08_001726	OG6_100394
B9J08_001727	OG6_101057
B9J08_001728	OG6_105529
B9J08_001729	OG6_166113
B9J08_001730	OG6_101455
B9J08_001731	OG6r20_102003
B9J08_001732	OG6_101614
B9J08_001733	OG6_151171
B9J08_001734	OG6_114193
B9J08_001735	OG6_103724
B9J08_001736	OG6r20_112579
B9J08_001737	OG6_166214
B9J08_001738	OG6r20_108004
B9J08_001739	OG6_103239
B9J08_001740	OG6_100457
B9J08_001741	OG6_100457
B9J08_001742	OG6_106317
B9J08_001743	OG6_137783
B9J08_001744	OG6_115955
B9J08_001745	OG6_101341
B9J08_001746	OG6r20_106961
B9J08_001747	OG6_102331
B9J08_001748	OG6_101645
B9J08_001749	OG6_123003
B9J08_001750	OG6_128391
B9J08_001751	OG6r20_101233
B9J08_001752	OG6_108287
B9J08_001753	OG6_105869
B9J08_001754	OG6_101666
B9J08_001755	OG6r20_107958
B9J08_001756	OG6_101506
B9J08_001757	OG6_103186
B9J08_001758	OG6_105613
B9J08_001759	OG6_103477
B9J08_001760	OG6r20_101510
B9J08_001761	OG6_100519
B9J08_001762	OG6_101284
B9J08_001763	OG6_106034
B9J08_001764	OG6_101649
B9J08_001765	OG6_101014
B9J08_001766	OG6_103012
B9J08_001767	OG6_163359
B9J08_001768	OG6_106742
B9J08_001769	OG6_100538
B9J08_001770	OG6_102472
B9J08_001771	OG6_100310
B9J08_001772	OG6_100356
B9J08_001773	OG6_102177
B9J08_001774	OG6_100379
B9J08_001775	OG6_103278
B9J08_001776	OG6_107280
B9J08_001777	OG6_102300
B9J08_001778	OG6_106972
B9J08_001779	OG6_111536
B9J08_001780	OG6_103744
B9J08_001781	OG6r20_167117
B9J08_001782	OG6_102870
B9J08_001783	OG6_101799
B9J08_001784	OG6_102000
B9J08_001785	OG6_129929
B9J08_001786	OG6_186968
B9J08_001787	OG6_137735
B9J08_001788	OG6_100462
B9J08_001789	OG6r20_139761
B9J08_001790	OG6_102610
B9J08_001791	OG6_116815
B9J08_001792	OG6r20_103984
B9J08_001793	OG6_102923
B9J08_001795	OG6_103952
B9J08_001796	OG6_119603
B9J08_001797	OG6_101423
B9J08_001798	OG6_106695
B9J08_001799	OG6_101157
B9J08_001800	OG6_102329
B9J08_001801	OG6_100148
B9J08_001802	OG6r20_101356
B9J08_001803	OG6_100868
B9J08_001804	OG6_101110
B9J08_001805	OG6_102572
B9J08_001806	OG6_173085
B9J08_001807	OG6_153153
B9J08_001808	OG6_102065
B9J08_001809	OG6_119760
B9J08_001810	OG6_109802
B9J08_001811	OG6_118290
B9J08_001812	OG6r20_101501
B9J08_001813	OG6_100877
B9J08_001814	OG6_100297
B9J08_001815	OG6_111233
B9J08_001816	OG6_113009
B9J08_001817	OG6_113547
B9J08_001818	OG6_152881
B9J08_001819	OG6_101788
B9J08_001820	OG6_115933
B9J08_001821	OG6_100820
B9J08_001822	OG6_101451
B9J08_001823	OG6_102851
B9J08_001824	OG6_100914
B9J08_001825	OG6_102751
B9J08_001826	OG6_135237
B9J08_001827	OG6_102185
B9J08_001828	OG6_102045
B9J08_001829	OG6_101496
B9J08_001830	OG6r20_101795
B9J08_001831	OG6r20_101993
B9J08_001832	OG6_105067
B9J08_001833	OG6_100503
B9J08_001834	OG6_173251
B9J08_001835	OG6_109555
B9J08_001836	OG6_105039
B9J08_001837	OG6_101101
B9J08_001838	OG6_102023
B9J08_001839	OG6_101898
B9J08_001840	OG6_137804
B9J08_001841	OG6_102755
B9J08_001842	OG6_101751
B9J08_001843	OG6_104526
B9J08_001844	OG6_175422
B9J08_001845	OG6_100580
B9J08_001846	OG6_102057
B9J08_001847	OG6_100542
B9J08_001848	OG6_102120
B9J08_001849	OG6_102234
B9J08_001850	OG6_101217
B9J08_001851	OG6_100733
B9J08_001852	OG6_222568
B9J08_001853	OG6_103869
B9J08_001854	OG6_159161
B9J08_001855	OG6_499847
B9J08_001856	OG6_104136
B9J08_001857	OG6_104006
B9J08_001858	OG6_105221
B9J08_001859	OG6_103411
B9J08_001860	OG6_100440
B9J08_001861	OG6_100576
B9J08_001862	OG6r20_102492
B9J08_001863	OG6_102761
B9J08_001864	OG6_101942
B9J08_001865	OG6_104782
B9J08_001866	OG6r20_101660
B9J08_001867	OG6r20_102491
B9J08_001868	OG6_100917
B9J08_001869	OG6_104464
B9J08_001870	OG6_100971
B9J08_001871	OG6_100738
B9J08_001872	OG6_112758
B9J08_001873	OG6_118050
B9J08_001874	OG6_105671
B9J08_001875	OG6_100657
B9J08_001876	OG6_106630
B9J08_001877	OG6_102747
B9J08_001878	OG6_100559
B9J08_001879	OG6_102125
B9J08_001880	OG6_100367
B9J08_001881	OG6_153256
B9J08_001882	OG6r20_102797
B9J08_001883	OG6_100306
B9J08_001884	OG6_104652
B9J08_001885	OG6_101015
B9J08_001887	OG6_100359
B9J08_001888	OG6_101925
B9J08_001889	OG6_102800
B9J08_001890	OG6_100547
B9J08_001891	OG6_101633
B9J08_001892	OG6_106245
B9J08_001893	OG6_100902
B9J08_001894	OG6r20_109164
