Accession	Entry
OG6_500977	Q06665
OG6_137005	Q06667
OG6_100787	Q06668
OG6_100069	P0CX65
OG6_100069	P0C2I2
OG6_499878	Q06674
OG6_500273	Q06675
OG6_105238	Q06676
OG6_112450	Q06677
OG6_120624	P69851
OG6_100658	P38986
OG6_113984	P81449
OG6_111451	Q06678
OG6_105165	P32609
OG6_102666	Q06679
OG6_103650	Q06680
OG6_173470	Q06681
OG6_100934	P52286
OG6_103586	P28795
OG6_103779	Q06682
OG6_101767	P49018
OG6_107570	Q06683
OG6_102686	Q05468
OG6_101779	Q05471
OG6_103801	P52918
OG6_101142	Q05473
OG6_101240	P21771
OG6_100259	Q05497
OG6_101337	Q05498
OG6_100350	Q05506
OG6_100060	P39004
OG6_100060	P39003
OG6_100060	P32466
OG6_111589	Q05515
OG6_115955	P10662
OG6_137783	Q05518
OG6_107443	Q06325
OG6_500883	P50273
OG6_222566	P42223
OG6_102512	Q06328
OG6_101104	P29509
OG6_103270	P07285
OG6_130139	P32380
OG6_499989	Q06333
OG6_112760	Q06336
OG6_156413	Q06337
OG6_102632	Q06338
OG6_105212	Q06339
OG6_499845	Q06340
OG6_106980	O94742
OG6_102256	P40968
OG6_103088	Q06344
OG6_100069	P0CX70
OG6_100069	P0C2I3
OG6_499918	P87287
OG6_118284	Q06346
OG6_100072	Q12458
OG6_500334	P33301
OG6_500952	Q06349
OG6_100224	Q06350
OG6_103565	Q06385
OG6_100764	Q06389
OG6_102335	Q06390
OG6_500522	Q2V2P8
OG6_101424	P32839
OG6_101920	P48360
OG6_115888	Q06405
OG6_102118	Q06406
OG6_106319	Q3E785
OG6_155958	Q06407
OG6_500187	Q06408
OG6_500335	Q3E6R5
OG6_101458	Q12159
OG6_100883	P02400
OG6_499861	Q12493
OG6_500322	Q12359
OG6_100212	P32324
OG6_103117	Q04149
OG6_114943	Q04162
OG6_109735	P39743
OG6_114191	P17121
OG6_101769	P52488
OG6_191363	Q04170
OG6_105306	P06844
OG6_112512	Q04172
OG6_101965	P33298
OG6_101190	Q04175
OG6_103431	Q92317
OG6_102917	Q04177
OG6_500169	Q04178
OG6_100640	Q04179
OG6_100014	P21595
OG6_116858	P21623
OG6_102167	P34087
OG6_105622	P32387
OG6_102691	Q04195
OG6_100151	Q04182
OG6_113512	Q04183
OG6_104105	P04161
OG6_101638	P32584
OG6_101672	Q12743
OG6_137856	Q04031
OG6_107767	P16151
OG6_103356	Q04033
OG6_102092	Q04048
OG6_100843	P0CX54
OG6_102732	Q04049
OG6_500843	P41809
OG6_129925	Q04052
OG6_500822	P32578
OG6_500818	P24813
OG6_101264	Q02647
OG6_111249	Q04053
OG6_101776	Q04062
OG6_112755	Q04066
OG6_102687	Q04067
OG6_101809	P32898
OG6_102665	Q01560
OG6_103860	Q04080
OG6_100931	Q04081
OG6_100222	P33329
OG6_102977	Q04082
OG6_103193	Q04083
OG6_500586	Q04087
OG6_103524	Q04089
OG6_500012	P36973
OG6_100099	P38931
OG6_124580	Q04093
OG6_500764	Q04110
OG6_100832	P14127
OG6_100940	Q02336
OG6_102475	Q02354
OG6_100333	P0CX55
OG6_116141	Q04116
OG6_102108	Q04119
OG6_100111	Q04120
OG6_100603	P15454
OG6_100371	Q04121
OG6_101783	Q03280
OG6_112432	Q03281
OG6_120927	Q03289
OG6_103797	Q03290
OG6_500535	Q2V2P7
OG6_222567	P34165
OG6_117002	P36527
OG6_222568	Q00947
OG6_499904	P38904
OG6_105679	Q03305
OG6_500682	Q03306
OG6_101619	Q03322
OG6_103538	Q03323
OG6_112510	Q03327
OG6_101266	P0C2H7
OG6_102532	Q03337
OG6_102616	Q03338
OG6_222569	Q03361
OG6_500410	Q03362
OG6_100252	P06782
OG6_500893	P40993
OG6_113012	Q03370
OG6_500585	Q03373
OG6_100381	P11491
OG6_102153	Q03375
OG6_104259	P27809
OG6_101848	P39904
OG6_500332	Q03388
OG6_102352	Q03390
OG6_100984	Q99258
OG6_101571	P40960
OG6_102987	Q03406
OG6_101713	Q03407
OG6_100486	Q03419
OG6_104386	Q03429
OG6_500469	Q03430
OG6_173107	P23643
OG6_102938	Q04373
OG6_102726	P30605
OG6_500019	P28791
OG6_500211	Q04377
OG6_100852	P51402
OG6_137859	Q04383
OG6_100388	P19358
OG6_100228	Q04396
OG6_500007	Q04398
OG6_104927	P50896
OG6_109015	Q04399
OG6_100252	Q12263
OG6_142238	P48813
OG6_100654	Q12306
OG6_104153	Q04401
OG6_110882	Q04406
OG6_100315	P17695
OG6_117004	Q04408
OG6_500890	Q12034
OG6_100418	Q04409
OG6_102404	Q04410
OG6_100478	P32474
OG6_101705	P32472
OG6_500085	Q04411
OG6_117007	P08459
OG6_100860	P08458
OG6_500170	Q04412
OG6_500473	Q3E6R4
OG6_500052	P0C1Z1
OG6_499968	P56508
OG6_104902	Q04418
OG6_222551	Q04429
OG6_103572	P00128
OG6_108841	P22108
OG6_100565	Q04430
OG6_499875	Q04431
OG6_105123	Q04432
OG6_222570	Q04433
OG6_117943	P39932
OG6_106789	P33751
OG6_105094	Q03034
OG6_204921	Q03036
OG6_100721	Q03049
OG6_109825	Q03050
OG6_108906	P0CX20
OG6_499892	P40006
OG6_103031	P33767
OG6_102034	P40005
OG6_104444	P40004
OG6_500604	P40003
OG6_100767	P39953
OG6_115063	P40002
OG6_143779	P03069
OG6_101128	P32775
OG6_102420	P28263
OG6_108710	P39968
OG6_133450	P39998
OG6_100651	P39997
OG6_222554	P40975
OG6_500516	P39996
OG6_500192	P39995
OG6_103911	P38632
OG6_100369	P39994
OG6_103037	O74700
OG6_100519	P03962
OG6_102130	P39993
OG6_106392	P39992
OG6_101749	P08067
OG6_500666	P39991
OG6_101116	P39990
OG6_100711	P25515
OG6_102185	P39988
OG6_100423	P39987
OG6_101914	P39986
OG6_101598	P24279
OG6_499971	P32633
OG6_100628	P23301
OG6_500976	P32630
OG6_129583	P32629
OG6_101279	P32628
OG6_104759	P32626
OG6_101063	P00045
OG6_107120	P32623
OG6_100357	P32622
OG6_101794	P32621
OG6_500193	P32618
OG6_104604	P32617
OG6_102336	P37303
OG6_104311	P32614
OG6_500932	P32613
OG6_109825	P32612
OG6_100234	P32611
OG6_101069	P32610
OG6_101377	P32317
OG6_103368	Q02197
OG6_100843	P0CX53
OG6_104778	P39985
OG6_101102	P39984
OG6_500908	P39983
OG6_102413	P38628
OG6_500894	Q05676
OG6_100121	P09232
OG6_500835	P27895
OG6_103955	P39923
OG6_103579	P04817
OG6_100459	P39981
OG6_105688	P39980
OG6_132807	P39979
OG6_500260	P39978
OG6_500714	P39977
OG6_100060	P39924
OG6_109307	P0CX08
OG6_100306	P39976
OG6_106358	P39975
OG6_162025	P39974
OG6_108906	P39972
OG6_108906	P39971
OG6_108906	P0CX16
OG6_108906	Q3E7X8
OG6_105463	P39106
OG6_109417	P40007
OG6_102059	P29952
OG6_103869	P40008
OG6_101124	P40009
OG6_101399	P40010
OG6_101211	P89886
OG6_102729	P39937
OG6_102748	P33332
OG6_101526	P33331
OG6_106335	P40011
OG6_499871	P10863
OG6_102061	P22141
OG6_100085	P24384
OG6_499980	P85052
OG6_101704	P40012
OG6_100152	P39518
OG6_100898	P40013
OG6_100384	P39925
OG6_500618	P40014
OG6_103007	P52871
OG6_105043	P40015
OG6_100285	P10823
OG6_101680	P40016
OG6_137788	P32569
OG6_100382	P32263
OG6_500858	P40017
OG6_101121	P32481
OG6_106277	P08456
OG6_101253	Q04739
OG6_500950	P39943
OG6_101868	P40018
OG6_500934	P40019
OG6_100582	P38555
OG6_500053	P40020
OG6_500727	P40021
OG6_500711	P40022
OG6_222571	P40023
OG6_102940	P40024
OG6_106165	P40025
OG6_500124	P40026
OG6_500489	A0A023PZB3
OG6_500071	P0CE11
OG6_500097	P0CD97
OG6_500963	P18494
OG6_124905	P40028
OG6_100458	P40029
OG6_100715	P39954
OG6_105162	P40030
OG6_500474	P29467
OG6_186922	P39970
OG6_117001	P40031
OG6_100722	P39955
OG6_102152	P39101
OG6_103491	Q6Q560
OG6_104447	P40032
OG6_101408	P40033
OG6_104082	P40034
OG6_100697	P10869
OG6_101022	P40035
OG6_500138	Q3E7B0
OG6_222572	P40036
OG6_103082	P00498
OG6_110306	P17064
OG6_100855	P87262
OG6_100612	P40037
OG6_106323	Q02771
OG6_101636	P40038
OG6_110306	P40039
OG6_110306	Q12119
OG6_100752	P39525
OG6_111160	P40106
OG6_103733	P40040
OG6_222573	P40041
OG6_104865	P28240
OG6_500372	P40042
OG6_222574	P40043
OG6_102042	P34909
OG6_101994	Q01217
OG6_100448	P21524
OG6_500472	P40045
OG6_107280	P40046
OG6_100163	P40047
OG6_100698	P0CX31
OG6_103811	Q3E834
OG6_104767	P40048
OG6_500416	P40049
OG6_100693	P40050
OG6_100598	P40051
OG6_500032	Q3E7A2
OG6_500533	P40052
OG6_110891	P40053
OG6_100629	P40054
OG6_102360	P40055
OG6_198766	P40056
OG6_500592	P40057
OG6_499916	P40058
OG6_100378	P00927
OG6_103007	P52870
OG6_103003	P39965
OG6_222543	P40059
OG6_100270	P39966
OG6_102508	P00899
OG6_103138	P05694
OG6_500213	P40060
OG6_103652	P40061
OG6_143732	P87275
OG6_101970	P25451
OG6_100483	P25454
OG6_500137	P39000
OG6_101733	P39967
OG6_100802	P0CX40
OG6_100356	P38620
OG6_101978	P33296
OG6_187137	P39945
OG6_100083	P22202
OG6_500698	P40063
OG6_102040	P40064
OG6_500178	P40065
OG6_101883	P40066
OG6_102877	P40069
OG6_500375	P25302
OG6_102392	P40070
OG6_500271	P40071
OG6_143671	P39969
OG6_500011	Q01684
OG6_500000	P40072
OG6_100370	P0CX42
OG6_114267	P40073
OG6_100459	P40074
OG6_101143	P40075
OG6_500202	P40076
OG6_101784	P38682
OG6_499860	P39962
OG6_500256	P40077
OG6_100256	P39940
OG6_102245	P40078
OG6_102932	P40079
OG6_500367	P40080
OG6_100881	P38990
OG6_148764	P39959
OG6_100814	P39939
OG6_171097	P32634
OG6_100222	P32598
OG6_103342	P40081
OG6_100967	P39958
OG6_500879	P40083
OG6_100069	P0CX71
OG6_100069	Q03612
OG6_181777	P0C270
OG6_104782	P40084
OG6_101942	P40085
OG6_102761	P40086
OG6_106094	P22134
OG6_101685	P40087
OG6_101021	P39944
OG6_107140	P40088
OG6_103447	P40089
OG6_155740	P40090
OG6_100597	P13393
OG6_499946	P40091
OG6_222559	P40092
OG6_103260	Q01477
OG6_100686	P10356
OG6_500803	P10355
OG6_100866	P39952
OG6_122634	P39960
OG6_102232	P40093
OG6_103055	P40094
OG6_500363	P40095
OG6_103329	P40096
OG6_100069	P0CX66
OG6_100069	Q03619
OG6_500198	P06843
OG6_102113	P14736
OG6_101165	P32656
OG6_102222	P32657
OG6_100425	P04147
OG6_100089	P32660
OG6_500749	P33306
OG6_104034	P21269
OG6_100918	P39956
OG6_103907	P26364
OG6_101742	P06839
OG6_100305	P32639
OG6_103195	P32641
OG6_101660	P32642
OG6_101540	P32643
OG6_500935	Q8TGU4
OG6_500748	P32644
OG6_100283	P29311
OG6_100754	P16387
OG6_100483	P25453
OG6_500875	P32645
OG6_500203	Q3E784
OG6_103459	P40098
OG6_101474	P40099
OG6_179530	P39961
OG6_111248	P40100
OG6_162026	P40101
OG6_222575	P40102
OG6_181778	P0C0V2
OG6_108906	P40104
OG6_222576	P0CX94
OG6_108906	P40105
OG6_100424	P31115
OG6_102339	P25808
OG6_100069	P0CX63
OG6_100069	P0CX61
OG6_103909	P40965
OG6_122869	P43585
OG6_101252	P07560
OG6_102446	P43583
OG6_101499	P32908
OG6_101649	P07834
OG6_500812	P43582
OG6_500264	P32450
OG6_100060	P43581
OG6_499869	P43580
OG6_123088	P43579
OG6_116982	P22943
OG6_100469	P35191
OG6_102114	P43577
OG6_102408	P40204
OG6_100523	P09624
OG6_109825	P43575
OG6_107467	P43574
OG6_100669	P15625
OG6_157281	P43573
OG6_102490	P43572
OG6_111877	P43571
OG6_137784	D6VTK4
OG6_103152	P43570
OG6_105473	P43569
OG6_121377	P43568
OG6_100588	P43567
OG6_500863	P41546
OG6_110573	P43565
OG6_101015	P56628
OG6_112320	P43563
OG6_102131	P43564
OG6_101824	P13433
OG6_100137	P02557
OG6_101123	P01123
OG6_100127	P60010
OG6_500341	P43562
OG6_100257	P43561
OG6_500679	Q3E817
OG6_101929	P43560
OG6_102949	P43558
OG6_101634	P07283
OG6_103110	P43557
OG6_115961	P43556
OG6_129300	P43555
OG6_500913	P43554
OG6_101780	P43553
OG6_128677	P43552
OG6_123060	P43551
OG6_102658	P43550
OG6_100415	P43549
OG6_132941	P43548
OG6_107444	P43534
OG6_102840	P43545
OG6_103407	P43544
OG6_129919	P0CH63
OG6_111794	P43542
OG6_108906	P43540
OG6_108906	P43539
OG6_108906	P43538
OG6_152230	P43537
OG6_222576	P0CX99
OG6_500936	P43586
OG6_103333	P34077
OG6_104011	P43587
OG6_101835	P43588
OG6_102786	P43589
OG6_102295	P43590
OG6_106381	P43591
OG6_499919	P43592
OG6_100624	P43535
OG6_101892	P43593
OG6_118306	P43594
OG6_500063	P43595
OG6_500128	Q3E838
OG6_222577	P43596
OG6_100153	P27466
OG6_103561	P23337
OG6_500458	P43597
OG6_500813	P43598
OG6_102560	P43599
OG6_101979	P34756
OG6_500022	P43600
OG6_103112	P43601
OG6_112308	P43602
OG6_205241	P39684
OG6_103525	P43603
OG6_108383	P38635
OG6_500413	P43604
OG6_102667	P43605
OG6_100917	Q00684
OG6_500956	P43606
OG6_111529	P39692
OG6_101492	P38989
OG6_100234	P0CX45
OG6_500859	P43607
OG6_101591	P05747
OG6_500340	Q8TGU2
OG6_102683	P00127
OG6_500690	P07270
OG6_500037	P43608
OG6_500270	P14724
OG6_100909	P43609
OG6_104380	P43610
OG6_500806	P43611
OG6_222578	P43612
OG6_105968	P43613
OG6_500222	P43614
OG6_137799	P43615
OG6_100503	P43616
OG6_500559	P43617
OG6_500349	P43618
OG6_101905	P43619
OG6_119694	P43620
OG6_117765	P19955
OG6_101718	P30657
OG6_101729	P43621
OG6_102164	P32496
OG6_100418	P04806
OG6_130711	P43623
OG6_500478	P43625
OG6_102847	P53199
OG6_102210	P53198
OG6_101383	P53197
OG6_106042	P53196
OG6_500111	P53195
OG6_100143	P38929
OG6_500495	Q3E802
OG6_500756	Q8TGU0
OG6_100641	P05030
OG6_101506	P07264
OG6_105676	P25338
OG6_102240	P21243
OG6_109926	P25340
OG6_179530	P12383
OG6_104470	P25339
OG6_499884	P33199
OG6_137820	P32767
OG6_103364	P16639
OG6_102596	P53193
OG6_100687	P43639
OG6_105089	P53192
OG6_193608	P43633
OG6_100521	P39007
OG6_127173	P53191
OG6_500115	P40356
OG6_102774	P00931
OG6_103455	P53008
OG6_126857	P53189
OG6_130010	P53188
OG6_100932	P14120
OG6_101189	P04449
OG6_500915	P32781
OG6_103529	P53187
OG6_111549	P27705
OG6_500520	P53185
OG6_100439	P53184
OG6_106964	P31755
OG6_100721	P53183
OG6_101254	P05373
OG6_500045	Q3E750
OG6_131593	P0C5N3
OG6_101177	P07273
OG6_100265	P25299
OG6_129116	P53179
OG6_102820	P53178
OG6_101513	Q01939
OG6_111107	P39936
OG6_104044	P53177
OG6_111794	P53176
OG6_111794	P53174
OG6_101313	P53173
OG6_100468	P21147
OG6_106150	P53172
OG6_500357	P53171
OG6_101178	P06104
OG6_103927	P53170
OG6_222548	P53169
OG6_499963	P53168
OG6_101725	P11154
OG6_101974	P53167
OG6_123065	P53166
OG6_102563	P43636
OG6_120122	P53165
OG6_102535	P53164
OG6_100766	P53163
OG6_102455	P27999
OG6_222579	P22149
OG6_101482	P10961
OG6_500720	P53159
OG6_100755	P05737
OG6_103247	P19807
OG6_108375	P20447
OG6_136431	P53158
OG6_102458	P53157
OG6_500810	P53156
OG6_102202	P53155
OG6_102086	P53009
OG6_102319	P53154
OG6_105299	P53153
OG6_103958	P40957
OG6_101344	P53152
OG6_193297	P32435
OG6_500737	P53150
OG6_100169	P52920
OG6_101756	P49687
OG6_500266	P53148
OG6_102772	P53010
OG6_101522	P38932
OG6_113520	P53147
OG6_100545	P21827
OG6_104533	P53146
OG6_100748	P02406
OG6_101986	P53145
OG6_103638	P53011
OG6_101371	P53144
OG6_100060	P53142
OG6_100893	P46672
OG6_113025	P53141
OG6_222549	P53140
OG6_222580	P53139
OG6_172873	P53137
OG6_103653	P53136
OG6_103103	P53040
OG6_500639	P53135
OG6_104658	P53134
OG6_101734	P12904
OG6_101791	P26309
OG6_500263	P53133
OG6_101512	P27697
OG6_100085	P53131
OG6_500815	P53130
OG6_106005	P32505
OG6_100429	P25443
OG6_102023	P53129
OG6_101298	P53128
OG6_105238	P53012
OG6_103162	P38633
OG6_500632	P52868
OG6_104079	Q01163
OG6_101990	Q01159
OG6_113007	P53127
OG6_108356	P53125
OG6_222581	P53124
OG6_100869	P0CX44
OG6_103441	P53123
OG6_101404	P41811
OG6_500425	P53122
OG6_123074	P53121
OG6_145403	P53120
OG6_100865	P53119
OG6_103087	P30777
OG6_101033	P30775
OG6_124580	P53118
OG6_500191	P33891
OG6_500249	P53117
OG6_100791	P05738
OG6_102633	P28777
OG6_103743	P53115
OG6_500850	P53114
OG6_105746	P53112
OG6_102195	P50113
OG6_103705	P18898
OG6_103853	P22855
OG6_100721	P53111
OG6_500094	P38622
OG6_102950	P53110
OG6_179758	P53109
OG6_101326	P53108
OG6_222582	P53032
OG6_102456	P32863
OG6_123064	P53107
OG6_113605	P15315
OG6_100158	P13586
OG6_499993	P45820
OG6_100577	P32579
OG6_500722	P45819
OG6_102417	P45818
OG6_121211	Q02199
OG6_100417	P22147
OG6_103002	P46947
OG6_500214	P46946
OG6_500061	P46945
OG6_499922	P39016
OG6_100881	P43637
OG6_101938	P53104
OG6_100831	P40956
OG6_103073	P53102
OG6_100353	P53101
OG6_500110	P53100
OG6_166214	P53099
OG6_102678	P04037
OG6_500739	Q8TGU1
OG6_100814	P39938
OG6_100728	Q00362
OG6_102857	P32799
OG6_103808	P41833
OG6_500459	P53097
OG6_100248	P53096
OG6_500840	Q2V2P6
OG6_102176	P33892
OG6_106037	P53095
OG6_171097	P53094
OG6_102338	P53093
OG6_101558	P32803
OG6_101983	P53091
OG6_100686	P53090
OG6_100109	P09620
OG6_499991	P53089
OG6_100457	P13711
OG6_101144	P22137
OG6_102309	P32558
OG6_101253	P34164
OG6_500673	P53035
OG6_100582	P51996
OG6_100947	P53088
OG6_103098	P32912
OG6_103719	Q02793
OG6_137777	P35190
OG6_100835	P53086
OG6_111233	P53083
OG6_103994	P53082
OG6_102764	P53081
OG6_222571	P53080
OG6_500660	P53079
OG6_106165	P53078
OG6_105424	P40107
OG6_500188	Q92316
OG6_500286	P53077
OG6_102407	P53076
OG6_500839	P53075
OG6_222578	P53036
OG6_500923	P53074
OG6_102320	P53073
OG6_102910	P53072
OG6_101663	P22224
OG6_100441	P07244
OG6_500379	P53071
OG6_101730	P53070
OG6_102402	P06774
OG6_101888	P33307
OG6_102604	P53068
OG6_103714	P53067
OG6_112960	P53066
OG6_103859	P53065
OG6_103917	P53064
OG6_103886	P46655
OG6_104243	P53063
OG6_109555	P53062
OG6_114963	P22434
OG6_500339	P53061
OG6_152896	P53060
OG6_104328	P51979
OG6_104924	P32608
OG6_100418	P04807
OG6_500937	P32805
OG6_101746	P32804
OG6_101183	P10127
OG6_105463	P53059
OG6_150258	P53058
OG6_500189	Q3E740
OG6_114704	P53057
OG6_500282	P53056
OG6_109825	P0CE93
OG6_222575	P53054
OG6_111794	P53053
OG6_103288	P53200
OG6_102680	P53201
OG6_102066	P53202
OG6_114274	P53203
OG6_102568	P41896
OG6_102077	P33411
OG6_100945	P33412
OG6_206380	P16965
OG6_112276	P40357
OG6_100907	P53204
OG6_100154	P53206
OG6_500388	P53207
OG6_500024	P32334
OG6_106859	P53208
OG6_500717	P53209
OG6_108615	P53210
OG6_500201	P53211
OG6_103520	P17649
OG6_102324	P39111
OG6_101960	P53212
OG6_500277	P53214
OG6_103009	P53215
OG6_500616	P53217
OG6_100950	Q3E792
OG6_100069	Q12085
OG6_100069	Q12141
OG6_103164	P28737
OG6_101299	P27882
OG6_500542	P53218
OG6_499944	Q8TGN9
OG6_101420	P53219
OG6_101172	P40989
OG6_104555	P53220
OG6_100790	P53221
OG6_499850	P53222
OG6_500523	Q45U48
OG6_103418	P53223
OG6_101568	P31787
OG6_100069	Q12485
OG6_100069	Q12269
OG6_102694	P53224
OG6_100339	P14681
OG6_499864	P53226
OG6_133440	P53227
OG6_101088	P53228
OG6_500847	P32338
OG6_103248	P53230
OG6_103511	P33339
OG6_101567	P53044
OG6_137818	P32564
OG6_500517	P53231
OG6_500643	P53233
OG6_143627	P53234
OG6_101886	P53235
OG6_110122	P50276
OG6_103614	P53236
OG6_106566	P53237
OG6_100410	P53238
OG6_108099	P41901
OG6_102540	P53045
OG6_101332	P38972
OG6_105146	P53239
OG6_102281	P32914
OG6_124924	P53241
OG6_104071	P53242
OG6_500470	P53243
OG6_500046	P53244
OG6_104196	P53046
OG6_222583	P53246
OG6_104140	P48412
OG6_102452	Q02260
OG6_500174	Q00723
OG6_123089	P23369
OG6_500868	P53248
OG6_102595	P48363
OG6_500617	P53249
OG6_102985	P53250
OG6_500579	P53251
OG6_104980	P35180
OG6_101847	P12754
OG6_500716	P12686
OG6_100325	Q3E757
OG6_112026	P53252
OG6_104452	P26263
OG6_100495	P06115
OG6_133127	P53253
OG6_102389	P53254
OG6_102494	P49704
OG6_111464	P22204
OG6_103314	P53255
OG6_100292	P07806
OG6_103234	P53256
OG6_103578	P53257
OG6_222584	P48361
OG6_103054	Q03018
OG6_103878	P53038
OG6_101065	P53258
OG6_101864	P53259
OG6_500798	P53260
OG6_102136	P53261
OG6_143850	P32585
OG6_114127	P41806
OG6_500180	P53262
OG6_100199	P24868
OG6_152316	P32943
OG6_100000	Q12173
OG6_100000	Q99315
OG6_101137	P53264
OG6_114171	P53265
OG6_103106	P53266
OG6_117018	P53267
OG6_102925	P23615
OG6_500551	P53270
OG6_100935	P0CX29
OG6_111140	P48837
OG6_500817	P53271
OG6_100186	P40260
OG6_500326	Q3E816
OG6_500491	P53272
OG6_102598	P53043
OG6_100710	P49090
OG6_108204	P53273
OG6_500291	P53274
OG6_103320	P53275
OG6_500457	P53276
OG6_103856	P53277
OG6_500754	P53278
OG6_133377	P53279
OG6_101926	P40961
OG6_106380	P29340
OG6_500871	P53280
OG6_101968	P23638
OG6_116889	P53281
OG6_114945	P53283
OG6_130991	P32504
OG6_107691	P53285
OG6_222585	P53286
OG6_105803	P33336
OG6_105683	P32318
OG6_102419	P48234
OG6_500238	P48235
OG6_500823	Q8TGT9
OG6_111074	P37293
OG6_101189	P24000
OG6_104486	P48236
OG6_100693	P48237
OG6_100217	P13856
OG6_500480	P48238
OG6_103352	P48239
OG6_100154	P32582
OG6_499950	P39927
OG6_109767	P05374
OG6_102545	P48240
OG6_102437	P27476
OG6_500409	P53289
OG6_100069	P0CX67
OG6_500159	Q3E744
OG6_100069	Q12316
OG6_100069	P0CX62
OG6_100069	P0CX64
OG6_111107	P39935
OG6_102660	P53290
OG6_119810	P53292
OG6_500631	P32893
OG6_103026	P17891
OG6_500241	P53293
OG6_100211	P53294
OG6_222586	Q3E772
OG6_107063	P53037
OG6_101119	P22438
OG6_101570	P53039
OG6_101808	P53295
OG6_117015	P37267
OG6_500513	Q8TGT8
OG6_103798	P32476
OG6_222587	P53296
OG6_111536	P53297
OG6_500462	P53298
OG6_100537	P49723
OG6_103836	P53299
OG6_104587	P22289
OG6_101603	P19812
OG6_101224	P36421
OG6_115055	P41895
OG6_103137	P48362
OG6_103677	P41695
OG6_142788	P53301
OG6_100168	P06775
OG6_100218	P00359
OG6_116999	P16451
OG6_104017	P42826
OG6_101074	P46948
OG6_500289	P46949
OG6_118295	P46950
OG6_500508	P46951
OG6_101353	P42934
OG6_103229	P42935
OG6_173237	P42936
OG6_101770	P13259
OG6_106594	P42937
OG6_500310	Q8TGT7
OG6_100216	P07245
OG6_108009	P42938
OG6_500318	P42939
OG6_101197	P42940
OG6_101696	P42941
OG6_100096	P22803
OG6_105111	P42942
OG6_101443	P53303
OG6_121258	P53304
OG6_111248	P53047
OG6_100806	P32905
OG6_109870	P53305
OG6_103823	P53306
OG6_104443	P50077
OG6_101697	P30822
OG6_100949	P31334
OG6_222588	P50078
OG6_499855	P10834
OG6_102082	P50079
OG6_100558	P50080
OG6_133424	P50082
OG6_103728	P50076
OG6_123097	P32566
OG6_153167	P50084
OG6_101763	P50085
OG6_100012	P50086
OG6_111525	P17442
OG6_109281	P39676
OG6_115066	P50087
OG6_500562	P50088
OG6_500293	P50089
OG6_107531	P50090
OG6_500477	P50091
OG6_100319	P16861
OG6_500398	Q3E786
OG6_111883	P53309
OG6_101975	P53311
OG6_100409	P53312
OG6_102265	P53313
OG6_101494	P29056
OG6_188633	P53314
OG6_101429	P53315
OG6_500507	P53050
OG6_100683	P53316
OG6_499943	P53317
OG6_101489	Q03330
OG6_101621	P32379
OG6_100260	P00924
OG6_102655	P53318
OG6_100975	P53319
OG6_101405	P53320
OG6_101242	P07276
OG6_102588	P53322
OG6_101595	P46682
OG6_101388	P53323
OG6_124693	P53324
OG6_101454	P00958
OG6_112497	P53326
OG6_101153	P51601
OG6_135340	P40325
OG6_102094	P40340
OG6_107113	Q3E705
OG6_100305	P53327
OG6_129958	P53329
OG6_102499	P46677
OG6_103225	P53330
OG6_106731	P53331
OG6_101466	P53332
OG6_101743	P53333
OG6_133467	P53334
OG6_104777	P53335
OG6_100026	P53049
OG6_108914	P15703
OG6_102561	P53336
OG6_104535	P53337
OG6_102149	P32527
OG6_104652	P32451
OG6_100402	P53051
OG6_123060	P53338
OG6_113013	P53048
OG6_100402	P53341
OG6_109825	P53343
OG6_111794	P53344
OG6_108906	P0CX14
OG6_100966	P38754
OG6_103033	P38753
OG6_118086	P38703
OG6_101759	P32902
OG6_500129	P38751
OG6_100484	Q03497
OG6_105687	P38750
OG6_133382	P38749
OG6_100069	Q6Q5P6
OG6_100069	P0C2J7
OG6_102472	P38748
OG6_100356	P38689
OG6_500938	P38709
OG6_102788	P38747
OG6_100571	P38746
OG6_100367	P38701
OG6_500747	Q3E7Z6
OG6_105980	P33413
OG6_101701	P38745
OG6_100957	P38744
OG6_499970	P38700
OG6_115952	P21957
OG6_102379	P23180
OG6_101269	P23179
OG6_104131	P38742
OG6_137515	P38741
OG6_500755	P18888
OG6_127047	P38740
OG6_113020	P33400
OG6_500182	P38739
OG6_499877	P38738
OG6_103321	P38737
OG6_102989	P38736
OG6_100613	P32190
OG6_101259	P17076
OG6_222589	P10080
OG6_100026	P38735
OG6_132283	P38734
OG6_500149	P03874
OG6_101154	P38732
OG6_105688	P38731
OG6_111794	P38729
OG6_111794	P38728
OG6_111794	P38727
OG6_109825	P38725
OG6_105688	P38724
OG6_500306	Q3E758
OG6_111794	P38723
OG6_108906	P38722
OG6_108906	P38721
OG6_102132	P38755
OG6_115933	P37299
OG6_100703	P38702
OG6_104712	P38756
OG6_105071	P38757
OG6_100285	P08539
OG6_103064	P87108
OG6_222568	P38704
OG6_103408	P10614
OG6_500125	Q07074
OG6_100280	P00447
OG6_108388	P38758
OG6_101266	P0C2H6
OG6_100275	P38705
OG6_101343	P38759
OG6_100590	P07347
OG6_499945	P23624
OG6_205241	P38760
OG6_103525	P32793
OG6_499881	P32792
OG6_101588	P04076
OG6_103052	P38707
OG6_100749	P38708
OG6_100584	P38711
OG6_500108	O13529
OG6_500527	P38763
OG6_500882	Q8TGT6
OG6_100110	P08964
OG6_102381	P11914
OG6_103889	P17423
OG6_102000	P23968
OG6_101799	P38764
OG6_100574	P18962
OG6_101608	P38765
