Accession	Entry
OG6_114268	A0A2H1A624
OG6_100304	A0A2H1A6V6
OG6r20_106131	A0A2H1A708
OG6_105473	A0A2H1A4C6
OG6_103433	A0A2H1A616
OG6_102920	A0A2H1A614
OG6_118311	A0A2H1A4F9
OG6_100850	A0A2H1A648
OG6_100788	A0A2H1A644
OG6_101550	A0A2H1A628
OG6r20_103998	A0A2H1A633
OG6r20_101940	A0A2H1A6W6
OG6_104807	A0A2H1A4E6
OG6_107192	A0A2H1A640
OG6_105449	A0A2H1A626
OG6r20_102013	A0A2H1A623
OG6_101610	A0A2H1A620
OG6_100282	A0A2H1A656
OG6_123029	A0A2H1A654
OG6_105611	A0A2H1A638
OG6_100158	A0A2H1A643
OG6_100577	A0A2H1A6X5
OG6_103714	A0A2H1A726
OG6_118131	A0A2H1A649
OG6_119800	A0A2H1A635
OG6_500503	A0A2H1A632
OG6_116978	A0A2H1A631
OG6r20_101366	A0A2H1A665
OG6_103694	A0A2H1A664
OG6r20_102023	A0A2H1A647
OG6_100725	A0A2H1A5P4
OG6_105516	A0A2H1A6Y5
OG6_112915	A0A2H1A738
OG6_102044	A0A2H1A659
OG6_113601	A0A2H1A646
OG6_103247	A0A2H1A642
OG6_108615	A0A2H1A4J0
OG6_112353	A0A2H1A675
OG6_102548	A0A2H1A674
OG6_120864	A0A2H1A658
OG6_107459	A0A2H1A5Q1
OG6_100513	A0A2H1A6Z6
OG6_123100	A0A2H1A747
OG6_101247	A0A2H1A669
OG6_133447	A0A2H1A655
OG6_103520	A0A2H1A651
OG6_100703	A0A2H1A652
OG6_137751	A0A2H1A685
OG6_101960	A0A2H1A4J2
OG6_102324	A0A2H1A667
OG6_112515	A0A2H1A5Q7
OG6_142300	A0A2H1A4K0
OG6_103046	A0A2H1A756
OG6_105635	A0A2H1A679
OG6_102876	A0A2H1A666
OG6_103251	A0A2H1A661
OG6_104311	A0A2H1A660
OG6_115039	A0A2H1A695
OG6_103051	A0A2H1A692
OG6_112328	A0A2H1A676
OG6_100954	A0A5Q7YIA8
OG6_111491	A0A2H1A714
OG6_101059	A0A2H1A766
OG6_114868	A0A2H1A693
OG6_112802	A0A5Q7YIE3
OG6_103655	A0A2H1A672
OG6r20_102248	A0A2H1A4M0
OG6r20_102793	A0A2H1A6A2
OG6_101229	A0A2H1A6A4
OG6_103309	A0A2H1A686
OG6_105051	A0A2H1A694
OG6_102809	A0A2H1A722
OG6r20_110723	A0A2H1A775
OG6r20_126669	A0A2H1A6A0
OG6r20_115404	A0A2H1A687
OG6_499915	A0A2H1A681
OG6_100819	A0A2H1A680
OG6_127200	A0A2H1A6B0
OG6_112960	A0A2H1A6B3
OG6_103859	A0A2H1A696
OG6_102996	A0A2H1A5S9
OG6_103222	A0A2H1A731
OG6_104452	A0A2H1A785
OG6_107650	A0A2H1A6B4
OG6_100466	A0A2H1A4M4
OG6_103257	A0A2H1A691
OG6_114277	A0A2H1A689
OG6r20_107959	A0A2H1A6C0
OG6_102422	A0A2H1A4N3
OG6_101211	A0A2H1A6A6
OG6_102729	A0A2H1A6B5
OG6_101399	A0A2H1A741
OG6r20_112589	A0A2H1A794
OG6_101124	A0A2H1A4L4
OG6r20_101362	A0A2H1A4N4
OG6_101695	A0A2H1A6A1
OG6_103288	A0A2H1A699
OG6_198028	A0A2H1A6D0
OG6_104777	A0A2H1A6D1
OG6_107446	A0A2H1A5Q4
OG6r20_102008	A0A2H1A6C2
OG6_102847	A0A2H1A751
OG6_102783	A0A2H1A7A4
OG6r20_101979	A0A2H1A6D3
OG6_102680	A0A2H1A6B6
OG6_101377	A0A2H1A6B1
OG6_136451	A0A2H1A6A9
OG6_103307	A0A2H1A6E0
OG6_102868	A0A2H1A6E1
OG6_100198	A0A2H1A5R0
OG6r20_115403	A0A2H1A6D5
OG6_115844	A0A2H1A4R1
OG6r20_115402	A0A2H1A7B4
OG6_100927	A0A2H1A6E3
OG6_101138	A0A2H1A6C5
OG6_101829	A0A2H1A4T5
OG6_115942	A0A2H1A6B9
OG6_133175	A0A2H1A6E9
OG6_100486	A0A2H1A4R4
OG6_117943	A0A2H1A5R8
OG6_210852	A0A2H1A6E8
OG6r20_110722	A0A2H1A4S2
OG6_102399	A0A2H1A4Q8
OG6_103169	A0A2H1A6F3
OG6r20_109191	A0A2H1A6D4
OG6_102975	A0A2H1A6D8
OG6_500540	A0A2H1A4T7
OG6_101642	A0A2H1A6F5
OG6_103418	A0A2H1A6F8
OG6_102808	A0A2H1A6E2
OG6_101971	A0A2H1A6F7
OG6_101106	A0A2H1A780
OG6_102681	A0A2H1A7D0
OG6_103090	A0A5Q7YJ19
OG6_500766	A0A2H1A6F1
OG6_115064	A0A2H1A4U0
OG6_100790	A0A2H1A4U4
OG6_104555	A0A2H1A4T4
OG6_143047	A0A2H1A6G5
OG6r20_101351	A0A2H1A6F2
OG6_103223	A0A2H1A4U5
OG6_102812	A0A2H1A790
OG6_103163	A0A2H1A7E0
OG6_119656	A0A2H1A6H3
OG6_101172	A0A3G2LVZ4
OG6_101886	A0A2H1A4V0
OG6_110526	A0A2H1A6E6
OG6_105861	A0A2H1A6H7
OG6_103168	A0A2H1A6H5
OG6_106383	A0A2H1A6G1
OG6_104816	A0A2H1A6H6
OG6_108801	A0A2H1A7A0
OG6r20_106981	A0A2H1A7F0
OG6_102946	A0A2H1A4U1
OG6_116650	A0A2H1A6H1
OG6_100669	A0A2H1A6G4
OG6_100523	A0A2H1A6F6
OG6_116848	A0A2H1A6I7
OG6_101465	A0A2H1A6I5
OG6_111222	A0A2H1A6H2
OG6_100639	A0A2H1A6I6
OG6_104881	A0A2H1A7B0
OG6_100336	A0A2H1A7G0
OG6_103551	A0A2H1A4V1
OG6_100484	A0A2H1A6H9
OG6_500100	A0A2H1A6H4
OG6r20_107978	A0A2H1A6G9
OG6_100539	A0A2H1A6J7
OG6_143740	A0A2H1A6J5
OG6_102045	A0A2H1A6I2
OG6_104145	A0A2H1A6J6
OG6_103858	A0A2H1A4V5
OG6_103329	A0A2H1A4U7
OG6_104010	A0A2H1A4W0
OG6_100144	A0A2H1A4Z1
OG6_101294	A0A2H1A6I3
OG6_101901	A0A2H1A6I4
OG6_101819	A0A2H1A6K7
OG6_100839	A0A2H1A5Y9
OG6_102878	A0A2H1A4Y7
OG6_115821	A0A2H1A4W7
OG6_114872	A0A2H1A7D1
OG6_500762	A0A2H1A7I2
OG6_133403	A0A2H1A501
OG6_101237	A0A2H1A6J9
OG6_102708	A0A2H1A4Z4
OG6_103646	A0A2H1A4Y5
OG6r20_102500	A0A2H1A5W6
OG6_121243	A0A2H1A5Z5
OG6_109317	A0A2H1A6K1
OG6r20_106982	A0A2H1A4X6
OG6_222536	A0A2H1A7E2
OG6_102617	A0A2H1A7J1
OG6_102649	A0A2H1A6L8
OG6_119416	A0A2H1A6L0
OG6_119416	A0A2H1A6K2
OG6_119416	A0A2H1A6K3
OG6_101052	A0A2H1A6M6
OG6_105356	A0A2H1A6M5
OG6_101172	A0A2H1A6L2
OG6_103410	A0A2H1A6M4
OG6_103276	A0A2H1A7F2
OG6r20_103502	A0A5Q7YDL1
OG6_102497	A0A2H1A6M8
OG6_103561	A0A2H1A6M1
OG6_102392	A0A2H1A513
OG6_109471	A0A2H1A6L3
OG6r20_102501	A0A2H1A6P0
OG6_102398	A0A5Q7YDC1
OG6r20_102239	A0A2H1A6M2
OG6_100299	A0A2H1A4Z6
OG6_137854	A0A2H1A7G2
OG6_104251	A0A2H1A7L1
OG6_100936	A0A2H1A6N6
OG6_103238	A0A2H1A518
OG6_100740	A0A2H1A6M0
OG6_111918	A0A5C1DW98
OG6_103643	A0A2H1A6P6
OG6_102253	A0A2H1A615
OG6_115940	A0A2H1A527
OG6r20_101369	A0A2H1A506
OG6r20_103083	A0A2H1A7H2
OG6_102704	A0A2H1A7M2
OG6_105622	A0A2H1A538
OG6_100190	A0A2H1A6P1
OG6_101118	A0A2H1A6N0
OG6_102167	A0A2H1A524
OG6_102691	A0A2H1A6Q6
OG6_100350	A0A2H1A6Q2
OG6r20_119428	A0A2H1A536
OG6r20_104619	A0A2H1A6Q4
OG6r20_102798	A0A2H1A505
OG6r20_126670	A0A2H1A7N2
OG6_103071	A0A2H1A6Q0
OG6_123065	A0A2H1A0S6
OG6_102535	A0A2H1A0S1
OG6_103957	A0A2H1A0X1
OG6_102543	A0A2H1A0T1
OG6_108356	A0A2H1A0V7
OG6_100245	A0A2H1A0S8
OG6_103736	A0A2H1A1R0
OG6_116901	A0A2H1A1U3
OG6_124924	A0A2H1A094
OG6_102219	A0A2H1A042
OG6r20_101810	A0A2H1A049
OG6_101103	A0A2H1A0T5
OG6r20_139759	A0A2H1A0Y2
OG6_102827	A0A2H1A1C6
OG6_100282	A0A2H1A0W7
OG6_112501	A0A2H1A0U3
OG6_104533	A0A2H1A062
OG6_153192	A0A2H1A1V4
OG6_500532	A0A2H1A0V4
OG6_100370	A0A2H1A034
OG6_110583	A0A2H1A040
OG6_143823	A0A2H1A0U9
OG6_100360	A0A2H1A0Z1
OG6_101477	A0A2H1A1B5
OG6_100096	A0A2H1A0Y1
OG6_102938	A0A2H1A0V3
OG6_104283	A0A2H1A1S7
OG6_116997	A0A2H1A1W5
OG6_101104	A0A2H1A0X0
OG6_102289	A0A2H1A0W8
OG6_102166	A0A2H1A0W2
OG6_103167	A0A2H1A0W1
OG6_100687	A0A2H1A029
OG6_101334	A0A2H1A0W9
OG6r20_101364	A0A2H1A0Z2
OG6_101826	A0A2H1A0W6
OG6_101941	A0A2H1A035
OG6r20_102228	A0A2H1A1X4
OG6r20_103094	A0A2H1A0Y3
OG6_100217	A0A2H1A0X7
OG6_103352	A0A2H1A0X4
OG6_111064	A0A2H1A0X2
OG6_101983	A0A2H1A113
OG6_100111	A0A2H1A0X9
OG6_500036	A0A2H1A102
OG6_100483	A0A2H1A0X6
OG6_102719	A0A2H1A028
OG6_102129	A0A2H1A013
OG6r20_106985	A0A2H1A0Z4
OG6_137773	A0A2H1A000
OG6_105576	A0A2H1A0Y5
OG6r20_102250	A0A2H1A0Y4
OG6_144647	A0A2H1A128
OG6_100474	A0A2H1A0Z0
OG6r20_106968	A0A2H1A112
OG6_102551	A0A2H1A001
OG6r20_102786	A0A2H1A1V7
OG6_101482	A0A2H1A003
OG6_113605	A0A2H1A105
OG6_100414	A0A2H1A0Z8
OG6_102775	A0A2H1A0Z3
OG6_100222	A0A2H1A0Z5
OG6_100151	A0A2H1A137
OG6_101636	A0A2H1A104
OG6_305530	A0A2H1A122
OG6_100325	A0A2H0ZZZ1
OG6_103111	A0A2H1A1W8
OG6_101478	A0A2H1A205
OG6_101957	A0A2H1A114
OG6_103027	A0A2H1A108
OG6_102991	A0A2H1A107
OG6_103317	A0A5Q7YHZ5
OG6_101312	A0A2H1A152
OG6_100235	A0A2H1A116
OG6_102024	A0A2H1A133
OG6_100794	A0A2H0ZZY1
OG6_102522	A0A2H1A002
OG6_105779	A0A2H0ZZY3
OG6_102273	A0A2H1A125
OG6_101140	A0A2H1A121
OG6_101310	A0A2H0ZZX6
OG6_221206	A0A2H1A115
OG6_103225	A0A2H1A163
OG6_102296	A0A2H1A126
OG6r20_101648	A0A2H1A145
OG6_105301	A0A2H0ZZX2
OG6_101779	A0A2H1A1Y7
OG6_101449	A0A2H1A226
OG6_108000	A0A2H1A014
OG6_102686	A0A2H1A132
OG6_110565	A0A5Q7YHU2
OG6_117062	A0A2H1A127
OG6_103886	A0A2H0ZZX3
OG6_119694	A0A2H1A171
OG6_107272	A0A2H1A156
OG6r20_102748	A0A2H1A131
OG6_106381	A0A2H1A1Z7
OG6_101984	A0A2H1A235
OG6_101780	A0A2H1A004
OG6_103057	A0A2H1A144
OG6r20_102781	A0A2H1A139
OG6_100693	A0A2H1A136
OG6_102349	A0A2H0ZZW3
OG6_100542	A0A2H1A150
OG6_131049	A0A2H1A167
OG6_102842	A0A2H1A143
OG6_100130	A0A2H0ZZX4
OG6_100245	A0A2H1A244
OG6_101297	A0A2H1A162
OG6_101879	A0A2H1A153
OG6_121376	A0A2H0ZZU8
OG6_102131	A0A2H1A148
OG6_101233	A0A5Q7YHS6
OG6_101252	A0A5C1DXC8
OG6_103564	A0A5C1DXL9
OG6_578689	A0A2H1A154
OG6r20_115401	A0A2H1A215
OG6_115952	A0A2H1A253
OG6r20_106130	A0A2H1A174
OG6_102585	A0A2H0ZZT3
OG6_159662	A0A2H1A159
OG6_100747	A0A2H1A158
OG6_137800	A0A5Q7YHT6
OG6_103286	A0A2H1A147
OG6_102277	A0A2H1A111
OG6r20_109190	A0A2H0ZZT1
OG6_122928	A0A2H0ZZV6
OG6_103038	A0A2H0ZZT9
OG6_101122	A0A2H1A183
OG6_500181	A0A2H1A177
OG6_108099	A0A2H1A170
OG6r20_101800	A0A2H0ZZU5
OG6r20_100573	A0A2H1A1C3
OG6r20_101644	A0A2H1A142
OG6r20_100795	A0A2H1A198
OG6_500920	A0A2H1A175
OG6_108957	A0A2H1A233
OG6r20_139760	A0A2H0ZZS9
OG6_118296	A0A2H1A194
OG6_105282	A0A2H1A190
OG6_108834	A0A2H1A181
OG6_102838	A0A2H1A179
OG6_222587	A0A2H0ZZS7
OG6_101016	A0A0L0NY28
OG6r20_101359	A0A2H1A1A8
OG6_102113	A0A2H1A187
OG6_116883	A0A2H1A243
OG6_127207	A0A2H1A285
OG6_114945	A0A2H1A1A5
OG6r20_102001	A0A2H1A1A1
OG6_115847	A0A2H1A192
OG6_105038	A0A2H1A188
OG6_103741	A0A2H0ZZR7
OG6_106444	A0A2H1A1A6
OG6r20_105300	A0A2H1A0Y6
OG6_104368	A0A2H1A197
OG6_108801	A0A2H1A256
OG6_102002	A0A2H1A296
OG6r20_103492	A0A2H1A1B7
OG6_103271	A0A2H1A1B3
OG6_124636	A0A2H1A1A2
OG6r20_102004	A0A2H1A199
OG6_100218	A0A2H1A1F9
OG6_101353	A0A2H1A123
OG6_101909	A0A5Q7YI11
OG6_101100	A0A2H1A1A9
OG6_104655	A0A2H0ZZR8
OG6_181392	A0A2H1A2A8
OG6r20_102238	A0A2H1A1C8
OG6r20_101994	A0A2H0ZZP0
OG6_102426	A0A2H1A1B4
OG6_102766	A0A2H0ZZR0
OG6_100714	A0A2H0ZZP5
OG6_222563	A0A2H1A1D5
OG6r20_112588	A0A5C1DXH8
OG6_100466	A0A2H1A1B9
OG6_500418	A0A2H1A275
OG6_100627	A0A5Q7YHX9
OG6_101827	A0A2H1A1D8
OG6_104440	A0A2H0ZZN2
OG6_102987	A0A2H1A1C5
OG6_101571	A0A2H0ZZP7
OG6_103388	A0A2H1A1I1
OG6_300562	A0A2H1A110
OG6_101225	A0A2H1A0W4
OG6_123089	A0A2H0ZZM6
OG6_102452	A0A2H0ZZP6
OG6_101672	A0A2H1A2D7
OG6_105919	A0A2H1A1E9
OG6_100402	A0A2H1A1E5
OG6_100210	A0A2H1A1D4
OG6_120119	A0A2H1A1C9
OG6_100321	A0A2H0ZZN1
OG6_101848	A0A2H1A1F8
OG6_110381	A0A2H1A1G6
OG6_110728	A0A2H0ZZM1
OG6_129966	A0A2H1A297
OG6_201405	A0A2H1A2F1
OG6_106785	A0A2H1A1G1
OG6_108387	A0A2H1A1F6
OG6_102327	A0A2H1A1E7
OG6_102621	A0A2H1A1E1
OG6r20_119420	A0A2H1A1K0
OG6_117001	A0A2H1A0Z6
OG6_114910	A0A2H1A1H8
OG6_102087	A0A2H1A1F7
OG6_105178	A0A2H0ZZM7
OG6_102035	A0A2H1A2G8
OG6_107531	A0A2H0ZZQ3
OG6_129116	A0A2H1A1G9
OG6_102437	A0A2H1A1F5
OG6_110817	A0A2H1A1F2
OG6_100793	A0A2H1A1L1
OG6_118274	A0A2H1A1H7
OG6_108836	A0A2H1A1J0
OG6_102655	A0A2H1A1G8
OG6_132519	A0A2H1A2C5
OG6_103939	A0A2H1A2I4
OG6_130005	A0A2H1A1I3
OG6_106185	A0A2H1A1I4
OG6_100384	A0A2H1A1H2
OG6r20_126658	A0A2H1A1G3
OG6_115041	A0A2H0ZZK3
OG6_111133	A0A2H1A0Y0
OG6_561224	A0A2H1A1K4
OG6_100408	A0A2H1A1I5
OG6_106303	A0A2H1A2D9
OG6_140564	A0A2H1A2J5
OG6_101248	A0A2H0ZZI4
OG6_102078	A0A2H0ZZI8
OG6_101866	A0A2H1A1I0
OG6_101402	A0A2H1A1H5
OG6_118316	A0A2H1A0X5
OG6_104590	A0A2H1A1J8
OG6_111996	A0A2H0ZZI2
OG6_100592	A0A2H1A1J6
OG6_113897	A0A2H0ZBL6
OG6_100249	A0A2H0ZCU0
OG6_104072	A0A2H1A1J9
OG6_101113	A0A2H1A1K1
OG6_100908	A0A2H1A1J1
OG6_110173	A0A2H1A1I6
OG6r20_101807	A0A2H1A1N7
OG6_120853	A0A2H1A1K3
OG6_100500	A0A2H1A1M3
OG6_119776	A0A2H1A1K7
OG6r20_119437	A0A2H0ZZL7
OG6r20_102009	A0A2H0ZZG7
OG6_105441	A0A2H1A1L2
OG6_103791	A0A2H1A1K9
OG6r20_107977	A0A2H0ZZH5
OG6_102947	A0A2H1A1L0
OG6_123029	A0A2H1A1P8
OG6_119711	A0A2H1A1M0
OG6_100805	A0A2H1A1M9
OG6_100695	A0A2H0ZZG8
OG6_101479	A0A2H1A2I3
OG6_110013	A0A2H0ZZF7
OG6_119760	A0A2H0ZZF1
OG6_102469	A0A2H1A1L8
OG6_101988	A0A2H0ZZG5
OG6_103256	A0A2H1A1L9
OG6r20_102234	A0A2H1A1Q7
OG6_100513	A0A2H1A1N1
OG6_499902	A0A2H1A1P2
OG6_103065	A0A2H1A1N2
OG6_101831	A0A2H1A2J4
OG6_101899	A0A2H1A2Q1
OG6r20_115392	A0A2H1A1N3
OG6_105748	A0A2H0ZZG4
OG6r20_110714	A0A2H1A1M8
OG6_104680	A0A2H1A1N5
OG6_101742	A0A2H1A0M8
OG6_103907	A0A2H0ZZE4
OG6_103907	A0A2H1A1R2
OG6_104699	A0A2H1A1P1
OG6_114191	A0A2H1A2L3
OG6_100573	A0A2H0ZZD8
OG6_120122	A0A2H0ZZD3
OG6r20_102789	A0A2H1A1P4
OG6_109522	A0A2H0ZZE6
OG6_114274	A0A2H1A1P3
OG6_130010	A0A2H1A0L9
OG6_100597	A0A2H1A1Q9
OG6_105226	A0A2H1A1S3
OG6_344096	A0A2H1A1Q3
OG6r20_103077	A0A2H1A2M9
OG6_100327	A0A2H1A2T0
OG6_102944	A0A2H1A1Q6
OG6_102348	A0A2H1A1Q4
OG6r20_110713	A0A2H1A1Q0
OG6_132941	A0A2H1A1Q5
OG6_108375	A0A2H1A1U0
OG6_133359	A0A2H1A1S2
OG6_101008	A0A2H0ZZE5
OG6_500526	A0A2H0ZZD4
OG6_186968	A0A2H1A2P4
OG6_102658	A0A2H1A2U5
OG6_116786	A0A2H1A1R7
OG6r20_115391	A0A2H1A1R5
OG6_500510	A0A2H1A1R1
OG6_118293	A0A2H1A0R2
OG6_127179	A0A2H1A0J9
OG6_116779	A0A2H1A1T4
OG6_102864	A0A2H0ZZD6
OG6_103801	A0A2H1A1S4
OG6_102467	A0A2H0ZZG6
OG6_103656	A0A2H1A2V9
OG6_113000	A0A2H0ZZA6
OG6_101324	A0A2H1A1S6
OG6_101013	A0A2H0ZZB5
OG6_110554	A0A2H1A1S8
OG6_103853	A0A2H1A1W0
OG6_101125	A0A2H1A1U4
OG6_102149	A0A2H1A1U9
OG6_112910	A0A2H1A1T5
OG6_103249	A0A5Q7YD54
OG6_106957	A0A2H0ZZA2
OG6_106644	A0A2H1A1U2
OG6_108413	A0A2H1A1T6
OG6r20_101968	A0A2H0ZZA5
OG6_103064	A0A2H1A1T9
OG6_101849	A0A2H1A1X0
OG6_104535	A0A2H1A1V2
OG6_101074	A0A2H1A1V9
OG6_102429	A0A2H1A1U5
OG6_113595	A0A2H0ZZE9
OG6_111963	A0A2H1A2Y8
OG6_115055	A0A2H1A1V3
OG6_103137	A0A2H1A1U7
OG6_104171	A0A2H1A1U6
OG6_102257	A0A2H1A1V0
OG6_103424	A0A2H1A1X9
OG6_109506	A0A2H0ZZ90
OG6_101631	A0A2H1A1W9
OG6_101087	A0A2H1A1V5
OG6_107572	A0A2H1A2V3
OG6_128677	A0A2H1A302
OG6_103351	A0A2H1A1W3
OG6_104722	A0A2H1A1V8
OG6r20_109175	A0A2H1A1V6
OG6_101224	A0A2H1A1W1
OG6_101603	A0A2H1A1Y8
OG6_101603	A0A2H1A1X2
OG6_104762	A0A2H1A1Y0
OG6_113507	A0A2H1A1W4
OG6_108914	A0A2H1A2W7
OG6_102561	A0A2H1A314
OG6_105795	A0A2H1A1X3
OG6_102471	A0A2H1A1W7
OG6_100980	A0A2H0ZZ73
OG6_121212	A0A2H1A1X1
OG6_111846	A0A2H1A1Z8
OG6_111448	A0A5Q7YCR7
OG6_109925	A0A2H1A1Y9
OG6_102577	A0A2H1A1X5
OG6_104245	A0A2H1A2Y1
OG6_108841	A0A2H1A326
OG6_101655	A0A2H1A1Y3
OG6_102656	A0A2H1A1X8
OG6_101115	A0A2H1A0J8
OG6_104166	A0A2H1A1Y1
OG6_102229	A0A2H1A207
OG6_186596	A0A2H1A1Z2
OG6r20_102237	A0A2H1A1Z9
OG6r20_103501	A0A2H1A1Y4
OG6_106757	A0A2H1A2Z6
OG6_103287	A0A2H1A341
OG6r20_108001	A0A2H1A1Z4
OG6_126532	A0A2H1A1Z1
OG6_100507	A0A2H1A1Y6
OG6_181780	A0A2H1A1Z0
OG6_101618	A0A2H1A218
OG6_103725	A0A2H1A202
OG6_102372	A0A2H0ZZ67
OG6_103889	A0A2H0ZZ61
OG6_103408	A0A2H1A309
OG6_108108	A0A2H1A354
OG6_114877	A0A2H1A204
OG6_105679	A0A2H1A201
OG6_102381	A0A2H1A1Z6
OG6_100691	A0A2H1A200
OG6_102132	A0A2H1A228
OG6_101543	A0A2H1A213
OG6r20_101658	A0A2H1A219
OG6_113005	A0A2H1A203
OG6_100768	A0A2H1A319
OG6r20_102235	A0A2H1A371
OG6_119806	A0A2H1A214
OG6_101782	A0A2H0ZZ51
OG6_121384	A0A2H0ZZ36
OG6_100110	A0A2H1A210
OG6_101246	A0A2H1A238
OG6_100228	A0A2H1A223
OG6r20_126652	A0A2H1A229
OG6_100388	A0A2H1A212
OG6_145910	A0A2H1A333
OG6_100282	A0A2H1A386
OG6r20_101818	A0A2H1A224
OG6_102159	A0A2H1A220
OG6r20_102485	A0A2H0ZZ29
OG6_100610	A0A2H1A222
OG6_101221	A0A2H1A248
OG6_107622	A0A2H1A234
OG6_100085	A0A2H1A239
OG6_102061	A0A2H1A221
OG6_104340	A0A2H1A350
OG6_145910	A0A2H1A3A0
OG6r20_119438	A0A2H0ZZ17
OG6r20_167116	A0A2H1A230
OG6r20_119429	A0A2H1A227
OG6_133175	A0A2H1A232
OG6_101592	A0A0L0NT91
OG6r20_101109	A0A2H0ZZ16
OG6_105273	A0A2H0ZZ30
OG6_105688	A0A2H1A231
OG6_101372	A0A2H1A363
OG6r20_107990	A0A2H1A3B1
OG6r20_107991	A0A2H1A246
OG6_101869	A0A2H1A240
OG6_101386	A0A2H1A237
OG6_102887	A0A2H1A242
OG6_101491	A0A2H1A267
OG6_105909	A0A2H1A254
OG6_102614	A0A2H1A259
OG6_102243	A0A2H1A241
OG6_105688	A0A2H1A377
OG6r20_107952	A0A2H0ZZ03
OG6_105504	A0A2H1A255
OG6_104356	A0A2H1A250
OG6_100829	A0A2H1A247
OG6_116543	A0A2H1A252
OG6_107446	A0A2H1A279
OG6r20_101508	A0A2H1A264
OG6_103514	A0A2H1A268
OG6_101632	A0A2H0ZZ05
OG6_499838	A0A2H1A392
OG6_102067	A0A2H1A3E0
OG6_103385	A0A2H1A266
OG6_106080	A0A2H1A261
OG6_122931	A0A2H1A257
OG6_105463	A0A2H1A262
OG6_100282	A0A2H1A292
OG6_114704	A0A2H1A274
OG6_105688	A0A2H1A278
OG6r20_108002	A0A2H0ZYZ6
OG6_105688	A0A2H1A3B0
OG6r20_101577	A0A2H1A3F9
OG6_170475	A0A2H1A277
OG6_500728	A0A2H1A271
OG6_166373	A0A2H1A269
OG6_109758	A0A2H1A272
OG6_109758	A0A2H1A2A2
OG6_109758	A0A2H1A284
OG6_107622	A0A2H1A289
OG6_124587	A0A2H0ZXN5
OG6_109925	A0A2H0ZYK9
OG6_100685	A0A2H0ZYR9
OG6_100163	A0A2H0ZXR1
OG6_114704	A0A2H1A1Q2
OG6_100930	A0A2H0ZXQ2
OG6_122907	A0A2H0ZXP0
OG6_122907	A0A2H0ZXT1
OG6_115870	A0A2H0ZXR4
OG6_124882	A0A2H0ZXR9
OG6_100979	A0A2H0ZXP8
OG6_122907	A0A2H0ZYL9
OG6_105688	A0A2H0ZYS9
OG6_101531	A0A2H0ZXS2
OG6_104144	A0A2H0ZXR8
OG6_100477	A0A2H0ZXR3
OG6_114704	A0A2H0ZXQ6
OG6_105688	A0A2H0ZXT7
OG6_105688	A0A2H0ZXS5
OG6r20_110701	A0A2H0ZXT2
OG6_179758	A0A2H0ZXR0
OG6r20_103994	A0A2H0ZYN1
OG6r20_106978	A0A2H0ZYT7
OG6_103487	A0A2H0ZXT3
OG6_101672	A0A2H1A1S5
OG6r20_102243	A0A2H0ZXS4
OG6_102499	A0A2H0ZXR7
OG6_102925	A0A2H0ZXU7
OG6_102379	A0A2H0ZXT5
OG6_105477	A0A2H0ZXU0
OG6_103161	A0A2H0ZXS1
OG6_100987	A0A2H0ZYP1
OG6_115956	A0A2H0ZYU7
OG6_105749	A0A2H0ZXU2
OG6_104162	A0A2H0ZXT9
OG6_106327	A0A2H0ZXT4
OG6_104272	A0A2H1A0P0
OG6_110122	A0A2H0ZXV7
OG6_103158	A0A5Q7Y9A0
OG6_454230	A0A2H1A0U0
OG6_105576	A0A2H0ZXT0
OG6_105576	A0A2H1A0N8
OG6_101578	A0A2H0ZYV7
OG6_102146	A0A2H0ZXV1
OG6_101142	A0A2H0ZXU9
OG6_121391	A0A2H0ZXU4
OG6_100567	A0A2H0ZXU3
OG6_104172	A0A2H1A0R5
OG6_103275	A0A2H0ZXV5
OG6_105238	A0A2H0ZXV8
OG6_107202	A0A2H0ZXU1
OG6_100215	A0A2H0ZYR2
OG6_100231	A0A2H1A0P1
OG6_106533	A0A2H0ZXW2
OG6_103391	A0A2H0ZXV9
OG6_103055	A0A2H0ZXV3
OG6_137778	A0A2H0ZXV4
OG6_122931	A0A2H0ZXX8
OG6_102232	A0A2H0ZXW5
OG6_153084	A0A2H0ZXW8
OG6_104611	A0A2H0ZXV2
OG6_105424	A0A2H0ZYS4
OG6_101888	A0A2H1A0N1
OG6_102402	A0A2H1A0M7
OG6_143604	A0A2H1A1Q1
OG6r20_102219	A0A2H0ZXW1
OG6_104839	A0A2H0ZXW4
OG6_101730	A0A2H0ZXZ1
OG6r20_109161	A0A2H0ZXX5
OG6_500559	A0A2H0ZXX7
OG6_102667	A0A2H0ZXW3
OG6_101905	A0A2H0ZYT3
OG6_102604	A0A2H0ZYY0
OG6_123097	A0A2H0ZXY2
OG6_102076	A0A2H0ZXY0
OG6_100441	A0A2H0ZXX0
OG6_105063	A0A2H0ZXX4
OG6_107767	A0A2H0ZY00
OG6_137856	A0A2H0ZXY6
OG6_103626	A0A2H0ZXY8
OG6_102150	A0A2H0ZXX2
OG6_173470	A0A2H0ZYU3
OG6_104039	A0A2H1A0L0
OG6_104039	A0A2H0ZXZ0
OG6_103586	A0A2H1A1N8
OG6_100934	A0A2H0ZXY1
OG6r20_101354	A0A2H0ZXY5
OG6_103779	A0A2H0ZY12
OG6_137086	A0A2H0ZXZ7
OG6_131564	A0A2H1A0P4
