Accession	Entry
OG6_101102	A0A2V1AY95
OG6_106784	A0A2V1AVK5
OG6_500464	A0A2V1AWU5
OG6_101835	A0A2V1AVK1
OG6_102295	A0A2V1AVG9
OG6_100967	A0A2V1AWD0
OG6_121049	A0A2V1AUJ6
OG6_105036	A0A2V1AVD8
OG6_109322	A0A2V1AVK2
OG6_100700	A0A2V1AUP5
OG6_110858	A0A2V1AYA5
OG6_101021	A0A2V1AVL2
OG6_102141	A0A2V1AWV2
OG6_111150	A0A2V1AVL1
OG6_101640	A0A2V1AVH9
OG6_105184	A0A2V1AWD8
OG6_100496	A0A2V1AUK8
OG6_500086	A0A2V1AVE8
OG6_103148	A0A2V1AVL0
OG6_112022	A0A2V1AUQ2
OG6_103335	A0A2V1AYB5
OG6_136683	A0A2V1AVM1
OG6_102473	A0A2V1AWV9
OG6_101544	A0A2V1AVL9
OG6_109994	A0A2V1AVI8
OG6r20_101365	A0A2V1AWE9
OG6_109181	A0A2V1AUL7
OG6_101018	A0A2V1AVF8
OG6_101336	A0A2V1AVM3
OG6_103861	A0A2V1AUR0
OG6_100411	A0A2V1AYC5
OG6_500873	A0A2V1AVM9
OG6_101428	A0A2V1AWW8
OG6_102274	A0A2V1AVN0
OG6_101084	A0A2V1AVJ7
OG6_103267	A0A2V1AWG0
OG6_500879	A0A2V1AUM7
OG6_500752	A0A2V1AVG8
OG6_101162	A0A2V1AVN4
OG6_103047	A0A2V1AUR8
OG6r20_102020	A0A2V1AYD6
OG6_103247	A0A2V1AVP0
OG6_104355	A0A2V1AWX8
OG6_451084	A0A2V1AVN9
OG6_102352	A0A2V1AVK6
OG6_106275	A0A2V1AWG9
OG6_100205	A0A2V1AUN7
OG6_121206	A0A2V1AVH5
OG6_100712	A0A2V1AVP3
OG6_112326	A0A2V1AUS7
OG6_110235	A0A2V1AYE5
OG6_499958	A0A2V1AVQ1
OG6r20_105304	A0A2V1AWY6
OG6r20_100774	A0A2V1AVP8
OG6_106392	A0A2V1AVL6
OG6_101749	A0A2V1AWH9
OG6_101192	A0A2V1AUP6
OG6r20_104600	A0A2V1AVI4
OG6_143877	A0A2V1AVQ5
OG6_100711	A0A2V1AUT6
OG6_101116	A0A2V1AYF5
OG6_162515	A0A2V1AVR0
OG6_100336	A0A2V1AWZ6
OG6_121258	A0A2V1AVQ8
OG6_102289	A0A2V1AVM2
OG6_102343	A0A2V1AWJ0
OG6_102248	A0A2V1AUQ5
OG6_103095	A0A2V1AVJ4
OG6_112885	A0A2V1AVR3
OG6_106276	A0A2V1AUU5
OG6_100323	A0A2V1AYG5
OG6_100346	A0A2V1AVS0
OG6_137446	A0A2V1AX05
OG6_101972	A0A2V1AVR8
OG6_101070	A0A2V1AVN3
OG6_100862	A0A2V1AWK0
OG6_102659	A0A2V1AUR5
OG6_500589	A0A2V1AVK3
OG6_102620	A0A2V1AVS3
OG6_105688	A0A2V1AM29
OG6_105688	A0A2V1AJX1
OG6_127329	A0A2V1AL77
OG6_105259	A0A2V1AL42
OG6_102820	A0A2V1AKN1
OG6_103773	A0A2V1ANV2
OG6_102767	A0A2V1ALM1
OG6_101353	A0A2V1AN18
OG6_101019	A0A2V1ALR1
OG6_201441	A0A2V1ALH1
OG6_222573	A0A2V1AM47
OG6_101359	A0A2V1AJZ2
OG6_124918	A0A2V1ALA4
OG6_102291	A0A2V1AL59
OG6_103927	A0A2V1AKP8
OG6_113917	A0A2V1ANW7
OG6_111525	A0A2V1ALN8
OG6_101736	A0A2V1AN32
OG6_101697	A0A2V1ALT0
OG6_101212	A0A2V1ALI1
OG6_111461	A0A2V1AM57
OG6_100316	A0A2V1AK00
OG6_100949	A0A2V1ALB9
OG6_103727	A0A2V1AL71
OG6_102070	A0A2V1AKQ3
OG6r20_100193	A0A2V1ANX6
OG6_114877	A0A2V1ALP8
OG6r20_107987	A0A2V1AN41
OG6_102911	A0A2V1ALU0
OG6_102222	A0A2V1ALJ1
OG6_101314	A0A2V1AM67
OG6r20_309485	A0A2V1AK10
OG6r20_169540	A0A2V1ALD0
OG6_156413	A0A2V1AL78
OG6_115946	A0A2V1AKR5
OG6_143644	A0A2V1ANY5
OG6_152930	A0A2V1ALQ8
OG6_100781	A0A2V1AN49
OG6r20_107986	A0A2V1ALU9
OG6_101089	A0A2V1ALK3
OG6_103654	A0A2V1AM76
OG6_103824	A0A2V1AK20
OG6r20_110725	A0A2V1ALE1
OG6_106650	A0A2V1AL85
OG6_104575	A0A2V1AKS3
OG6_102676	A0A2V1ANZ2
OG6_102756	A0A2V1ALR7
OG6_193297	A0A2V1AN59
OG6_153334	A0A2V1ALV8
OG6_102772	A0A2V1ALL2
OG6r20_101793	A0A2V1AM86
OG6_101322	A0A2V1AK30
OG6_103501	A0A2V1ALE8
OG6_100157	A0A2V1AL94
OG6r20_101646	A0A2V1AKT1
OG6_102855	A0A2V1AP00
OG6_106702	A0A2V1ALS5
OG6_100938	A0A2V1AN69
OG6_101040	A0A2V1ALW8
OG6_100581	A0A2V1ALL9
OG6_500235	A0A2V1AM96
OG6_104021	A0A2V1AK40
OG6_100509	A0A2V1ALF9
OG6_113593	A0A2V1ALB5
OG6_100455	A0A2V1AKU1
OG6_103911	A0A2V1AP09
OG6_100651	A0A2V1ALT5
OG6_102764	A0A2V1AN79
OG6_108411	A0A2V1ALX8
OG6_111250	A0A2V1ALM8
OG6_105076	A0A2V1AMA6
OG6_105326	A0A2V1AK50
OG6_103591	A0A2V1ALG8
OG6_100220	A0A2V1ALC2
OG6_101386	A0A2V1AKU9
OG6_102591	A0A2V1AP19
OG6_100541	A0A2V1ALU3
OG6r20_309488	A0A2V1AN89
OG6r20_169541	A0A2V1ALY7
OG6_110303	A0A2V1ALN7
OG6_100642	A0A2V1AMB7
OG6_101137	A0A2V1AK56
OG6_100144	A0A2V1ALH9
OG6_108985	A0A2V1ALD3
OG6_100011	A0A2V1AKV9
OG6_101212	A0A2V1AP26
OG6_117256	A0A2V1ALV2
OG6_100337	A0A2V1ANA0
OG6r20_101509	A0A2V1ALZ7
OG6_105071	A0A2V1ALP7
OG6_101709	A0A2V1AMC6
OG6_102246	A0A2V1AK65
OG6_100737	A0A2V1ALI9
OG6r20_115406	A0A2V1ALD8
OG6_100425	A0A2V1AKX1
OG6_100616	A0A2V1AP37
OG6_500046	A0A2V1ALW2
OG6_106907	A0A2V1ANA8
OG6_103112	A0A2V1AM05
OG6_102025	A0A2V1ALQ7
OG6_102754	A0A2V1AMD6
OG6_137720	A0A2V1AK74
OG6r20_309518	A0A2V1ALK1
OG6_102579	A0A2V1ALF1
OG6_222561	A0A2V1AKX9
OG6_101167	A0A2V1AP45
OG6_100351	A0A2V1ALW9
OG6_104344	A0A2V1ANB7
OG6_101949	A0A2V1AM10
OG6_109735	A0A2V1ALR6
OG6r20_110724	A0A2V1AME5
OG6_100593	A0A2V1AK84
OG6_106185	A0A2V1ALL3
OG6_479432	A0A2V1ALG0
OG6_101689	A0A2V1AKY8
OG6_101689	A0A2V1AP55
OG6_107403	A0A2V1ALY1
OG6r20_102022	A0A2V1ANC6
OG6_100666	A0A2V1AM24
OG6_122175	A0A2V1ALS6
OG6_500616	A0A2V1AMF4
OG6_101628	A0A2V1AK94
OG6_102776	A0A2V1ALM3
OG6_186829	A0A2V1ALG9
OG6r20_101236	A0A2V1AKZ7
OG6r20_140408	A0A2V1AP63
OG6_100716	A0A2V1ALZ1
OG6_500649	A0A2V1AND6
OG6_102485	A0A2V1AM33
OG6_100282	A0A2V1ALT6
OG6_100072	A0A2V1AMG3
OG6_104988	A0A2V1AKA3
OG6_103152	A0A2V1ALN1
OG6_114268	A0A2V1ALH8
OG6_100304	A0A2V1AL06
OG6_105473	A0A2V1AP67
OG6_103433	A0A2V1AM04
OG6_102920	A0A2V1ANE5
OG6_118311	A0A2V1AM41
OG6_100850	A0A2V1ALU7
OG6_100788	A0A2V1AMH2
OG6r20_105279	A0A2V1AKB3
OG6r20_103998	A0A2V1ALP1
OG6r20_101940	A0A2V1ALI7
OG6_104807	A0A2V1AL20
OG6r20_102013	A0A2V1AP77
OG6_100318	A0A2V1AM13
OG6r20_119442	A0A2V1ANF3
OG6_107192	A0A2V1AM51
OG6_101610	A0A2V1ALV7
OG6_100282	A0A2V1AMI0
OG6_105611	A0A2V1AKC3
OG6_100158	A0A2V1ALQ1
OG6_100577	A0A2V1ALJ7
OG6_103714	A0A2V1AL28
OG6_118131	A0A2V1AP87
OG6_119800	A0A2V1AM21
OG6_500503	A0A2V1ANG2
OG6_116978	A0A2V1AM58
OG6r20_101366	A0A2V1ALW5
OG6r20_309486	A0A2V1AMJ1
OG6r20_309456	A0A2V1AKD3
OG6_103694	A0A2V1ALR2
OG6_100725	A0A2V1ALK5
OG6_105516	A0A2V1AL38
OG6_191099	A0A2V1AP95
OG6_102044	A0A2V1AM31
OG6_113601	A0A2V1ANH2
OG6_100069	A0A2V1AM68
OG6_103247	A0A2V1ALX5
OG6_108615	A0A2V1AMK3
OG6_112353	A0A2V1AKE3
OG6_102548	A0A2V1ALS1
OG6_120864	A0A2V1ALL4
OG6_107459	A0A2V1AL44
OG6_123100	A0A2V1APA1
OG6_101247	A0A2V1AM39
OG6_133447	A0A2V1ANI1
OG6_103520	A0A2V1AM77
OG6_100703	A0A2V1ALY5
OG6_101960	A0A2V1AML6
OG6_102324	A0A2V1AKF1
OG6_112515	A0A2V1ALT1
OG6_142300	A0A2V1ALM2
OG6_103046	A0A2V1AL53
OG6_105635	A0A2V1APB2
OG6_102876	A0A2V1AM49
OG6_103251	A0A2V1ANJ2
OG6_104311	A0A2V1AM87
OG6_115039	A0A2V1ALZ4
OG6_103051	A0A2V1AMM6
OG6_112328	A0A2V1AKG0
OG6_100954	A0A2V1ALU1
OG6_111491	A0A2V1ALN2
OG6_101059	A0A2V1AL63
OG6_114868	A0A2V1APC0
OG6_112802	A0A2V1AM59
OG6_103655	A0A2V1ANJ8
OG6r20_102248	A0A2V1AM97
OG6r20_102793	A0A2V1AM03
OG6_101229	A0A2V1AMM8
OG6_103309	A0A2V1AKH0
OG6_105051	A0A2V1ALV0
OG6_102809	A0A2V1ALP0
OG6r20_110723	A0A2V1AL74
OG6r20_309455	A0A2V1APC9
OG6_499915	A0A2V1AM69
OG6_100819	A0A2V1ANK4
OG6_127200	A0A2V1AMA7
OG6_112960	A0A2V1AM11
OG6_103859	A0A2V1AMN7
OG6_102996	A0A2V1AKI0
OG6_103222	A0A2V1ALW0
OG6_104452	A0A2V1ALP9
OG6_107650	A0A2V1AL84
OG6_100466	A0A2V1APD9
OG6_103257	A0A2V1AM78
OG6_114277	A0A2V1ANL8
OG6_102422	A0A2V1AMB6
OG6_101211	A0A2V1AM20
OG6_102729	A0A2V1AMP9
OG6_101399	A0A2V1AKJ0
OG6r20_112589	A0A2V1ALX1
OG6_101124	A0A2V1ALR0
OG6r20_101362	A0A2V1AL92
OG6_101695	A0A2V1APE9
OG6_103288	A0A2V1AM91
OG6_198028	A0A2V1ANM2
OG6_104777	A0A2V1AMC5
OG6_107446	A0A2V1AM30
OG6r20_102008	A0A2V1AMR0
OG6_102847	A0A2V1AKK0
OG6_102783	A0A2V1ALX9
OG6r20_107999	A0A2V1ALR9
OG6r20_101979	A0A2V1ALA1
OG6_102680	A0A2V1APF8
OG6_101377	A0A2V1AMA0
OG6_103307	A0A2V1ANM9
OG6_102868	A0A2V1AMD4
OG6_100198	A0A2V1AM40
OG6_204757	A0A2V1AMS0
OG6_115844	A0A2V1AKK8
OG6_100927	A0A2V1ALY9
OG6_101138	A0A2V1ALS7
OG6_101829	A0A2V1ALA9
OG6_115942	A0A2V1APG7
OG6_133175	A0A2V1AMB0
OG6_100486	A0A2V1ANN9
OG6_117943	A0A2V1AME4
OG6_210852	A0A2V1AM50
OG6r20_110722	A0A2V1AMT1
OG6_102399	A0A2V1AKL7
OG6_103169	A0A2V1ALZ9
OG6_103775	A0A2V1ALT7
OG6r20_109191	A0A2V1ALC1
OG6_102975	A0A2V1APH7
OG6_101642	A0A2V1AMC3
OG6_103418	A0A2V1ANP8
OG6_102808	A0A2V1AMF2
OG6_101971	A0A2V1AM61
OG6_101106	A0A2V1AMU0
OG6_102681	A0A2V1AKM7
OG6_103090	A0A2V1AM09
OG6_500766	A0A2V1ALU6
OG6_115064	A0A2V1ALC9
OG6_100790	A0A2V1API6
OG6_104555	A0A2V1AMD3
OG6_143047	A0A2V1ANQ8
OG6r20_101351	A0A2V1AMG2
OG6_103223	A0A2V1AM71
OG6_102812	A0A2V1AMU7
OG6_103163	A0A2V1AKN8
OG6_119656	A0A2V1AM18
OG6_101172	A0A2V1ALV5
OG6_101886	A0A2V1ALD9
OG6_110526	A0A2V1APJ7
OG6_107467	A0A2V1AME1
OG6_106383	A0A2V1ANR5
OG6_104816	A0A2V1AMH0
OG6_108801	A0A2V1AM80
OG6r20_106981	A0A2V1AMV5
OG6_102946	A0A2V1AKP4
OG6_575246	A0A2V1AM28
OG6_100669	A0A2V1ALW7
OG6_100523	A0A2V1ALE4
OG6_116848	A0A2V1APK7
OG6_101465	A0A2V1AMF3
OG6_111222	A0A2V1ANS5
OG6_100639	A0A2V1AMH9
OG6_104881	A0A2V1AM89
OG6_100336	A0A2V1AMW7
OG6_100484	A0A2V1AKQ7
OG6_220690	A0A2V1AM36
OG6r20_107978	A0A2V1ALX7
OG6_100539	A0A2V1ALF5
OG6_143740	A0A2V1APL5
OG6_102045	A0A2V1AMG4
OG6_104145	A0A2V1ANT6
OG6_103858	A0A2V1AMI9
OG6_103329	A0A2V1AM98
OG6_104010	A0A2V1AMX6
OG6_100144	A0A2V1AKR7
OG6_101294	A0A2V1AM44
OG6_101901	A0A2V1ALY6
OG6_100839	A0A2V1ALG6
OG6_102878	A0A2V1APM4
OG6_500422	A0A2V1AMH4
OG6_114872	A0A2V1ANU6
OG6_500762	A0A2V1AMJ9
OG6_122190	A0A2V1AMA8
OG6_102708	A0A2V1AMY8
OG6_103646	A0A2V1AKS6
OG6r20_102500	A0A2V1AM54
OG6_121243	A0A2V1ALZ6
OG6r20_106982	A0A2V1ALH5
OG6_124876	A0A2V1APN4
OG6_102617	A0A2V1AMI5
OG6_102649	A0A2V1ANV5
OG6_119416	A0A2V1AMK7
OG6_119416	A0A2V1AMB8
OG6_119416	A0A2V1AMZ1
OG6_101052	A0A2V1AKT3
OG6_101172	A0A2V1AM64
OG6_103410	A0A2V1AM06
OG6_103276	A0A2V1ALI5
OG6r20_103502	A0A2V1APP4
OG6_102497	A0A2V1AMJ5
OG6_103561	A0A2V1ANW4
OG6_102392	A0A2V1AML8
OG6r20_127340	A0A2V1AMC7
OG6_109471	A0A2V1AN01
OG6r20_119438	A0A2V1AKU2
OG6r20_169538	A0A2V1AM73
OG6r20_102501	A0A2V1AM12
OG6_102398	A0A2V1ALJ5
OG6r20_102239	A0A2V1APQ4
OG6_100299	A0A2V1AMK6
OG6_137854	A0A2V1ANX4
OG6_104251	A0A2V1AMM9
OG6_100936	A0A2V1AMD7
OG6_103238	A0A2V1AN10
OG6_100740	A0A2V1AKV0
OG6_111918	A0A2V1AM83
OG6_103643	A0A2V1AM23
OG6_102253	A0A2V1ALK4
OG6_115940	A0A2V1APR3
OG6r20_101369	A0A2V1AML5
OG6r20_103083	A0A2V1ANY4
OG6_100903	A0A2V1AMN9
OG6_105622	A0A2V1AME7
OG6_100190	A0A2V1AN19
OG6_101118	A0A2V1AKW1
OG6_102167	A0A2V1AM93
OG6_100350	A0A2V1AM35
OG6r20_104619	A0A2V1ALL5
OG6_101337	A0A2V1APS3
OG6r20_140409	A0A2V1AMM4
OG6_166114	A0A2V1ANZ3
OG6_100769	A0A2V1AMQ3
OG6r20_109193	A0A2V1AMF7
OG6_101973	A0A2V1AN28
OG6_101921	A0A2V1AKX4
OG6_110308	A0A2V1AMA3
OG6_103999	A0A2V1AM45
OG6r20_108000	A0A2V1ALM5
OG6r20_107988	A0A2V1APT4
OG6_119246	A0A2V1AMM7
OG6_137793	A0A2V1AP03
OG6_101424	A0A2V1AMR1
OG6_100076	A0A2V1AMG6
OG6_111589	A0A2V1AN38
OG6r20_102216	A0A2V1AKY2
OG6_104893	A0A2V1AMB3
OG6_100834	A0A2V1AM55
OG6_111592	A0A2V1ALN4
OG6_100844	A0A2V1APU3
OG6_102673	A0A2V1AMP0
OG6_101676	A0A2V1AP11
OG6_100111	A0A2V1AMS1
OG6_101440	A0A2V1AMH8
OG6r20_109194	A0A2V1AN48
OG6_118235	A0A2V1AKZ4
OG6_102318	A0A2V1AMC2
OG6_112794	A0A2V1AM65
OG6_104616	A0A2V1ALP4
OG6_100777	A0A2V1APV3
OG6_102353	A0A2V1AMP8
OG6r20_103463	A0A2V1AP21
OG6_101215	A0A2V1AMS8
OG6_101107	A0A2V1AMI8
OG6_102983	A0A2V1AN57
OG6_104282	A0A2V1AL02
OG6_166614	A0A2V1AMD1
OG6_103308	A0A2V1AM75
OG6_100625	A0A2V1ALQ4
OG6_101657	A0A2V1APW3
OG6_103841	A0A2V1AMQ8
OG6_102373	A0A2V1AP30
OG6_101396	A0A2V1AMT7
OG6r20_102798	A0A2V1AMJ6
OG6_119785	A0A2V1AN67
OG6_103250	A0A2V1AL11
OG6_112036	A0A2V1AME0
OG6_112760	A0A2V1AM84
OG6_127248	A0A2V1ALR3
OG6_117007	A0A2V1APX3
OG6_100905	A0A2V1AMR9
OG6r20_115702	A0A2V1AP39
OG6_100420	A0A2V1AMU9
OG6_100913	A0A2V1AMK5
OG6_102608	A0A2V1AN81
OG6_121034	A0A2V1AL22
OG6r20_102252	A0A2V1AME8
OG6_100246	A0A2V1AM94
OG6_137822	A0A2V1ALS3
OG6_100266	A0A2V1APY4
OG6_100322	A0A2V1AMT0
OG6_101109	A0A2V1AP48
OG6_102188	A0A2V1AMV8
OG6_101703	A0A2V1AML4
OG6r20_168581	A0A2V1AN93
OG6r20_101796	A0A2V1AL31
OG6r20_120177	A0A2V1AMF8
OG6_101802	A0A2V1AMA4
OG6_101218	A0A2V1ALT2
OG6r20_105307	A0A2V1APZ3
OG6_101790	A0A2V1AMU1
OG6r20_107989	A0A2V1AP56
OG6_129934	A0A2V1AMW4
OG6_129934	A0A2V1AMM5
OG6_105664	A0A2V1ANA2
OG6_100323	A0A2V1AL41
OG6r20_140410	A0A2V1AMG8
OG6_100989	A0A2V1AMB5
OG6_109251	A0A2V1ALU2
OG6_100818	A0A2V1AQ02
OG6_101769	A0A2V1AMV1
OG6_101239	A0A2V1AP66
OG6r20_101497	A0A2V1AMX4
OG6_110555	A0A2V1AMN3
OG6_100151	A0A2V1ANB1
OG6_100525	A0A2V1AL50
OG6_101277	A0A2V1AMH5
OG6_100083	A0A2V1AMC8
OG6_100619	A0A2V1ALV3
OG6_105078	A0A2V1AQ11
OG6_100127	A0A2V1AMW1
OG6_104311	A0A2V1AP76
OG6_102456	A0A2V1AMY4
OG6_123064	A0A2V1AMP1
OG6r20_115410	A0A2V1ANC2
OG6_100101	A0A2V1AL61
OG6_105067	A0A2V1AMI4
OG6_143281	A0A2V1AMD8
OG6_101474	A0A2V1ALW3
OG6_102476	A0A2V1AQ20
OG6_100346	A0A2V1AMX0
OG6_101269	A0A2V1AP85
OG6_100323	A0A2V1AMY9
OG6_112813	A0A2V1AMQ0
OG6_101787	A0A2V1AND2
OG6r20_110726	A0A2V1AL70
OG6_101069	A0A2V1AMJ4
OG6_100447	A0A2V1AMF0
OG6_102086	A0A2V1ALX4
OG6_306051	A0A2V1AQ30
OG6_104196	A0A2V1AMX8
OG6_100813	A0A2V1AP91
OG6_222557	A0A2V1AMZ9
OG6_116641	A0A2V1AMQ9
OG6_101783	A0A2V1ANE0
OG6r20_106967	A0A2V1AL80
OG6_105470	A0A2V1AMK2
OG6_101845	A0A2V1AMG0
OG6_101137	A0A2V1ALY4
OG6_100257	A0A2V1AQ40
OG6_143782	A0A2V1AMY7
OG6_115599	A0A2V1APA3
OG6_100275	A0A2V1AN11
OG6_102110	A0A2V1AMR8
OG6_101713	A0A2V1ANE8
OG6_129167	A0A2V1AL88
OG6r20_112838	A0A2V1AML0
OG6_102012	A0A2V1AMG9
OG6_100996	A0A2V1ALZ3
OG6_100280	A0A2V1AQ50
OG6_118299	A0A2V1AMZ2
OG6_112510	A0A2V1APB3
OG6_103538	A0A2V1AN21
OG6_101619	A0A2V1AMS9
OG6_105306	A0A2V1ANG0
OG6r20_309461	A0A2V1AL97
OG6_119601	A0A2V1AML9
OG6_112021	A0A2V1AMI1
OG6_101323	A0A2V1AM02
OG6_100590	A0A2V1AQ60
OG6_102532	A0A2V1AN07
OG6r20_103453	A0A2V1APC2
OG6_115767	A0A2V1AN29
OG6_100096	A0A2V1AMT9
OG6_100069	A0A2V1AXV1
OG6_103515	A0A2V1ALA6
OG6_102708	A0A2V1AMN0
OG6_100860	A0A2V1AMJ2
OG6_102597	A0A2V1AM14
OG6_222618	A0A2V1AQ73
OG6_100365	A0A2V1AN17
OG6_117316	A0A2V1APD1
OG6_101862	A0A2V1AN39
OG6_100812	A0A2V1AMV0
OG6_103701	A0A2V1ANH6
OG6_108195	A0A2V1ALD6
OG6_104030	A0A2V1AMN8
OG6_100509	A0A2V1AMK1
OG6_100929	A0A2V1AM22
OG6_102003	A0A2V1AQ81
OG6_143629	A0A2V1AN27
OG6_114877	A0A2V1APE1
OG6_104174	A0A2V1AN51
OG6r20_103989	A0A2V1AMW0
OG6r20_101816	A0A2V1ANI3
OG6_126571	A0A2V1ALF0
OG6r20_102497	A0A2V1AMP7
OG6_101855	A0A2V1AMK9
OG6_145910	A0A2V1AM32
OG6_115059	A0A2V1AQ91
OG6_101251	A0A2V1AN37
OG6_106143	A0A2V1APF2
OG6_106209	A0A2V1AN63
OG6_110766	A0A2V1AMW8
OG6r20_106125	A0A2V1ANI7
OG6_100831	A0A2V1ALG1
OG6_100223	A0A2V1AMQ7
OG6_101255	A0A2V1AMM0
OG6_101741	A0A2V1AM42
OG6_123074	A0A2V1AQA1
OG6r20_109195	A0A2V1AN46
OG6r20_102247	A0A2V1APG2
OG6_101182	A0A2V1AN73
OG6_114247	A0A2V1AMX7
OG6_117256	A0A2V1ANJ6
OG6r20_103990	A0A2V1ALH0
OG6_102633	A0A2V1AMR7
OG6_103000	A0A2V1AMN5
OG6_500367	A0A2V1AM53
OG6_100222	A0A2V1AQB1
OG6_100337	A0A2V1AN56
OG6_101558	A0A2V1APH1
OG6_100339	A0A2V1AN80
OG6_129958	A0A2V1AMY5
OG6r20_102784	A0A2V1ANK8
OG6_112450	A0A2V1ALI0
OG6_152921	A0A2V1AMS7
OG6_133054	A0A2V1AMP6
OG6_103579	A0A2V1AM62
OG6r20_103081	A0A2V1AQC1
OG6_150966	A0A2V1AN66
OG6_500858	A0A2V1API0
OG6_102468	A0A2V1AN88
OG6_100867	A0A2V1AMZ4
OG6_101981	A0A2V1ANM7
OG6_102140	A0A2V1ALJ0
OG6r20_103080	A0A2V1AMT8
OG6_101934	A0A2V1AMQ6
OG6_105857	A0A2V1AM70
OG6_100089	A0A2V1AQC9
OG6_100505	A0A2V1AN76
OG6_102374	A0A2V1APJ2
OG6_100157	A0A2V1AN98
OG6_100232	A0A2V1AN04
OG6_166187	A0A2V1ANP1
OG6_100327	A0A2V1ALK0
OG6_500327	A0A2V1AMU6
OG6_132404	A0A2V1AMR6
OG6_101849	A0A2V1AM81
OG6_102788	A0A2V1AQD8
OG6_121384	A0A2V1AN90
OG6_111804	A0A2V1APK2
OG6r20_106241	A0A2V1ANA5
OG6_101719	A0A2V1AN13
OG6_114877	A0A2V1ANP6
OG6_112509	A0A2V1ALL1
OG6r20_169541	A0A2V1AMV7
OG6_103233	A0A2V1AMS5
OG6_101674	A0A2V1AM90
OG6_103062	A0A2V1AQE8
OG6_129981	A0A2V1AN97
OG6_101196	A0A2V1APL2
OG6_100491	A0A2V1ANB5
OG6_103100	A0A2V1AN24
OG6_116866	A0A2V1ANQ6
OG6_107815	A0A2V1ALM4
OG6_101363	A0A2V1AMW6
OG6_133439	A0A2V1AMT3
OG6r20_102232	A0A2V1AMA2
OG6_101065	A0A2V1AQF8
OG6_101965	A0A2V1ANA9
OG6_105833	A0A2V1APM3
OG6_102917	A0A2V1ANC5
OG6r20_140777	A0A2V1AN34
OG6r20_140777	A0A2V1ANR8
OG6r20_169542	A0A2V1ALN3
OG6_119792	A0A2V1AMX5
OG6_110882	A0A2V1AMU2
OG6_101673	A0A2V1AMB2
OG6_100989	A0A2V1AQG8
OG6_140564	A0A2V1ANB8
OG6_108728	A0A2V1APN3
OG6_106767	A0A2V1AND5
OG6_101784	A0A2V1AN44
OG6_102237	A0A2V1ANS7
OG6_103174	A0A2V1ALP3
OG6_101755	A0A2V1AMY6
OG6_102905	A0A2V1AMV3
OG6_103459	A0A2V1AMC1
OG6_101427	A0A2V1AQH9
OG6r20_112591	A0A2V1ANC7
OG6_120232	A0A2V1APP2
OG6_116656	A0A2V1ANE3
OG6_102220	A0A2V1AN52
OG6r20_109197	A0A2V1ANT8
OG6_103228	A0A2V1ALQ3
OG6_119810	A0A2V1AMZ3
OG6_103696	A0A2V1AMW3
OG6_102180	A0A2V1AMD2
OG6_102389	A0A2V1AQJ0
OG6_101245	A0A2V1ANE1
OG6_102723	A0A2V1APQ1
OG6r20_107999	A0A2V1ANF5
OG6_100988	A0A2V1AN60
OG6_500285	A0A2V1ANU8
OG6_100821	A0A2V1ALR4
OG6_100348	A0A2V1AN02
OG6_107840	A0A2V1AMX3
OG6_104272	A0A2V1AME2
OG6_104272	A0A2V1AQK0
OG6_157519	A0A2V1ANF1
OG6_100883	A0A2V1APR2
OG6_101596	A0A2V1ANG6
OG6_110243	A0A2V1AN70
OG6_100778	A0A2V1ANV9
OG6_101721	A0A2V1ALS4
OG6_106005	A0A2V1AN12
OG6_100429	A0A2V1AMY1
OG6r20_106987	A0A2V1AMF1
OG6r20_167151	A0A2V1AQL4
OG6_166451	A0A2V1ANG1
OG6_114258	A0A2V1APS2
OG6_114253	A0A2V1ANH4
OG6_101873	A0A2V1AN83
OG6_585233	A0A2V1ANX2
OG6_101821	A0A2V1ALT3
OG6_102382	A0A2V1AN22
OG6_106366	A0A2V1AMZ6
OG6_102854	A0A2V1AMG1
OG6_105888	A0A2V1AQM4
OG6_101750	A0A2V1ANH1
OG6_111876	A0A2V1APT5
OG6_152695	A0A2V1ANI2
OG6_100952	A0A2V1AN91
OG6_101978	A0A2V1ANY2
OG6_118125	A0A2V1ALU5
OG6_109757	A0A2V1AN30
OG6_100835	A0A2V1AN05
OG6_100892	A0A2V1AMH1
OG6_101679	A0A2V1AQN6
OG6_100537	A0A2V1ANI0
OG6_222611	A0A2V1APU5
OG6_100060	A0A2V1ANJ1
OG6_110918	A0A2V1ANA1
OG6_112512	A0A2V1ANZ5
OG6_107787	A0A2V1ALV6
OG6_104296	A0A2V1AN40
OG6_101188	A0A2V1AN15
OG6_100476	A0A2V1AMI2
OG6_100723	A0A2V1AQP4
OG6_108522	A0A2V1ANI8
OG6_100406	A0A2V1APV5
OG6_103365	A0A2V1ANK6
OG6_103153	A0A2V1ANB3
OG6_100566	A0A2V1AP06
OG6_100277	A0A2V1ALW6
OG6_110729	A0A2V1AN55
OG6_123860	A0A2V1AN26
OG6_222615	A0A2V1AMJ0
OG6r20_109196	A0A2V1AQQ4
OG6_100259	A0A2V1ANJ3
OG6_106167	A0A2V1APW5
OG6r20_103488	A0A2V1ANL4
OG6_118235	A0A2V1ANC3
OG6r20_106986	A0A2V1AP16
OG6_102211	A0A2V1ALX6
OG6_100479	A0A2V1AN65
OG6_101564	A0A2V1AN36
OG6_124902	A0A2V1AMK0
OG6_100711	A0A2V1AQR1
OG6_101635	A0A2V1ANK0
