"Accession","Group ID"
"chae|CXQ85_000652","OG7_0007006"
"chae|CXQ85_000653","OG7_0005294"
"chae|CXQ85_000655","OGR7_0006147"
"chae|CXQ85_000656","OGR7_0014544"
"chae|CXQ85_000657","OG7_0015056"
"chae|CXQ85_000658","OG7_0010244"
"chae|CXQ85_000659","OGR7_0003415"
"chae|CXQ85_000660","OG7_0001447"
"chae|CXQ85_000661","OGR7_0054840"
"chae|CXQ85_000662","OG7_0025211"
"chae|CXQ85_000663","OG7_0017152"
"chae|CXQ85_000664","OG7_0002306"
"chae|CXQ85_000665","OG7_0007031"
"chae|CXQ85_000666","OG7_0005923"
"chae|CXQ85_000667","OG7_0008003"
"chae|CXQ85_000668","OG7_0007934"
"chae|CXQ85_000669","OG7_0007705"
"chae|CXQ85_000670","OG7_0007343"
"chae|CXQ85_000671","OG7_0003015"
"chae|CXQ85_000672","OG7_0000397"
"chae|CXQ85_000674","OG7_0006006"
"chae|CXQ85_000675","OG7_0001336"
"chae|CXQ85_000676","OGR7_0055192"
"chae|CXQ85_000677","OGR7_0012829"
"chae|CXQ85_000678","OG7_0010115"
"chae|CXQ85_000679","OG7_0014412"
"chae|CXQ85_000680","OGR7_0087397"
"chae|CXQ85_000681","OG7_0006300"
"chae|CXQ85_000682","OGR7_0003443"
"chae|CXQ85_000683","OGR7_0004630"
"chae|CXQ85_000684","OGR7_0004630"
"chae|CXQ85_000686","OG7_0101616"
"chae|CXQ85_000687","OGR7_0039213"
"chae|CXQ85_000689","OG7_0004197"
"chae|CXQ85_000690","OG7_0007696"
"chae|CXQ85_000691","OG7_0003203"
"chae|CXQ85_000692","OG7_0001701"
"chae|CXQ85_000693","OG7_0004981"
"chae|CXQ85_000694","OG7_0025232"
"chae|CXQ85_000695","OGR7_0004040"
"chae|CXQ85_000696","OG7_0006920"
"chae|CXQ85_000697","OG7_0001074"
"chae|CXQ85_000698","OG7_0156071"
"chae|CXQ85_000699","OG7_0000432"
"chae|CXQ85_000700","OG7_0009341"
"chae|CXQ85_000701","OG7_0007501"
"chae|CXQ85_000702","OG7_0004569"
"chae|CXQ85_000703","OG7_0001304"
"chae|CXQ85_000704","OG7_0005473"
"chae|CXQ85_000705","OG7_0002395"
"chae|CXQ85_000706","OG7_0007528"
"chae|CXQ85_000707","OG7_0010243"
"chae|CXQ85_000708","OG7_0003855"
"chae|CXQ85_000709","OG7_0007338"
"chae|CXQ85_000711","OG7_0007723"
"chae|CXQ85_000712","OG7_0014414"
"chae|CXQ85_000713","OG7_0002542"
"chae|CXQ85_000714","OG7_0008312"
"chae|CXQ85_000715","OG7_0003813"
"chae|CXQ85_000716","OG7_0001932"
"chae|CXQ85_000717","OG7_0005012"
"chae|CXQ85_000718","OG7_0010521"
"chae|CXQ85_000719","OG7_0011827"
"chae|CXQ85_000720","OGR7_0004576"
"chae|CXQ85_000721","OG7_0008316"
"chae|CXQ85_000722","OG7_0000775"
"chae|CXQ85_000723","OG7_0001336"
"chae|CXQ85_000724","OG7_0008594"
"chae|CXQ85_000725","OG7_0018853"
"chae|CXQ85_000726","OG7_0005294"
"chae|CXQ85_000727","OGR7_0029126"
"chae|CXQ85_000728","OG7_0003589"
"chae|CXQ85_000729","OG7_0004669"
"chae|CXQ85_000730","OG7_0007991"
"chae|CXQ85_000731","OG7_0001728"
"chae|CXQ85_000732","OG7_0009271"
"chae|CXQ85_000733","OG7_0005390"
"chae|CXQ85_000734","OG7_0000411"
"chae|CXQ85_000735","OG7_0003173"
"chae|CXQ85_000736","OG7_0155756"
"chae|CXQ85_000737","OG7_0006691"
"chae|CXQ85_000738","OG7_0001918"
"chae|CXQ85_000739","OG7_0000113"
"chae|CXQ85_000741","OG7_0033050"
"chae|CXQ85_000742","OG7_0006572"
"chae|CXQ85_000743","OG7_0015334"
"chae|CXQ85_000744","OG7_0036329"
"chae|CXQ85_000745","OG7_0101635"
"chae|CXQ85_000746","OG7_0004998"
"chae|CXQ85_000747","OG7_0008376"
"chae|CXQ85_000748","OG7_0041041"
"chae|CXQ85_000749","OG7_0000011"
"chae|CXQ85_000750","OG7_0004686"
"chae|CXQ85_000751","OG7_0022164"
"chae|CXQ85_000752","OGR7_0003763"
"chae|CXQ85_000753","OGR7_0004581"
"chae|CXQ85_000754","OG7_0009388"
"chae|CXQ85_000755","OG7_0012203"
"chae|CXQ85_000756","OGR7_0006159"
"chae|CXQ85_000757","OG7_0002524"
"chae|CXQ85_000758","OG7_0006224"
"chae|CXQ85_000759","OG7_0008118"
"chae|CXQ85_000760","OG7_0009328"
"chae|CXQ85_000761","OG7_0030345"
"chae|CXQ85_000762","OG7_0005716"
"chae|CXQ85_000763","OG7_0007470"
"chae|CXQ85_000764","OG7_0003055"
"chae|CXQ85_000765","OG7_0003547"
"chae|CXQ85_000766","OG7_0155469"
"chae|CXQ85_000767","OG7_0005196"
"chae|CXQ85_000768","OGR7_0226099"
"chae|CXQ85_000769","OG7_0012091"
"chae|CXQ85_000770","OG7_0006441"
"chae|CXQ85_000771","OG7_0007422"
"chae|CXQ85_000772","OG7_0008212"
"chae|CXQ85_000773","OG7_0005149"
"chae|CXQ85_000774","OG7_0002967"
"chae|CXQ85_000775","OG7_0002962"
"chae|CXQ85_000776","OG7_0002355"
"chae|CXQ85_000777","OG7_0010028"
"chae|CXQ85_000778","OG7_0010305"
"chae|CXQ85_000779","OG7_0018413"
"chae|CXQ85_000780","OG7_0001167"
"chae|CXQ85_000781","OGR7_0002997"
"chae|CXQ85_000782","OGR7_0014527"
"chae|CXQ85_000783","OG7_0001304"
"chae|CXQ85_000784","OG7_0000772"
"chae|CXQ85_000785","OG7_0007511"
"chae|CXQ85_000786","OG7_0019446"
"chae|CXQ85_000787","OG7_0007823"
"chae|CXQ85_000788","OG7_0007899"
"chae|CXQ85_000789","OG7_0002172"
"chae|CXQ85_000790","OG7_0000135"
"chae|CXQ85_000791","OG7_0001022"
"chae|CXQ85_000792","OG7_0032027"
"chae|CXQ85_000793","OG7_0003454"
"chae|CXQ85_000794","OG7_0000003"
"chae|CXQ85_000795","OG7_0008015"
"chae|CXQ85_000796","OG7_0000997"
"chae|CXQ85_000797","OG7_0001152"
"chae|CXQ85_000798","OG7_0041018"
"chae|CXQ85_000799","OGR7_0002664"
"chae|CXQ85_000800","OG7_0005821"
"chae|CXQ85_000801","OG7_0001293"
"chae|CXQ85_000802","OG7_0004181"
"chae|CXQ85_000803","OG7_0011518"
"chae|CXQ85_000804","OG7_0005076"
"chae|CXQ85_000805","OG7_0006543"
"chae|CXQ85_000806","OG7_0002823"
"chae|CXQ85_000807","OG7_0003262"
"chae|CXQ85_000809","OG7_0000789"
"chae|CXQ85_000810","OG7_0007816"
"chae|CXQ85_000811","OG7_0000380"
"chae|CXQ85_000812","OG7_0001707"
"chae|CXQ85_000813","OG7_0005394"
"chae|CXQ85_000814","OG7_0001214"
"chae|CXQ85_000815","OG7_0001817"
"chae|CXQ85_000816","OG7_0011398"
"chae|CXQ85_000817","OG7_0002697"
"chae|CXQ85_000818","OG7_0006800"
"chae|CXQ85_000819","OG7_0004140"
"chae|CXQ85_000820","OG7_0155728"
"chae|CXQ85_000821","OG7_0008102"
"chae|CXQ85_000822","OG7_0016464"
"chae|CXQ85_000823","OG7_0001162"
"chae|CXQ85_000824","OG7_0010479"
"chae|CXQ85_000826","OG7_0007496"
"chae|CXQ85_000827","OG7_0006819"
"chae|CXQ85_000828","OG7_0015027"
"chae|CXQ85_000829","OGR7_0003417"
"chae|CXQ85_000830","OG7_0001290"
"chae|CXQ85_000831","OG7_0005972"
"chae|CXQ85_000832","OG7_0001163"
"chae|CXQ85_000834","OG7_0008271"
"chae|CXQ85_000835","OG7_0002930"
"chae|CXQ85_000836","OGR7_0003456"
"chae|CXQ85_000837","OG7_0004943"
"chae|CXQ85_000838","OG7_0004137"
"chae|CXQ85_000839","OG7_0002789"
"chae|CXQ85_000840","OG7_0007807"
"chae|CXQ85_000841","OG7_0155649"
"chae|CXQ85_000842","OG7_0015585"
"chae|CXQ85_000843","OG7_0006004"
"chae|CXQ85_000844","OG7_0007127"
"chae|CXQ85_000845","OGR7_0001820"
"chae|CXQ85_000846","OG7_0005350"
"chae|CXQ85_000847","OG7_0001996"
"chae|CXQ85_000848","OGR7_0226121"
"chae|CXQ85_000849","OG7_0007940"
"chae|CXQ85_000851","OG7_0006668"
"chae|CXQ85_000852","OG7_0002857"
"chae|CXQ85_000853","OG7_0001300"
"chae|CXQ85_000854","OG7_0001353"
"chae|CXQ85_000855","OG7_0006585"
"chae|CXQ85_000856","OG7_0015021"
"chae|CXQ85_000857","OG7_0033021"
"chae|CXQ85_000858","OGR7_0004276"
"chae|CXQ85_000859","OG7_0156117"
"chae|CXQ85_000860","OG7_0010454"
"chae|CXQ85_000861","OG7_0005279"
"chae|CXQ85_000862","OG7_0000785"
"chae|CXQ85_000863","OGR7_0004940"
"chae|CXQ85_000864","OG7_0009000"
"chae|CXQ85_000865","OG7_0003059"
"chae|CXQ85_000866","OG7_0003590"
"chae|CXQ85_000867","OG7_0036281"
"chae|CXQ85_000868","OG7_0001346"
"chae|CXQ85_000869","OGR7_0004570"
"chae|CXQ85_000870","OG7_0004540"
"chae|CXQ85_000871","OG7_0002028"
"chae|CXQ85_000872","OG7_0005937"
"chae|CXQ85_000873","OG7_0006729"
"chae|CXQ85_000874","OG7_0002475"
"chae|CXQ85_000875","OG7_0002439"
"chae|CXQ85_000876","OG7_0002441"
"chae|CXQ85_000877","OG7_0003350"
"chae|CXQ85_000878","OG7_0030281"
"chae|CXQ85_000879","OG7_0005968"
"chae|CXQ85_000880","OG7_0003689"
"chae|CXQ85_000881","OG7_0002018"
"chae|CXQ85_000882","OG7_0007659"
"chae|CXQ85_000883","OG7_0155476"
"chae|CXQ85_000884","OG7_0008449"
"chae|CXQ85_000888","OG7_0011977"
"chae|CXQ85_000889","OG7_0011977"
"chae|CXQ85_000890","OG7_0155795"
"chae|CXQ85_000891","OG7_0010512"
"chae|CXQ85_000892","OG7_0008240"
"chae|CXQ85_000893","OG7_0005531"
"chae|CXQ85_000894","OG7_0001581"
"chae|CXQ85_000895","OG7_0004620"
"chae|CXQ85_000896","OG7_0001622"
"chae|CXQ85_000897","OG7_0005394"
"chae|CXQ85_000898","OG7_0101657"
"chae|CXQ85_000899","OG7_0005916"
"chae|CXQ85_000900","OG7_0011978"
"chae|CXQ85_000901","OG7_0003291"
"chae|CXQ85_000902","OG7_0002830"
"chae|CXQ85_000903","OG7_0009764"
"chae|CXQ85_000904","OG7_0005995"
"chae|CXQ85_000905","OG7_0003954"
"chae|CXQ85_000906","OG7_0006022"
"chae|CXQ85_000907","OG7_0004751"
"chae|CXQ85_000908","OG7_0005760"
"chae|CXQ85_000909","OG7_0002153"
"chae|CXQ85_000910","OG7_0005371"
"chae|CXQ85_000911","OG7_0009214"
"chae|CXQ85_000912","OG7_0007798"
"chae|CXQ85_000913","OG7_0101675"
"chae|CXQ85_000914","OG7_0035606"
"chae|CXQ85_000915","OGR7_0012831"
"chae|CXQ85_000916","OG7_0007719"
"chae|CXQ85_000917","OG7_0000402"
"chae|CXQ85_000918","OG7_0006271"
"chae|CXQ85_000919","OGR7_0226088"
"chae|CXQ85_000920","OGR7_0004630"
"chae|CXQ85_000921","OG7_0012621"
"chae|CXQ85_000922","OG7_0020668"
"chae|CXQ85_000923","OG7_0018853"
"chae|CXQ85_000924","OG7_0002985"
"chae|CXQ85_000925","OG7_0005389"
"chae|CXQ85_000926","OGR7_0012812"
"chae|CXQ85_000927","OG7_0006211"
"chae|CXQ85_000928","OG7_0007061"
"chae|CXQ85_000929","OG7_0008904"
"chae|CXQ85_000930","OGR7_0006152"
"chae|CXQ85_000931","OG7_0009573"
"chae|CXQ85_000932","OG7_0009342"
"chae|CXQ85_000933","OG7_0000111"
"chae|CXQ85_000934","OG7_0007799"
"chae|CXQ85_000935","OG7_0101656"
"chae|CXQ85_000937","OGR7_0003761"
"chae|CXQ85_000938","OG7_0007586"
"chae|CXQ85_000939","OG7_0155752"
"chae|CXQ85_000940","OG7_0006528"
"chae|CXQ85_000941","OG7_0005906"
"chae|CXQ85_000942","OG7_0000103"
"chae|CXQ85_000943","OGR7_0003450"
"chae|CXQ85_000944","OG7_0004202"
"chae|CXQ85_000945","OG7_0013967"
"chae|CXQ85_000946","OG7_0003009"
"chae|CXQ85_000947","OG7_0005826"
"chae|CXQ85_000948","OG7_0000432"
"chae|CXQ85_000949","OG7_0021772"
"chae|CXQ85_000950","OG7_0008920"
"chae|CXQ85_000951","OG7_0003341"
"chae|CXQ85_000952","OG7_0018911"
"chae|CXQ85_000953","OG7_0003597"
"chae|CXQ85_000954","OG7_0008214"
"chae|CXQ85_000955","OG7_0002831"
"chae|CXQ85_000956","OG7_0008773"
"chae|CXQ85_000959","OG7_0013335"
"chae|CXQ85_000960","OG7_0001281"
"chae|CXQ85_000961","OG7_0010503"
"chae|CXQ85_000962","OG7_0006558"
"chae|CXQ85_000963","OG7_0008459"
"chae|CXQ85_000964","OG7_0001154"
"chae|CXQ85_000965","OG7_0002079"
"chae|CXQ85_000966","OG7_0001728"
"chae|CXQ85_000967","OG7_0002137"
"chae|CXQ85_000968","OGR7_0226091"
"chae|CXQ85_000969","OGR7_0004630"
"chae|CXQ85_000970","OG7_0011734"
"chae|CXQ85_000971","OG7_0004892"
"chae|CXQ85_000972","OG7_0003255"
"chae|CXQ85_000973","OG7_0001293"
"chae|CXQ85_000974","OG7_0009890"
"chae|CXQ85_000975","OG7_0000134"
"chae|CXQ85_000977","OG7_0004751"
"chae|CXQ85_000978","OG7_0000135"
"chae|CXQ85_000979","OG7_0003266"
"chae|CXQ85_000980","OGR7_0002816"
"chae|CXQ85_000981","OG7_0001447"
"chae|CXQ85_000982","OG7_0005331"
"chae|CXQ85_000983","OG7_0007042"
"chae|CXQ85_000984","OG7_0004891"
"chae|CXQ85_000985","OG7_0005353"
"chae|CXQ85_000986","OG7_0002347"
"chae|CXQ85_000987","OG7_0003699"
"chae|CXQ85_000988","OG7_0011635"
"chae|CXQ85_000989","OG7_0007874"
"chae|CXQ85_000990","OG7_0002811"
"chae|CXQ85_000991","OG7_0000750"
"chae|CXQ85_000992","OG7_0000774"
"chae|CXQ85_000993","OG7_0035606"
"chae|CXQ85_000994","OGR7_0086610"
"chae|CXQ85_000995","OG7_0003062"
"chae|CXQ85_000996","OGR7_0087395"
"chae|CXQ85_000997","OG7_0006239"
"chae|CXQ85_000998","OG7_0003181"
"chae|CXQ85_000999","OG7_0007616"
"chae|CXQ85_001000","OG7_0004510"
"chae|CXQ85_001001","OG7_0006125"
"chae|CXQ85_001002","OG7_0022998"
"chae|CXQ85_001003","OG7_0001146"
"chae|CXQ85_001004","OG7_0009351"
"chae|CXQ85_001005","OGR7_0002415"
"chae|CXQ85_001006","OG7_0001701"
"chae|CXQ85_001007","OG7_0001701"
"chae|CXQ85_001008","OGR7_0003769"
"chae|CXQ85_001009","OGR7_0001896"
"chae|CXQ85_001010","OG7_0004869"
"chae|CXQ85_001011","OG7_0022605"
"chae|CXQ85_001012","OGR7_0011407"
"chae|CXQ85_001013","OG7_0006264"
"chae|CXQ85_001014","OG7_0004660"
"chae|CXQ85_001015","OG7_0017961"
"chae|CXQ85_001016","OGR7_0003188"
"chae|CXQ85_001017","OGR7_0009188"
"chae|CXQ85_001018","OG7_0004783"
"chae|CXQ85_001019","OG7_0155432"
"chae|CXQ85_001020","OG7_0008106"
"chae|CXQ85_001021","OGR7_0019468"
"chae|CXQ85_001022","OG7_0001209"
"chae|CXQ85_001023","OG7_0004863"
"chae|CXQ85_001024","OG7_0007464"
"chae|CXQ85_001025","OG7_0018906"
"chae|CXQ85_001026","OG7_0001643"
"chae|CXQ85_001027","OG7_0000381"
"chae|CXQ85_001028","OG7_0007214"
"chae|CXQ85_001029","OG7_0003584"
"chae|CXQ85_001030","OG7_0022159"
"chae|CXQ85_001031","OG7_0000103"
"chae|CXQ85_001032","OG7_0005280"
"chae|CXQ85_001033","OGR7_0003438"
"chae|CXQ85_001034","OGR7_0003418"
"chae|CXQ85_001035","OG7_0048679"
"chae|CXQ85_001036","OG7_0009321"
"chae|CXQ85_001037","OGR7_0003410"
"chae|CXQ85_001038","OG7_0001648"
"chae|CXQ85_001039","OGR7_0019278"
"chae|CXQ85_001040","OG7_0011262"
"chae|CXQ85_001043","OG7_0002685"
"chae|CXQ85_001044","OGR7_0003195"
"chae|CXQ85_001045","OG7_0010937"
"chae|CXQ85_001046","OG7_0001066"
"chae|CXQ85_001047","OG7_0004207"
"chae|CXQ85_001048","OG7_0008012"
"chae|CXQ85_001049","OG7_0015332"
"chae|CXQ85_001050","OG7_0021343"
"chae|CXQ85_001051","OGR7_0004579"
"chae|CXQ85_001052","OG7_0021371"
"chae|CXQ85_001053","OGR7_0001022"
"chae|CXQ85_001054","OGR7_0226089"
"chae|CXQ85_001055","OGR7_0226074"
"chae|CXQ85_001056","OG7_0002422"
"chae|CXQ85_001057","OG7_0002830"
"chae|CXQ85_001058","OG7_0010085"
"chae|CXQ85_001059","OGR7_0002413"
"chae|CXQ85_001060","OG7_0002549"
"chae|CXQ85_001062","OG7_0018907"
"chae|CXQ85_001063","OG7_0001280"
"chae|CXQ85_001064","OG7_0005350"
"chae|CXQ85_001065","OG7_0013308"
"chae|CXQ85_001066","OG7_0001912"
"chae|CXQ85_001067","OG7_0003559"
"chae|CXQ85_001068","OG7_0000772"
"chae|CXQ85_001069","OG7_0013145"
"chae|CXQ85_001070","OG7_0003156"
"chae|CXQ85_001071","OG7_0003428"
"chae|CXQ85_001072","OG7_0017146"
"chae|CXQ85_001073","OG7_0008935"
"chae|CXQ85_001074","OG7_0001013"
"chae|CXQ85_001075","OG7_0007235"
"chae|CXQ85_001076","OG7_0007465"
"chae|CXQ85_001077","OG7_0017148"
"chae|CXQ85_001078","OG7_0022151"
"chae|CXQ85_001079","OG7_0000011"
"chae|CXQ85_001080","OG7_0010568"
"chae|CXQ85_001081","OG7_0006567"
"chae|CXQ85_001082","OG7_0007171"
"chae|CXQ85_001083","OG7_0003099"
"chae|CXQ85_001084","OG7_0020676"
"chae|CXQ85_001085","OG7_0007455"
"chae|CXQ85_001086","OG7_0002578"
"chae|CXQ85_001087","OG7_0005647"
"chae|CXQ85_001088","OG7_0012728"
"chae|CXQ85_001089","OG7_0001167"
"chae|CXQ85_001090","OG7_0000432"
"chae|CXQ85_001091","OG7_0020680"
"chae|CXQ85_001092","OG7_0008563"
"chae|CXQ85_001093","OGR7_0004280"
"chae|CXQ85_001094","OGR7_0004022"
"chae|CXQ85_001095","OG7_0004904"
"chae|CXQ85_001096","OG7_0000402"
"chae|CXQ85_001097","OG7_0000958"
"chae|CXQ85_001098","OG7_0008033"
"chae|CXQ85_001099","OGR7_0014530"
"chae|CXQ85_001100","OGR7_0016672"
"chae|CXQ85_001102","OG7_0156163"
"chae|CXQ85_001103","OG7_0004819"
"chae|CXQ85_001104","OG7_0015876"
"chae|CXQ85_001105","OG7_0010605"
"chae|CXQ85_001106","OG7_0002906"
"chae|CXQ85_001107","OG7_0008270"
"chae|CXQ85_001108","OG7_0008628"
"chae|CXQ85_001109","OG7_0009289"
"chae|CXQ85_001110","OG7_0002985"
"chae|CXQ85_001111","OG7_0001576"
"chae|CXQ85_001112","OG7_0002598"
"chae|CXQ85_001113","OG7_0017142"
"chae|CXQ85_001114","OG7_0003639"
"chae|CXQ85_001115","OG7_0003719"
"chae|CXQ85_001116","OG7_0005809"
"chae|CXQ85_001117","OG7_0001608"
"chae|CXQ85_001118","OGR7_0019467"
"chae|CXQ85_001119","OG7_0002231"
"chae|CXQ85_001120","OGR7_0003432"
"chae|CXQ85_001121","OG7_0003992"
"chae|CXQ85_001122","OG7_0008279"
"chae|CXQ85_001123","OG7_0018417"
"chae|CXQ85_001124","OG7_0005212"
"chae|CXQ85_001125","OG7_0009493"
"chae|CXQ85_001126","OGR7_0004585"
"chae|CXQ85_001127","OG7_0003035"
"chae|CXQ85_001128","OG7_0101692"
"chae|CXQ85_001129","OGR7_0013084"
"chae|CXQ85_001130","OGR7_0002666"
"chae|CXQ85_001131","OG7_0007718"
"chae|CXQ85_001132","OG7_0004861"
"chae|CXQ85_001133","OG7_0007626"
"chae|CXQ85_001134","OG7_0007339"
"chae|CXQ85_001135","OG7_0001174"
"chae|CXQ85_001136","OGR7_0003746"
"chae|CXQ85_001137","OG7_0001718"
"chae|CXQ85_001138","OG7_0003685"
"chae|CXQ85_001139","OG7_0005422"
"chae|CXQ85_001140","OG7_0001608"
"chae|CXQ85_001141","OG7_0016787"
"chae|CXQ85_001142","OG7_0028333"
"chae|CXQ85_001143","OG7_0002922"
"chae|CXQ85_001144","OG7_0000446"
"chae|CXQ85_001145","OG7_0033066"
"chae|CXQ85_001146","OGR7_0014535"
"chae|CXQ85_001147","OG7_0004616"
"chae|CXQ85_001148","OG7_0003893"
"chae|CXQ85_001149","OG7_0007853"
"chae|CXQ85_001150","OGR7_0014501"
"chae|CXQ85_001151","OG7_0006318"
"chae|CXQ85_001152","OG7_0006736"
"chae|CXQ85_001153","OG7_0006856"
"chae|CXQ85_001154","OG7_0001719"
"chae|CXQ85_001155","OG7_0000050"
"chae|CXQ85_001156","OG7_0004683"
"chae|CXQ85_001157","OG7_0007811"
"chae|CXQ85_001158","OG7_0008267"
"chae|CXQ85_001159","OG7_0155786"
"chae|CXQ85_001160","OG7_0002306"
"chae|CXQ85_001161","OG7_0005205"
"chae|CXQ85_001163","OG7_0009965"
"chae|CXQ85_001164","OG7_0009493"
"chae|CXQ85_001165","OGR7_0004030"
"chae|CXQ85_001166","OG7_0000557"
"chae|CXQ85_001167","OG7_0003518"
"chae|CXQ85_001168","OG7_0008314"
"chae|CXQ85_001169","OG7_0005756"
"chae|CXQ85_001170","OG7_0004854"
"chae|CXQ85_001171","OG7_0006738"
"chae|CXQ85_001172","OG7_0004212"
"chae|CXQ85_001173","OG7_0001357"
"chae|CXQ85_001174","OG7_0001061"
"chae|CXQ85_001175","OG7_0038063"
"chae|CXQ85_001176","OG7_0008882"
"chae|CXQ85_001177","OG7_0101676"
"chae|CXQ85_001178","OG7_0007756"
"chae|CXQ85_001179","OG7_0000135"
"chae|CXQ85_001180","OG7_0002997"
"chae|CXQ85_001181","OG7_0001637"
"chae|CXQ85_001182","OG7_0009716"
"chae|CXQ85_001183","OG7_0001410"
"chae|CXQ85_001184","OG7_0016149"
"chae|CXQ85_001185","OG7_0004251"
"chae|CXQ85_001186","OG7_0009833"
"chae|CXQ85_001187","OG7_0001346"
"chae|CXQ85_001188","OG7_0000432"
"chae|CXQ85_001189","OG7_0155663"
"chae|CXQ85_001190","OGR7_0009194"
"chae|CXQ85_001191","OG7_0001944"
"chae|CXQ85_001192","OG7_0020664"
"chae|CXQ85_001193","OG7_0007177"
"chae|CXQ85_001194","OG7_0001476"
"chae|CXQ85_001196","OG7_0004069"
"chae|CXQ85_001197","OG7_0002332"
"chae|CXQ85_001198","OG7_0008055"
"chae|CXQ85_001199","OG7_0001293"
"chae|CXQ85_001200","OG7_0000130"
"chae|CXQ85_001201","OG7_0002910"
"chae|CXQ85_001202","OG7_0004255"
"chae|CXQ85_001203","OG7_0006826"
"chae|CXQ85_001204","OG7_0001254"
"chae|CXQ85_001205","OG7_0013780"
"chae|CXQ85_001206","OG7_0008055"
"chae|CXQ85_001207","OG7_0026597"
"chae|CXQ85_001208","OG7_0003946"
"chae|CXQ85_001209","OG7_0008720"
"chae|CXQ85_001210","OG7_0156141"
"chae|CXQ85_001211","OG7_0011620"
"chae|CXQ85_001212","OGR7_0009190"
"chae|CXQ85_001213","OG7_0016167"
"chae|CXQ85_001214","OG7_0002064"
"chae|CXQ85_001215","OG7_0007414"
"chae|CXQ85_001216","OG7_0000446"
"chae|CXQ85_001217","OG7_0000446"
"chae|CXQ85_001218","OG7_0000446"
"chae|CXQ85_001219","OG7_0001442"
"chae|CXQ85_001220","OG7_0004854"
"chae|CXQ85_001221","OG7_0001150"
"chae|CXQ85_001222","OG7_0005985"
"chae|CXQ85_001223","OGR7_0002527"
"chae|CXQ85_001224","OG7_0007331"
"chae|CXQ85_001225","OG7_0007755"
"chae|CXQ85_001226","OG7_0003694"
"chae|CXQ85_001227","OGR7_0009166"
"chae|CXQ85_001228","OG7_0007138"
"chae|CXQ85_001229","OGR7_0004630"
"chae|CXQ85_001230","OGR7_0087399"
"chae|CXQ85_001231","OGR7_0000013"
"chae|CXQ85_001232","OG7_0005537"
"chae|CXQ85_001233","OG7_0008116"
"chae|CXQ85_001234","OG7_0001020"
"chae|CXQ85_001235","OG7_0048711"
"chae|CXQ85_001236","OG7_0009743"
"chae|CXQ85_001237","OG7_0001823"
"chae|CXQ85_001238","OGR7_0010220"
"chae|CXQ85_001239","OG7_0002986"
"chae|CXQ85_001240","OG7_0009383"
"chae|CXQ85_001241","OG7_0007357"
"chae|CXQ85_001242","OG7_0006756"
"chae|CXQ85_001243","OG7_0024033"
"chae|CXQ85_001244","OGR7_0003419"
"chae|CXQ85_001245","OGR7_0055188"
"chae|CXQ85_001246","OGR7_0011402"
"chae|CXQ85_001247","OG7_0009058"
"chae|CXQ85_001248","OG7_0001821"
"chae|CXQ85_001249","OG7_0005994"
"chae|CXQ85_001250","OG7_0003800"
"chae|CXQ85_001251","OG7_0003615"
"chae|CXQ85_001252","OGR7_0002416"
"chae|CXQ85_001253","OG7_0004414"
"chae|CXQ85_001254","OGR7_0016691"
"chae|CXQ85_001255","OGR7_0006754"
"chae|CXQ85_001256","OG7_0005001"
"chae|CXQ85_001257","OG7_0250395"
"chae|CXQ85_001258","OG7_0006221"
"chae|CXQ85_001259","OG7_0007234"
"chae|CXQ85_001260","OG7_0014007"
"chae|CXQ85_001261","OG7_0005901"
"chae|CXQ85_001262","OGR7_0009191"
"chae|CXQ85_001263","OGR7_0012824"
"chae|CXQ85_001264","OG7_0005694"
"chae|CXQ85_001265","OG7_0001580"
"chae|CXQ85_001266","OG7_0003287"
"chae|CXQ85_001267","OG7_0001022"
"chae|CXQ85_001269","OG7_0017496"
"chae|CXQ85_001270","OGR7_0004041"
"chae|CXQ85_001271","OG7_0008829"
"chae|CXQ85_001272","OG7_0005210"
"chae|CXQ85_001273","OG7_0016766"
"chae|CXQ85_001274","OG7_0000556"
"chae|CXQ85_001275","OG7_0008153"
"chae|CXQ85_001276","OG7_0001990"
"chae|CXQ85_001277","OG7_0001516"
"chae|CXQ85_001278","OG7_0005344"
"chae|CXQ85_001279","OGR7_0014533"
"chae|CXQ85_001281","OG7_0001209"
"chae|CXQ85_001282","OG7_0007502"
"chae|CXQ85_001283","OG7_0017558"
"chae|CXQ85_001284","OG7_0009312"
"chae|CXQ85_001285","OG7_0001878"
"chae|CXQ85_001286","OG7_0004184"
"chae|CXQ85_001287","OGR7_0005709"
"chae|CXQ85_001288","OG7_0006106"
"chae|CXQ85_001289","OG7_0001212"
"chae|CXQ85_001290","OG7_0007112"
"chae|CXQ85_001291","OG7_0006469"
"chae|CXQ85_001292","OG7_0156097"
"chae|CXQ85_001293","OG7_0006991"
"chae|CXQ85_001294","OG7_0000782"
"chae|CXQ85_001295","OGR7_0002541"
"chae|CXQ85_001296","OG7_0008826"
"chae|CXQ85_001297","OG7_0006852"
"chae|CXQ85_001298","OG7_0006581"
"chae|CXQ85_001299","OGR7_0004630"
"chae|CXQ85_001300","OG7_0023022"
"chae|CXQ85_001301","OG7_0008280"
"chae|CXQ85_001302","OG7_0017939"
"chae|CXQ85_001303","OG7_0001949"
"chae|CXQ85_001304","OGR7_0010206"
"chae|CXQ85_001305","OG7_0020661"
"chae|CXQ85_001306","OG7_0003684"
"chae|CXQ85_001307","OGR7_0023950"
