"Accession","Group ID"
"caur|B9J08_001374","OG7_0002306"
"caur|B9J08_001375","OG7_0007450"
"caur|B9J08_001376","OG7_0008478"
"caur|B9J08_001377","OG7_0004071"
"caur|B9J08_001378","OG7_0008463"
"caur|B9J08_001379","OG7_0018418"
"caur|B9J08_001380","OG7_0005910"
"caur|B9J08_001381","OG7_0002983"
"caur|B9J08_001382","OG7_0014795"
"caur|B9J08_001383","OG7_0009085"
"caur|B9J08_001384","OG7_0006638"
"caur|B9J08_001385","OG7_0006839"
"caur|B9J08_001386","OG7_0018440"
"caur|B9J08_001387","OG7_0000557"
"caur|B9J08_001388","OG7_0013168"
"caur|B9J08_001389","OG7_0011714"
"caur|B9J08_001390","OG7_0010838"
"caur|B9J08_001391","OGR7_0014515"
"caur|B9J08_001392","OG7_0008515"
"caur|B9J08_001393","OG7_0006933"
"caur|B9J08_001394","OG7_0008925"
"caur|B9J08_001396","OG7_0002908"
"caur|B9J08_001397","OG7_0007689"
"caur|B9J08_001398","OG7_0014819"
"caur|B9J08_001399","OG7_0001718"
"caur|B9J08_001400","OG7_0013626"
"caur|B9J08_001401","OG7_0008659"
"caur|B9J08_001402","OG7_0002744"
"caur|B9J08_001403","OG7_0003630"
"caur|B9J08_001404","OG7_0001605"
"caur|B9J08_001405","OG7_0006601"
"caur|B9J08_001406","OG7_0007295"
"caur|B9J08_001407","OG7_0004183"
"caur|B9J08_001408","OG7_0011083"
"caur|B9J08_001409","OG7_0024920"
"caur|B9J08_001410","OG7_0006855"
"caur|B9J08_001411","OG7_0009035"
"caur|B9J08_001412","OGR7_0004930"
"caur|B9J08_001413","OG7_0002829"
"caur|B9J08_001414","OG7_0002890"
"caur|B9J08_001415","OG7_0002890"
"caur|B9J08_001416","OG7_0002917"
"caur|B9J08_001417","OG7_0003120"
"caur|B9J08_001418","OG7_0010517"
"caur|B9J08_001419","OG7_0007878"
"caur|B9J08_001420","OG7_0011956"
"caur|B9J08_001421","OG7_0006952"
"caur|B9J08_001422","OG7_0005650"
"caur|B9J08_001423","OG7_0001154"
"caur|B9J08_001424","OG7_0001056"
"caur|B9J08_001425","OG7_0007622"
"caur|B9J08_001426","OGR7_0004287"
"caur|B9J08_001427","OG7_0006552"
"caur|B9J08_001428","OG7_0001465"
"caur|B9J08_001429","OG7_0014583"
"caur|B9J08_001430","OG7_0002819"
"caur|B9J08_001431","OG7_0007356"
"caur|B9J08_001432","OG7_0004484"
"caur|B9J08_001433","OG7_0009545"
"caur|B9J08_001434","OG7_0007280"
"caur|B9J08_001435","OG7_0011417"
"caur|B9J08_001436","OGR7_0004254"
"caur|B9J08_001437","OGR7_0006153"
"caur|B9J08_001438","OG7_0013137"
"caur|B9J08_001439","OG7_0001644"
"caur|B9J08_001440","OGR7_0004037"
"caur|B9J08_001441","OGR7_0005700"
"caur|B9J08_001442","OG7_0002374"
"caur|B9J08_001443","OG7_0018912"
"caur|B9J08_001444","OG7_0006772"
"caur|B9J08_001445","OG7_0003605"
"caur|B9J08_001446","OG7_0006491"
"caur|B9J08_001447","OG7_0009339"
"caur|B9J08_001448","OG7_0007770"
"caur|B9J08_001449","OG7_0007752"
"caur|B9J08_001450","OG7_0035606"
"caur|B9J08_001451","OG7_0010440"
"caur|B9J08_001452","OG7_0001887"
"caur|B9J08_001453","OG7_0003740"
"caur|B9J08_001454","OG7_0002578"
"caur|B9J08_001455","OG7_0003007"
"caur|B9J08_001456","OGR7_0003353"
"caur|B9J08_001457","OG7_0020041"
"caur|B9J08_001458","OGR7_0000628"
"caur|B9J08_001459","OGR7_0005318"
"caur|B9J08_001460","OG7_0021334"
"caur|B9J08_001461","OG7_0001068"
"caur|B9J08_001462","OG7_0001168"
"caur|B9J08_001463","OG7_0000433"
"caur|B9J08_001464","OG7_0002865"
"caur|B9J08_001465","OG7_0002355"
"caur|B9J08_001466","OGR7_0029159"
"caur|B9J08_001467","OG7_0003674"
"caur|B9J08_001468","OGR7_0009189"
"caur|B9J08_001469","OG7_0033013"
"caur|B9J08_001470","OGR7_0003429"
"caur|B9J08_001471","OG7_0007358"
"caur|B9J08_001472","OGR7_0004943"
"caur|B9J08_001473","OG7_0007397"
"caur|B9J08_001474","OG7_0006621"
"caur|B9J08_001475","OG7_0012200"
"caur|B9J08_001476","OG7_0000698"
"caur|B9J08_001477","OG7_0007035"
"caur|B9J08_001478","OG7_0009767"
"caur|B9J08_001479","OGR7_0009189"
"caur|B9J08_001480","OGR7_0038583"
"caur|B9J08_001481","OGR7_0085468"
"caur|B9J08_001482","OG7_0101673"
"caur|B9J08_001483","OG7_0028333"
"caur|B9J08_001484","OG7_0001842"
"caur|B9J08_001485","OGR7_0003002"
"caur|B9J08_001486","OG7_0011711"
"caur|B9J08_001487","OG7_0011977"
"caur|B9J08_001489","OG7_0005430"
"caur|B9J08_001490","OGR7_0012823"
"caur|B9J08_001491","OGR7_0014543"
"caur|B9J08_001492","OG7_0006768"
"caur|B9J08_001493","OG7_0002079"
"caur|B9J08_001494","OG7_0007857"
"caur|B9J08_001495","OG7_0002891"
"caur|B9J08_001496","OG7_0003518"
"caur|B9J08_001497","OG7_0007086"
"caur|B9J08_001498","OG7_0006293"
"caur|B9J08_001499","OG7_0011977"
"caur|B9J08_001500","OGR7_0012789"
"caur|B9J08_001501","OG7_0000402"
"caur|B9J08_001502","OG7_0008549"
"caur|B9J08_001503","OG7_0004924"
"caur|B9J08_001506","OG7_0005285"
"caur|B9J08_001507","OG7_0009493"
"caur|B9J08_001508","OGR7_0002993"
"caur|B9J08_001509","OG7_0003621"
"caur|B9J08_001510","OG7_0006750"
"caur|B9J08_001511","OG7_0155444"
"caur|B9J08_001512","OG7_0000128"
"caur|B9J08_001513","OG7_0008327"
"caur|B9J08_001514","OG7_0003757"
"caur|B9J08_001515","OG7_0000397"
"caur|B9J08_001516","OG7_0010607"
"caur|B9J08_001517","OGR7_0029166"
"caur|B9J08_001518","OG7_0001304"
"caur|B9J08_001519","OG7_0011977"
"caur|B9J08_001520","OGR7_0023561"
"caur|B9J08_001521","OG7_0011977"
"caur|B9J08_001522","OGR7_0003340"
"caur|B9J08_001523","OG7_0006307"
"caur|B9J08_001524","OG7_0052586"
"caur|B9J08_001525","OG7_0059239"
"caur|B9J08_001526","OG7_0000446"
"caur|B9J08_001527","OG7_0000446"
"caur|B9J08_001528","OG7_0000446"
"caur|B9J08_001529","OG7_0012200"
"caur|B9J08_001530","OG7_0005294"
"caur|B9J08_001531","OGR7_0000058"
"caur|B9J08_001532","OG7_0003131"
"caur|B9J08_001533","OG7_0000707"
"caur|B9J08_001534","OG7_0001304"
"caur|B9J08_001535","OG7_0003139"
"caur|B9J08_001536","OG7_0011618"
"caur|B9J08_001537","OG7_0011618"
"caur|B9J08_001538","OG7_0011718"
"caur|B9J08_001539","OG7_0020045"
"caur|B9J08_001540","OG7_0003526"
"caur|B9J08_001541","OG7_0011618"
"caur|B9J08_001542","OG7_0011977"
"caur|B9J08_001543","OG7_0006651"
"caur|B9J08_001544","OG7_0007125"
"caur|B9J08_001545","OG7_0003403"
"caur|B9J08_001546","OG7_0001304"
"caur|B9J08_001547","OG7_0011977"
"caur|B9J08_001548","OG7_0011977"
"caur|B9J08_001549","OGR7_0016667"
"caur|B9J08_001550","OG7_0001646"
"caur|B9J08_001551","OGR7_0001165"
"caur|B9J08_001552","OG7_0048711"
"caur|B9J08_001553","OG7_0002155"
"caur|B9J08_001554","OGR7_0014534"
"caur|B9J08_001555","OGR7_0007428"
"caur|B9J08_001556","OGR7_0004020"
"caur|B9J08_001557","OG7_0006017"
"caur|B9J08_001558","OG7_0004863"
"caur|B9J08_001559","OG7_0010336"
"caur|B9J08_001560","OG7_0004545"
"caur|B9J08_001561","OG7_0005015"
"caur|B9J08_001562","OG7_0018420"
"caur|B9J08_001563","OGR7_0004001"
"caur|B9J08_001564","OG7_0003023"
"caur|B9J08_001565","OG7_0036292"
"caur|B9J08_001566","OG7_0007708"
"caur|B9J08_001567","OG7_0001030"
"caur|B9J08_001568","OG7_0008516"
"caur|B9J08_001569","OG7_0009351"
"caur|B9J08_001570","OG7_0008073"
"caur|B9J08_001571","OG7_0008073"
"caur|B9J08_001572","OG7_0001721"
"caur|B9J08_001573","OG7_0007449"
"caur|B9J08_001574","OG7_0005348"
"caur|B9J08_001575","OG7_0023005"
"caur|B9J08_001576","OG7_0002555"
"caur|B9J08_001577","OG7_0009760"
"caur|B9J08_001578","OG7_0008430"
"caur|B9J08_001579","OGR7_0029173"
"caur|B9J08_001580","OG7_0000783"
"caur|B9J08_001581","OG7_0001064"
"caur|B9J08_001582","OG7_0002414"
"caur|B9J08_001584","OG7_0012155"
"caur|B9J08_001585","OG7_0007043"
"caur|B9J08_001586","OG7_0006934"
"caur|B9J08_001587","OG7_0008053"
"caur|B9J08_001588","OG7_0000397"
"caur|B9J08_001589","OG7_0007238"
"caur|B9J08_001590","OG7_0041062"
"caur|B9J08_001591","OG7_0004177"
"caur|B9J08_001592","OG7_0003746"
"caur|B9J08_001593","OG7_0007167"
"caur|B9J08_001594","OG7_0004833"
"caur|B9J08_001595","OG7_0009351"
"caur|B9J08_001596","OG7_0048853"
"caur|B9J08_001597","OG7_0008729"
"caur|B9J08_001598","OG7_0006450"
"caur|B9J08_001599","OGR7_0004291"
"caur|B9J08_001600","OG7_0004112"
"caur|B9J08_001601","OG7_0006989"
"caur|B9J08_001602","OG7_0006981"
"caur|B9J08_001603","OG7_0007287"
"caur|B9J08_001604","OG7_0020677"
"caur|B9J08_001605","OG7_0007073"
"caur|B9J08_001606","OG7_0002030"
"caur|B9J08_001607","OG7_0010555"
"caur|B9J08_001608","OG7_0003118"
"caur|B9J08_001609","OG7_0010567"
"caur|B9J08_001610","OG7_0008933"
"caur|B9J08_001611","OG7_0004934"
"caur|B9J08_001612","OG7_0002535"
"caur|B9J08_001613","OG7_0008727"
"caur|B9J08_001614","OG7_0008727"
"caur|B9J08_001615","OG7_0008216"
"caur|B9J08_001616","OG7_0003571"
"caur|B9J08_001617","OGR7_0004044"
"caur|B9J08_001618","OG7_0007520"
"caur|B9J08_001619","OG7_0000009"
"caur|B9J08_001620","OG7_0013810"
"caur|B9J08_001621","OG7_0018913"
"caur|B9J08_001622","OG7_0002966"
"caur|B9J08_001623","OG7_0008748"
"caur|B9J08_001624","OG7_0003029"
"caur|B9J08_001625","OG7_0003635"
"caur|B9J08_001626","OG7_0006745"
"caur|B9J08_001627","OG7_0003290"
"caur|B9J08_001630","OG7_0036327"
"caur|B9J08_001631","OG7_0008157"
"caur|B9J08_001632","OG7_0005414"
"caur|B9J08_001633","OG7_0001810"
"caur|B9J08_001634","OG7_0009112"
"caur|B9J08_001635","OG7_0001922"
"caur|B9J08_001636","OG7_0002826"
"caur|B9J08_001637","OGR7_0004261"
"caur|B9J08_001638","OGR7_0004273"
"caur|B9J08_001639","OG7_0027410"
"caur|B9J08_001640","OG7_0009968"
"caur|B9J08_001641","OG7_0003481"
"caur|B9J08_001642","OG7_0003989"
"caur|B9J08_001643","OG7_0071896"
"caur|B9J08_001644","OG7_0004216"
"caur|B9J08_001645","OG7_0002476"
"caur|B9J08_001646","OG7_0006229"
"caur|B9J08_001647","OG7_0002727"
"caur|B9J08_001648","OG7_0003760"
"caur|B9J08_001649","OG7_0003632"
"caur|B9J08_001650","OG7_0010383"
"caur|B9J08_001651","OG7_0004214"
"caur|B9J08_001652","OG7_0007748"
"caur|B9J08_001653","OG7_0004996"
"caur|B9J08_001654","OG7_0003658"
"caur|B9J08_001655","OG7_0019444"
"caur|B9J08_001656","OG7_0007569"
"caur|B9J08_001657","OG7_0011517"
"caur|B9J08_001658","OG7_0002754"
"caur|B9J08_001659","OGR7_0005312"
"caur|B9J08_001660","OG7_0004287"
"caur|B9J08_001663","OGR7_0005303"
"caur|B9J08_001664","OG7_0008513"
"caur|B9J08_001665","OG7_0002049"
"caur|B9J08_001666","OG7_0014971"
"caur|B9J08_001667","OG7_0007388"
"caur|B9J08_001668","OG7_0002914"
"caur|B9J08_001669","OG7_0010607"
"caur|B9J08_001670","OG7_0004538"
"caur|B9J08_001671","OG7_0001217"
"caur|B9J08_001672","OG7_0005294"
"caur|B9J08_001673","OG7_0005294"
"caur|B9J08_001674","OG7_0003378"
"caur|B9J08_001675","OG7_0000985"
"caur|B9J08_001676","OG7_0005678"
"caur|B9J08_001677","OG7_0002346"
"caur|B9J08_001678","OG7_0011362"
"caur|B9J08_001679","OG7_0007752"
"caur|B9J08_001680","OGR7_0005315"
"caur|B9J08_001681","OG7_0008467"
"caur|B9J08_001682","OG7_0002827"
"caur|B9J08_001683","OGR7_0004017"
"caur|B9J08_001684","OG7_0006435"
"caur|B9J08_001685","OG7_0008750"
"caur|B9J08_001686","OG7_0004517"
"caur|B9J08_001687","OG7_0013305"
"caur|B9J08_001688","OG7_0001023"
"caur|B9J08_001689","OG7_0007424"
"caur|B9J08_001690","OG7_0036262"
"caur|B9J08_001691","OG7_0007795"
"caur|B9J08_001692","OG7_0007631"
"caur|B9J08_001693","OG7_0006474"
"caur|B9J08_001694","OG7_0006570"
"caur|B9J08_001695","OG7_0003699"
"caur|B9J08_001696","OGR7_0004264"
"caur|B9J08_001697","OG7_0000783"
"caur|B9J08_001698","OG7_0014172"
"caur|B9J08_001699","OG7_0155598"
"caur|B9J08_001700","OGR7_0004942"
"caur|B9J08_001701","OG7_0005088"
"caur|B9J08_001702","OG7_0001897"
"caur|B9J08_001703","OG7_0001368"
"caur|B9J08_001704","OG7_0000996"
"caur|B9J08_001705","OG7_0008836"
"caur|B9J08_001706","OG7_0003719"
"caur|B9J08_001707","OG7_0000558"
"caur|B9J08_001708","OG7_0005806"
"caur|B9J08_001709","OGR7_0014548"
"caur|B9J08_001710","OG7_0007517"
"caur|B9J08_001711","OGR7_0005314"
"caur|B9J08_001712","OG7_0008281"
"caur|B9J08_001713","OG7_0003566"
"caur|B9J08_001714","OGR7_0019484"
"caur|B9J08_001715","OG7_0001754"
"caur|B9J08_001716","OG7_0000698"
"caur|B9J08_001717","OG7_0001357"
"caur|B9J08_001718","OGR7_0002540"
"caur|B9J08_001719","OGR7_0016686"
"caur|B9J08_001720","OG7_0017961"
"caur|B9J08_001721","OG7_0006414"
"caur|B9J08_001722","OG7_0009143"
"caur|B9J08_001723","OG7_0007103"
"caur|B9J08_001724","OG7_0002777"
"caur|B9J08_001725","OGR7_0004008"
"caur|B9J08_001726","OG7_0001715"
"caur|B9J08_001727","OG7_0020669"
"caur|B9J08_001728","OG7_0002918"
"caur|B9J08_001729","OG7_0059248"
"caur|B9J08_001730","OG7_0000992"
"caur|B9J08_001731","OGR7_0004292"
"caur|B9J08_001732","OG7_0002692"
"caur|B9J08_001733","OG7_0000052"
"caur|B9J08_001734","OG7_0004535"
"caur|B9J08_001735","OG7_0007562"
"caur|B9J08_001736","OG7_0017903"
"caur|B9J08_001737","OG7_0013164"
"caur|B9J08_001738","OG7_0056871"
"caur|B9J08_001739","OG7_0007213"
"caur|B9J08_001740","OG7_0002296"
"caur|B9J08_001741","OG7_0002296"
"caur|B9J08_001742","OG7_0001169"
"caur|B9J08_001743","OG7_0019448"
"caur|B9J08_001744","OG7_0003192"
"caur|B9J08_001745","OG7_0000130"
"caur|B9J08_001746","OGR7_0004568"
"caur|B9J08_001747","OG7_0006974"
"caur|B9J08_001748","OG7_0004817"
"caur|B9J08_001749","OG7_0006125"
"caur|B9J08_001750","OGR7_0016669"
"caur|B9J08_001751","OGR7_0004265"
"caur|B9J08_001752","OG7_0002747"
"caur|B9J08_001753","OG7_0010384"
"caur|B9J08_001754","OG7_0006578"
"caur|B9J08_001755","OGR7_0012796"
"caur|B9J08_001756","OG7_0001901"
"caur|B9J08_001757","OG7_0006357"
"caur|B9J08_001758","OG7_0017971"
"caur|B9J08_001759","OG7_0008520"
"caur|B9J08_001760","OGR7_0001899"
"caur|B9J08_001761","OG7_0004316"
"caur|B9J08_001762","OG7_0006481"
"caur|B9J08_001763","OGR7_0005708"
"caur|B9J08_001764","OG7_0002743"
"caur|B9J08_001765","OG7_0005523"
"caur|B9J08_001766","OG7_0002347"
"caur|B9J08_001767","OG7_0023010"
"caur|B9J08_001768","OG7_0005006"
"caur|B9J08_001769","OG7_0006184"
"caur|B9J08_001770","OG7_0006142"
"caur|B9J08_001771","OG7_0002627"
"caur|B9J08_001772","OG7_0002319"
"caur|B9J08_001773","OG7_0007249"
"caur|B9J08_001774","OG7_0002066"
"caur|B9J08_001775","OG7_0007009"
"caur|B9J08_001776","OG7_0006206"
"caur|B9J08_001780","OG7_0005838"
"caur|B9J08_001777","OG7_0010779"
"caur|B9J08_001778","OG7_0011625"
"caur|B9J08_001779","OG7_0004413"
"caur|B9J08_001781","OGR7_0085463"
"caur|B9J08_001782","OG7_0004544"
"caur|B9J08_001783","OG7_0007231"
"caur|B9J08_001784","OG7_0003059"
"caur|B9J08_001785","OG7_0026623"
"caur|B9J08_001786","OG7_0020664"
"caur|B9J08_001787","OG7_0002985"
"caur|B9J08_001788","OG7_0001932"
"caur|B9J08_001789","OGR7_0085469"
"caur|B9J08_001790","OG7_0006692"
"caur|B9J08_001791","OG7_0006665"
"caur|B9J08_001792","OGR7_0006149"
"caur|B9J08_001793","OG7_0007403"
"caur|B9J08_001795","OG7_0007624"
"caur|B9J08_001796","OG7_0000698"
"caur|B9J08_001797","OG7_0006537"
"caur|B9J08_001798","OG7_0002653"
"caur|B9J08_001799","OG7_0005464"
"caur|B9J08_001800","OG7_0004862"
"caur|B9J08_001801","OG7_0001682"
"caur|B9J08_001802","OG7_0156018"
"caur|B9J08_001803","OG7_0005355"
"caur|B9J08_001804","OG7_0006304"
"caur|B9J08_001805","OG7_0007515"
"caur|B9J08_001806","OG7_0005351"
"caur|B9J08_001807","OG7_0040987"
"caur|B9J08_001808","OG7_0001722"
"caur|B9J08_001809","OG7_0000033"
"caur|B9J08_001810","OG7_0016488"
"caur|B9J08_001811","OG7_0024054"
"caur|B9J08_001812","OGR7_0002815"
"caur|B9J08_001813","OG7_0000402"
"caur|B9J08_001814","OG7_0002331"
"caur|B9J08_001815","OG7_0016770"
"caur|B9J08_001816","OG7_0014005"
"caur|B9J08_001817","OG7_0001056"
"caur|B9J08_001818","OG7_0036334"
"caur|B9J08_001819","OG7_0001577"
"caur|B9J08_001820","OG7_0019453"
"caur|B9J08_001821","OG7_0003886"
"caur|B9J08_001822","OG7_0003205"
"caur|B9J08_001823","OG7_0007634"
"caur|B9J08_001824","OG7_0000432"
"caur|B9J08_001825","OG7_0002028"
"caur|B9J08_001826","OG7_0048899"
"caur|B9J08_001827","OG7_0006572"
"caur|B9J08_001828","OG7_0007177"
"caur|B9J08_001829","OG7_0004912"
"caur|B9J08_001830","OGR7_0004011"
"caur|B9J08_001831","OGR7_0004009"
"caur|B9J08_001832","OG7_0002970"
"caur|B9J08_001833","OG7_0004687"
"caur|B9J08_001834","OG7_0003055"
"caur|B9J08_001835","OG7_0014413"
"caur|B9J08_001836","OG7_0008462"
"caur|B9J08_001837","OG7_0006030"
"caur|B9J08_001838","OG7_0006183"
"caur|B9J08_001839","OG7_0005393"
"caur|B9J08_001840","OG7_0021353"
"caur|B9J08_001841","OG7_0001661"
"caur|B9J08_001842","OG7_0000949"
"caur|B9J08_001843","OG7_0000434"
"caur|B9J08_001844","OG7_0002326"
"caur|B9J08_001845","OG7_0001533"
"caur|B9J08_001846","OG7_0005885"
"caur|B9J08_001847","OG7_0003360"
"caur|B9J08_001848","OG7_0004128"
"caur|B9J08_001849","OG7_0006623"
"caur|B9J08_001850","OG7_0006200"
"caur|B9J08_001851","OG7_0005736"
"caur|B9J08_001852","OGR7_0000890"
"caur|B9J08_001853","OG7_0007962"
"caur|B9J08_001854","OGR7_0000890"
"caur|B9J08_001855","OG7_0005394"
"caur|B9J08_001856","OG7_0003576"
"caur|B9J08_001857","OG7_0007627"
"caur|B9J08_001858","OG7_0155797"
"caur|B9J08_001859","OG7_0004971"
"caur|B9J08_001860","OG7_0003822"
"caur|B9J08_001861","OG7_0003456"
"caur|B9J08_001862","OGR7_0004935"
"caur|B9J08_001863","OG7_0007918"
"caur|B9J08_001864","OG7_0006501"
"caur|B9J08_001865","OG7_0008282"
"caur|B9J08_001866","OGR7_0003996"
"caur|B9J08_001867","OGR7_0004278"
"caur|B9J08_001868","OG7_0003270"
"caur|B9J08_001869","OG7_0008986"
"caur|B9J08_001870","OG7_0005835"
"caur|B9J08_001871","OG7_0005447"
"caur|B9J08_001872","OG7_0017544"
"caur|B9J08_001873","OG7_0003699"
"caur|B9J08_001874","OG7_0002527"
"caur|B9J08_001875","OG7_0003951"
"caur|B9J08_001876","OG7_0009652"
"caur|B9J08_001877","OG7_0007516"
"caur|B9J08_001878","OG7_0003861"
"caur|B9J08_001879","OG7_0002819"
"caur|B9J08_001880","OG7_0003061"
"caur|B9J08_001881","OG7_0000431"
"caur|B9J08_001882","OGR7_0003183"
"caur|B9J08_001883","OG7_0002979"
"caur|B9J08_001884","OG7_0009713"
"caur|B9J08_001885","OG7_0005677"
"caur|B9J08_001887","OG7_0001707"
"caur|B9J08_001888","OG7_0002813"
"caur|B9J08_001889","OG7_0001718"
"caur|B9J08_001890","OG7_0000696"
"caur|B9J08_001891","OG7_0006099"
"caur|B9J08_001892","OG7_0011679"
"caur|B9J08_001893","OG7_0005426"
"caur|B9J08_001894","OGR7_0004286"
"caur|B9J08_001895","OG7_0014794"
"caur|B9J08_001896","OG7_0025229"
"caur|B9J08_001897","OG7_0001577"
"caur|B9J08_001898","OG7_0014784"
"caur|B9J08_001899","OG7_0000689"
"caur|B9J08_001900","OG7_0003119"
"caur|B9J08_001901","OG7_0004303"
"caur|B9J08_001902","OG7_0006188"
"caur|B9J08_001903","OG7_0000696"
"caur|B9J08_001904","OG7_0024022"
"caur|B9J08_001905","OG7_0000949"
"caur|B9J08_001906","OGR7_0003001"
"caur|B9J08_001907","OG7_0007223"
"caur|B9J08_001908","OG7_0007223"
"caur|B9J08_001909","OG7_0007128"
"caur|B9J08_001910","OG7_0000779"
"caur|B9J08_001911","OG7_0003017"
"caur|B9J08_001912","OG7_0005445"
"caur|B9J08_001913","OG7_0155719"
"caur|B9J08_001914","OG7_0020052"
"caur|B9J08_001915","OG7_0005392"
"caur|B9J08_001916","OG7_0013961"
"caur|B9J08_001917","OG7_0004922"
"caur|B9J08_001918","OGR7_0016665"
"caur|B9J08_001919","OGR7_0005705"
"caur|B9J08_001920","OG7_0002985"
"caur|B9J08_001921","OG7_0005233"
"caur|B9J08_001922","OG7_0005141"
"caur|B9J08_001923","OG7_0002819"
"caur|B9J08_001924","OG7_0004411"
"caur|B9J08_001925","OG7_0007285"
"caur|B9J08_001926","OGR7_0004938"
"caur|B9J08_001927","OG7_0005696"
"caur|B9J08_001928","OG7_0002921"
"caur|B9J08_001929","OG7_0001448"
"caur|B9J08_001930","OG7_0008185"
"caur|B9J08_001931","OG7_0000102"
"caur|B9J08_001932","OGR7_0010224"
"caur|B9J08_001933","OG7_0006757"
"caur|B9J08_001934","OG7_0003077"
"caur|B9J08_001935","OG7_0009716"
"caur|B9J08_001936","OG7_0002014"
"caur|B9J08_001937","OG7_0002422"
"caur|B9J08_001938","OG7_0005925"
"caur|B9J08_001939","OG7_0001162"
"caur|B9J08_001940","OG7_0022991"
"caur|B9J08_001941","OG7_0008014"
"caur|B9J08_001942","OGR7_0004275"
"caur|B9J08_001943","OG7_0005819"
"caur|B9J08_001944","OG7_0003346"
"caur|B9J08_001945","OG7_0002064"
"caur|B9J08_001946","OG7_0101621"
"caur|B9J08_001948","OG7_0011977"
"caur|B9J08_001949","OGR7_0029164"
"caur|B9J08_001950","OG7_0010619"
"caur|B9J08_001951","OG7_0022996"
"caur|B9J08_001952","OG7_0011734"
"caur|B9J08_001954","OGR7_0004567"
"caur|B9J08_001955","OG7_0004424"
"caur|B9J08_001956","OG7_0000050"
"caur|B9J08_001957","OG7_0000411"
"caur|B9J08_001958","OG7_0001304"
"caur|B9J08_001959","OG7_0000615"
"caur|B9J08_001960","OG7_0002028"
"caur|B9J08_001961","OGR7_0012815"
"caur|B9J08_001962","OGR7_0014545"
"caur|B9J08_001963","OG7_0006931"
"caur|B9J08_001964","OG7_0001370"
"caur|B9J08_001965","OG7_0002914"
"caur|B9J08_001966","OG7_0006545"
"caur|B9J08_001967","OG7_0006404"
"caur|B9J08_001968","OG7_0000707"
"caur|B9J08_001969","OGR7_0002525"
"caur|B9J08_001970","OGR7_0016680"
"caur|B9J08_001971","OGR7_0003772"
"caur|B9J08_001972","OG7_0000402"
"caur|B9J08_001973","OG7_0005469"
"caur|B9J08_001974","OG7_0004238"
"caur|B9J08_001975","OG7_0005326"
"caur|B9J08_001976","OG7_0013811"
"caur|B9J08_001977","OG7_0004805"
"caur|B9J08_001978","OGR7_0004285"
"caur|B9J08_001979","OG7_0007329"
"caur|B9J08_001980","OGR7_0004569"
"caur|B9J08_001981","OG7_0010607"
"caur|B9J08_001984","OG7_0000446"
"caur|B9J08_001985","OG7_0002049"
"caur|B9J08_001986","OG7_0005194"
"caur|B9J08_001987","OG7_0003139"
"caur|B9J08_001988","OGR7_0006157"
"caur|B9J08_001989","OG7_0005733"
"caur|B9J08_001991","OG7_0015320"
"caur|B9J08_001992","OG7_0006775"
"caur|B9J08_001993","OG7_0008092"
"caur|B9J08_001994","OG7_0007446"
"caur|B9J08_001995","OG7_0016485"
"caur|B9J08_001996","OG7_0008073"
"caur|B9J08_001997","OG7_0007223"
"caur|B9J08_001998","OG7_0006835"
"caur|B9J08_001999","OG7_0006499"
"caur|B9J08_002000","OG7_0008396"
"caur|B9J08_002001","OG7_0016485"
"caur|B9J08_002002","OG7_0005837"
"caur|B9J08_002003","OG7_0001721"
"caur|B9J08_002004","OG7_0155892"
"caur|B9J08_002005","OG7_0004177"
"caur|B9J08_002006","OG7_0006909"
"caur|B9J08_002007","OGR7_0004925"
"caur|B9J08_002008","OG7_0006649"
"caur|B9J08_002009","OG7_0001608"
"caur|B9J08_002010","OG7_0000557"
"caur|B9J08_002011","OG7_0001362"
"caur|B9J08_002012","OGR7_0004043"
"caur|B9J08_002013","OG7_0011622"
"caur|B9J08_002014","OG7_0004832"
"caur|B9J08_002015","OGR7_0004035"
"caur|B9J08_002016","OG7_0048807"
"caur|B9J08_002017","OG7_0156065"
"caur|B9J08_002018","OG7_0000495"
"caur|B9J08_002019","OG7_0005407"
"caur|B9J08_002020","OG7_0005325"
"caur|B9J08_002021","OGR7_0004015"
"caur|B9J08_002022","OG7_0008456"
"caur|B9J08_002023","OGR7_0003004"
"caur|B9J08_002024","OG7_0003562"
"caur|B9J08_002025","OG7_0008158"
"caur|B9J08_002026","OG7_0003454"
"caur|B9J08_002027","OG7_0049130"
"caur|B9J08_002028","OGR7_0007426"
"caur|B9J08_002029","OG7_0009055"
"caur|B9J08_002030","OG7_0001337"
"caur|B9J08_002031","OGR7_0006744"
"caur|B9J08_002032","OG7_0001661"
"caur|B9J08_002033","OG7_0002372"
"caur|B9J08_002034","OG7_0000782"
"caur|B9J08_002035","OG7_0017939"
"caur|B9J08_002036","OGR7_0002821"
"caur|B9J08_002037","OGR7_0001612"
"caur|B9J08_002038","OG7_0001020"
"caur|B9J08_002039","OG7_0020656"
"caur|B9J08_002043","OG7_0003074"
"caur|B9J08_002040","OG7_0020661"
"caur|B9J08_002041","OG7_0004933"
"caur|B9J08_002042","OG7_0003823"
"caur|B9J08_002044","OG7_0004166"
"caur|B9J08_002047","OG7_0003968"
"caur|B9J08_002048","OG7_0007576"
"caur|B9J08_002049","OGR7_0003760"
"caur|B9J08_002050","OG7_0009145"
"caur|B9J08_002051","OG7_0001893"
"caur|B9J08_002052","OGR7_0004016"
