"Accession","Group ID"
"calb|C2_02120W_A","OG7_0026617"
"calb|C2_02130C_A","OGR7_0006739"
"calb|C2_02140C_A","OGR7_0006739"
"calb|C2_02150C_A","OG7_0006717"
"calb|C2_02160W_A","OG7_0005076"
"calb|C2_02170W_A","OG7_0036316"
"calb|C2_02180W_A","OG7_0004237"
"calb|C2_02190C_A","OGR7_0002999"
"calb|C2_02200W_A","OG7_0001790"
"calb|C2_02210C_A","OG7_0004540"
"calb|C2_02220C_A","OGR7_0011383"
"calb|C2_02230C_A","OGR7_0004032"
"calb|C2_02240C_A","OG7_0156018"
"calb|C2_02250C_A","OG7_0019445"
"calb|C2_02260W_A","OGR7_0002667"
"calb|C2_02270C_A","OG7_0003622"
"calb|C2_02280W_A","OGR7_0010210"
"calb|C2_02290C_A","OG7_0006002"
"calb|C2_02300W_A","OG7_0008104"
"calb|C2_02310W_A","OGR7_0002823"
"calb|C2_02320C_A","OG7_0000556"
"calb|C2_02330W_A","OGR7_0054062"
"calb|C2_02340C_A","OG7_0002658"
"calb|C2_02350C_A","OG7_0005281"
"calb|C2_02360C_A","OG7_0033046"
"calb|C2_02370C_A","OG7_0007767"
"calb|C2_02380W_A","OG7_0006625"
"calb|C2_02390W_A","OGR7_0016637"
"calb|C2_02400W_A","OG7_0007965"
"calb|C2_02410W_A","OG7_0007710"
"calb|C2_02420C_A","OG7_0002064"
"calb|C2_02430W_A","OG7_0007300"
"calb|C2_02440W_A","OG7_0004559"
"calb|C2_02450C_A","OG7_0007458"
"calb|C2_02460W_A","OG7_0005133"
"calb|C2_02470C_A","OG7_0007009"
"calb|C2_02490C_A","OG7_0002066"
"calb|C2_02500W_A","OG7_0007249"
"calb|C2_02510W_A","OG7_0002319"
"calb|C2_02520W_A","OG7_0006142"
"calb|C2_02530W_A","OG7_0001357"
"calb|C2_02540W_A","OG7_0006184"
"calb|C2_02550C_A","OG7_0007961"
"calb|C2_02560W_A","OGR7_0054196"
"calb|C2_02570W_A","OG7_0015876"
"calb|C2_02580W_A","OG7_0001151"
"calb|C2_02590W_A","OG7_0002599"
"calb|C2_02600C_A","OG7_0012464"
"calb|C2_02610C_A","OG7_0000446"
"calb|C2_02620W_A","OG7_0008876"
"calb|C2_02630W_A","OG7_0018849"
"calb|C2_02640C_A","OG7_0001326"
"calb|C2_02660W_A","OGR7_0004256"
"calb|C2_02670C_A","OGR7_0210941"
"calb|C2_02680W_A","OG7_0001253"
"calb|C2_02690W_A","OG7_0006346"
"calb|C2_02700C_A","OG7_0019456"
"calb|C2_02710C_A","OG7_0008716"
"calb|C2_02720W_A","OG7_0005004"
"calb|C2_02730W_A","OG7_0005142"
"calb|C2_02740C_A","OG7_0003751"
"calb|C2_02750C_A","OGR7_0016631"
"calb|C2_02760W_A","OG7_0000779"
"calb|C2_02770W_A","OG7_0003721"
"calb|C2_02780C_A","OG7_0014573"
"calb|C2_02790C_A","OG7_0005350"
"calb|C2_02800W_A","OG7_0008929"
"calb|C2_02810C_A","OG7_0002789"
"calb|C2_02820C_A","OG7_0005925"
"calb|C2_02830C_A","OG7_0001150"
"calb|C2_02840C_A","OG7_0040988"
"calb|C2_02850W_A","OG7_0005350"
"calb|C2_02860W_A","OG7_0003175"
"calb|C2_02870W_A","OG7_0006801"
"calb|C2_02880C_A","OG7_0002671"
"calb|C2_02890W_A","OG7_0008954"
"calb|C2_02900W_A","OG7_0041063"
"calb|C2_02910W_A","OGR7_0054037"
"calb|C2_02920W_A","OG7_0001212"
"calb|C2_02930C_A","OG7_0036991"
"calb|C2_02940W_A","OG7_0004717"
"calb|C2_02950W_A","OG7_0001326"
"calb|C2_02960C_A","OG7_0001290"
"calb|C2_02970C_A","OG7_0000707"
"calb|C2_02980C_A","OG7_0002979"
"calb|C2_02990C_A","OG7_0005433"
"calb|C2_03000C_A","OG7_0006812"
"calb|C2_03010C_A","OG7_0003661"
"calb|C2_03020C_A","OG7_0017553"
"calb|C2_03030W_A","OG7_0002598"
"calb|C2_03040W_A","OG7_0012464"
"calb|C2_03050W_A","OG7_0018898"
"calb|C2_03060W_A","OG7_0000949"
"calb|C2_03070C_A","OG7_0010998"
"calb|C2_03080W_A","OG7_0002137"
"calb|C2_03090C_A","OG7_0002040"
"calb|C2_03100W_A","OG7_0002134"
"calb|C2_03110W_A","OGR7_0011400"
"calb|C2_03120W_A","OG7_0004287"
"calb|C2_03130W_A","OG7_0014596"
"calb|C2_03140C_A","OG7_0003703"
"calb|C2_03150C_A","OG7_0017479"
"calb|C2_03160C_A","OG7_0004218"
"calb|C2_03170W_A","OG7_0009040"
"calb|C2_03180C_A","OG7_0000785"
"calb|C2_03200W_A","OG7_0007602"
"calb|C2_03210W_A","OGR7_0010208"
"calb|C2_03220C_A","OG7_0038960"
"calb|C2_03230C_A","OG7_0001356"
"calb|C2_03240C_A","OG7_0004535"
"calb|C2_03250W_A","OG7_0001448"
"calb|C2_03260W_A","OG7_0006444"
"calb|C2_03270W_A","OG7_0002311"
"calb|C2_03280W_A","OG7_0008016"
"calb|C2_03290W_A","OG7_0005998"
"calb|C2_03300W_A","OG7_0006147"
"calb|C2_03310C_A","OG7_0007999"
"calb|C2_03320W_A","OG7_0000615"
"calb|C2_03330C_A","OG7_0000396"
"calb|C2_03340W_A","OG7_0008528"
"calb|C2_03350W_A","OGR7_0012784"
"calb|C2_03360W_A","OG7_0003457"
"calb|C2_03370W_A","OG7_0005718"
"calb|C2_03380W_A","OG7_0001721"
"calb|C2_03390C_A","OG7_0002479"
"calb|C2_03400C_A","OGR7_0004934"
"calb|C2_03410W_A","OG7_0002859"
"calb|C2_03420C_A","OG7_0007332"
"calb|C2_03430W_A","OG7_0002667"
"calb|C2_03440W_A","OGR7_0019432"
"calb|C2_03450W_A","OGR7_0001620"
"calb|C2_03460C_A","OGR7_0004564"
"calb|C2_03470C_A","OG7_0009384"
"calb|C2_03480C_A","OGR7_0054137"
"calb|C2_03490C_A","OGR7_0004920"
"calb|C2_03500W_A","OG7_0156015"
"calb|C2_03520C_A","OG7_0010452"
"calb|C2_03530W_A","OG7_0001646"
"calb|C2_03540W_A","OG7_0002159"
"calb|C2_03550C_A","OG7_0007636"
"calb|C2_03560C_A","OG7_0002955"
"calb|C2_03570C_A","OGR7_0007274"
"calb|C2_03590C_A","OG7_0022994"
"calb|C2_03600W_A","OG7_0273756"
"calb|C2_03610W_A","OG7_0001362"
"calb|C2_03620W_A","OG7_0001362"
"calb|C2_03630W_A","OGR7_0002663"
"calb|C2_03640W_A","OG7_0008935"
"calb|C2_03670W_A","OG7_0001304"
"calb|C2_03680W_A","OG7_0001304"
"calb|C2_03690C_A","OG7_0028333"
"calb|C2_03700W_A","OG7_0016133"
"calb|C2_03710W_A","OG7_0028333"
"calb|C2_03720W_A","OGR7_0038515"
"calb|C2_03750W_A","OG7_0001098"
"calb|C2_03760C_A","OG7_0156071"
"calb|C2_03770C_A","OG7_0000432"
"calb|C2_03780C_A","OG7_0009341"
"calb|C2_03790C_A","OGR7_0004931"
"calb|C2_03800C_A","OG7_0004893"
"calb|C2_03810C_A","OG7_0004780"
"calb|C2_03820C_A","OG7_0003589"
"calb|C2_03830W_A","OG7_0005204"
"calb|C2_03840C_A","OG7_0003410"
"calb|C2_03870W_A","OG7_0006920"
"calb|C2_03880C_A","OG7_0001217"
"calb|C2_03890W_A","OGR7_0004040"
"calb|C2_03900C_A","OG7_0025232"
"calb|C2_03910C_A","OG7_0004077"
"calb|C2_03920C_A","OG7_0004202"
"calb|C2_03930C_A","OGR7_0003450"
"calb|C2_03940C_A","OG7_0000103"
"calb|C2_03950W_A","OG7_0005906"
"calb|C2_03960W_A","OG7_0006528"
"calb|C2_03970W_A","OGR7_0002528"
"calb|C2_03980C_A","OGR7_0004258"
"calb|C2_03990W_A","OG7_0001817"
"calb|C2_04000C_A","OGR7_0023453"
"calb|C2_04010C_A","OG7_0002248"
"calb|C2_04020C_A","OG7_0008278"
"calb|C2_04030C_A","OG7_0003886"
"calb|C2_04040C_A","OG7_0003368"
"calb|C2_04050C_A","OG7_0003368"
"calb|C2_04060C_A","OG7_0005294"
"calb|C2_04080W_A","OGR7_0003765"
"calb|C2_04090W_A","OGR7_0004281"
"calb|C2_04100W_A","OG7_0007438"
"calb|C2_04110W_A","OG7_0001850"
"calb|C2_04120C_A","OG7_0000011"
"calb|C2_04130W_A","OG7_0022151"
"calb|C2_04140W_A","OG7_0017148"
"calb|C2_04150C_A","OG7_0007465"
"calb|C2_04160W_A","OG7_0007235"
"calb|C2_04170C_A","OG7_0024066"
"calb|C2_04180C_A","OG7_0001013"
"calb|C2_04190C_A","OG7_0008935"
"calb|C2_04200W_A","OG7_0017146"
"calb|C2_04210W_A","OG7_0003428"
"calb|C2_04220C_A","OG7_0003156"
"calb|C2_04230W_A","OG7_0002834"
"calb|C2_04240C_A","OG7_0005684"
"calb|C2_04250W_A","OG7_0007744"
"calb|C2_04260W_A","OG7_0000396"
"calb|C2_04270W_A","OG7_0000396"
"calb|C2_04280W_A","OG7_0003063"
"calb|C2_04290W_A","OG7_0003063"
"calb|C2_04300C_A","OG7_0023018"
"calb|C2_04310W_A","OG7_0001846"
"calb|C2_04320W_A","OGR7_0012771"
"calb|C2_04330C_A","OG7_0001023"
"calb|C2_04340C_A","OG7_0008676"
"calb|C2_04350C_A","OG7_0007059"
"calb|C2_04360W_A","OG7_0000009"
"calb|C2_04370W_A","OG7_0007862"
"calb|C2_04380C_A","OG7_0004140"
"calb|C2_04390W_A","OG7_0032027"
"calb|C2_04400W_A","OGR7_0003734"
"calb|C2_04410W_A","OGR7_0000448"
"calb|C2_04420W_A","OGR7_0000448"
"calb|C2_04430W_A","OGR7_0054194"
"calb|C2_04440W_A","OGR7_0054245"
"calb|C2_04450W_A","OGR7_0014281"
"calb|C2_04460W_A","OG7_0004756"
"calb|C2_04470W_A","OG7_0001104"
"calb|C2_04480W_A","OG7_0001105"
"calb|C2_04490W_A","OG7_0007993"
"calb|C2_04500W_A","OG7_0000402"
"calb|C2_04510W_A","OG7_0001013"
"calb|C2_04520C_A","OGR7_0004563"
"calb|C2_04530W_A","OG7_0025214"
"calb|C2_04540C_A","OG7_0005080"
"calb|C2_04550C_A","OG7_0005772"
"calb|C2_04560W_A","OG7_0007223"
"calb|C2_04570W_A","OG7_0008057"
"calb|C2_04580W_A","OG7_0006063"
"calb|C2_04590C_A","OG7_0010753"
"calb|C2_04600C_A","OG7_0004429"
"calb|C2_04620W_A","OG7_0155776"
"calb|C2_04640C_A","OG7_0002134"
"calb|C2_04650C_A","OG7_0008000"
"calb|C2_04660C_A","OG7_0001715"
"calb|C2_04670W_A","OGR7_0085313"
"calb|C2_04680W_A","OG7_0006509"
"calb|C2_04690C_A","OG7_0005350"
"calb|C2_04700C_A","OG7_0007533"
"calb|C2_04710C_A","OG7_0001367"
"calb|C2_04720C_A","OGR7_0014477"
"calb|C2_04730W_A","OGR7_0004255"
"calb|C2_04740C_A","OG7_0028326"
"calb|C2_04750W_A","OG7_0002524"
"calb|C2_04760W_A","OG7_0000432"
"calb|C2_04770W_A","OG7_0036288"
"calb|C2_04780W_A","OG7_0036288"
"calb|C2_04790C_A","OG7_0033033"
"calb|C2_04800C_A","OG7_0018409"
"calb|C2_04810W_A","OG7_0008343"
"calb|C2_04820W_A","OG7_0002390"
"calb|C2_04830W_A","OG7_0006601"
"calb|C2_04850C_A","OG7_0006125"
"calb|C2_04860W_A","OG7_0000135"
"calb|C2_04870C_A","OG7_0006260"
"calb|C2_04880C_A","OG7_0006573"
"calb|C2_04910W_A","OGR7_0054228"
"calb|C2_04930C_A","OG7_0000396"
"calb|C2_04940C_A","OG7_0000446"
"calb|C2_04950C_A","OG7_0007156"
"calb|C2_04960C_A","OG7_0011970"
"calb|C2_04970W_A","OG7_0002666"
"calb|C2_04980C_A","OG7_0000396"
"calb|C2_04990W_A","OG7_0155774"
"calb|C2_05000C_A","OG7_0005732"
"calb|C2_05020W_A","OG7_0015036"
"calb|C2_05030C_A","OG7_0001254"
"calb|C2_05040C_A","OG7_0033024"
"calb|C2_05050C_A","OG7_0030169"
"calb|C2_05060C_A","OG7_0010898"
"calb|C2_05070W_A","OG7_0035606"
"calb|C2_05080C_A","OG7_0015549"
"calb|C2_05090W_A","OG7_0000117"
"calb|C2_05100C_A","OG7_0005645"
"calb|C2_05110W_A","OG7_0003685"
"calb|C2_05120C_A","OGR7_0054082"
"calb|C2_05130W_A","OG7_0003137"
"calb|C2_05140W_A","OG7_0000432"
"calb|C2_05150W_A","OG7_0008531"
"calb|C2_05160C_A","OG7_0007334"
"calb|C2_05170W_A","OG7_0007260"
"calb|C2_05180W_A","OG7_0022991"
"calb|C2_05190W_A","OG7_0003559"
"calb|C2_05200C_A","OGR7_0016658"
"calb|C2_05210W_A","OG7_0022064"
"calb|C2_05220C_A","OG7_0008997"
"calb|C2_05230C_A","OG7_0007289"
"calb|C2_05250C_A","OG7_0003266"
"calb|C2_05260W_A","OG7_0017149"
"calb|C2_05270W_A","OG7_0005206"
"calb|C2_05280C_A","OG7_0008060"
"calb|C2_05290C_A","OG7_0001609"
"calb|C2_05300C_A","OG7_0017536"
"calb|C2_05320W_A","OG7_0008039"
"calb|C2_05330C_A","OGR7_0003742"
"calb|C2_05340C_A","OG7_0003550"
"calb|C2_05350C_A","OG7_0041031"
"calb|C2_05360C_A","OG7_0001476"
"calb|C2_05370C_A","OG7_0012099"
"calb|C2_05380W_A","OG7_0064296"
"calb|C2_05390C_A","OGR7_0003745"
"calb|C2_05400W_A","OGR7_0004282"
"calb|C2_05410W_A","OG7_0004750"
"calb|C2_05440W_A","OG7_0001162"
"calb|C2_05450C_A","OG7_0005855"
"calb|C2_05460W_A","OG7_0002165"
"calb|C2_05470W_A","OG7_0001767"
"calb|C2_05480C_A","OG7_0011524"
"calb|C2_05490W_A","OGR7_0004562"
"calb|C2_05500W_A","OG7_0017153"
"calb|C2_05510C_A","OG7_0004181"
"calb|C2_05520W_A","OG7_0008645"
"calb|C2_05530C_A","OG7_0007126"
"calb|C2_05540C_A","OG7_0000011"
"calb|C2_05550W_A","OG7_0003360"
"calb|C2_05560W_A","OG7_0002966"
"calb|C2_05570C_A","OG7_0001098"
"calb|C2_05580W_A","OG7_0101609"
"calb|C2_05590C_A","OG7_0002020"
"calb|C2_05610C_A","OG7_0005073"
"calb|C2_05620W_A","OG7_0005982"
"calb|C2_05640W_A","OG7_0001158"
"calb|C2_05650W_A","OG7_0006483"
"calb|C2_05660W_A","OG7_0012583"
"calb|C2_05670C_A","OG7_0004069"
"calb|C2_05680W_A","OG7_0006567"
"calb|C2_05690C_A","OG7_0007171"
"calb|C2_05700W_A","OG7_0003099"
"calb|C2_05710C_A","OG7_0005647"
"calb|C2_05720C_A","OG7_0002578"
"calb|C2_05730C_A","OG7_0007455"
"calb|C2_05740W_A","OG7_0020676"
"calb|C2_05750W_A","OG7_0008563"
"calb|C2_05760C_A","OG7_0020680"
"calb|C2_05770W_A","OG7_0048647"
"calb|C2_05780C_A","OG7_0000432"
"calb|C2_05790C_A","OG7_0001167"
"calb|C2_05800C_A","OG7_0012728"
"calb|C2_05810W_A","OG7_0155989"
"calb|C2_05820W_A","OG7_0005659"
"calb|C2_05830C_A","OG7_0009370"
"calb|C2_05840W_A","OG7_0003745"
"calb|C2_05850C_A","OG7_0007477"
"calb|C2_05860C_A","OG7_0026599"
"calb|C2_05870W_A","OG7_0161165"
"calb|C2_05890C_A","OG7_0004251"
"calb|C2_05900W_A","OG7_0011642"
"calb|C2_05910W_A","OG7_0006585"
"calb|C2_05920C_A","OG7_0034525"
"calb|C2_05930W_A","OG7_0020662"
"calb|C2_05940C_A","OG7_0005075"
"calb|C2_05950C_A","OG7_0008737"
"calb|C2_05960C_A","OG7_0008737"
"calb|C2_05970C_A","OG7_0008737"
"calb|C2_05980C_A","OG7_0008737"
"calb|C2_05990C_A","OG7_0008737"
"calb|C2_06000W_A","OG7_0007402"
"calb|C2_06010W_A","OG7_0006389"
"calb|C2_06020W_A","OG7_0005903"
"calb|C2_06030W_A","OGR7_0003446"
"calb|C2_06040C_A","OG7_0025157"
"calb|C2_06060C_A","OGR7_0054127"
"calb|C2_06070W_A","OG7_0001203"
"calb|C2_06080C_A","OG7_0009321"
"calb|C2_06090W_A","OG7_0010392"
"calb|C2_06100W_A","OG7_0004620"
"calb|C2_06110W_A","OG7_0008103"
"calb|C2_06120C_A","OG7_0009570"
"calb|C2_06130W_A","OG7_0009268"
"calb|C2_06140C_A","OG7_0002132"
"calb|C2_06150C_A","OG7_0007046"
"calb|C2_06160W_A","OGR7_0006740"
"calb|C2_06170C_A","OG7_0007837"
"calb|C2_06180C_A","OGR7_0006147"
"calb|C2_06190W_A","OG7_0002175"
"calb|C2_06200C_A","OG7_0005337"
"calb|C2_06210C_A","OG7_0008108"
"calb|C2_06220C_A","OG7_0155847"
"calb|C2_06230W_A","OG7_0002417"
"calb|C2_06240W_A","OG7_0004589"
"calb|C2_06250C_A","OG7_0001163"
"calb|C2_06260W_A","OG7_0002662"
"calb|C2_06270W_A","OGR7_0004591"
"calb|C2_06280C_A","OGR7_0004582"
"calb|C2_06290C_A","OG7_0019457"
"calb|C2_06300W_A","OG7_0007657"
"calb|C2_06310C_A","OG7_0005954"
"calb|C2_06320W_A","OG7_0014205"
"calb|C2_06330C_A","OG7_0001576"
"calb|C2_06340W_A","OG7_0009582"
"calb|C2_06350C_A","OG7_0005937"
"calb|C2_06360C_A","OG7_0007199"
"calb|C2_06370C_A","OG7_0003037"
"calb|C2_06390C_A","OG7_0002926"
"calb|C2_06420C_A","OG7_0002540"
"calb|C2_06430C_A","OG7_0001918"
"calb|C2_06440C_A","OG7_0001918"
"calb|C2_06460W_A","OG7_0010250"
"calb|C2_06470W_A","OG7_0010250"
"calb|C2_06480W_A","OG7_0004507"
"calb|C2_06490W_A","OG7_0007624"
"calb|C2_06510W_A","OGR7_0009182"
"calb|C2_06520C_A","OG7_0001013"
"calb|C2_06530W_A","OGR7_0002665"
"calb|C2_06540C_A","OG7_0002066"
"calb|C2_06550W_A","OG7_0032027"
"calb|C2_06570C_A","OGR7_0085278"
"calb|C2_06590C_A","OG7_0002865"
"calb|C2_06600W_A","OG7_0003017"
"calb|C2_06610C_A","OG7_0001280"
"calb|C2_06620W_A","OG7_0007864"
"calb|C2_06630C_A","OGR7_0019448"
"calb|C2_06640C_A","OG7_0003490"
"calb|C2_06650C_A","OG7_0007002"
"calb|C2_06660W_A","OG7_0002908"
"calb|C2_06670C_A","OG7_0000103"
"calb|C2_06680W_A","OG7_0007009"
"calb|C2_06690C_A","OGR7_0002661"
"calb|C2_06700W_A","OG7_0004287"
"calb|C2_06710W_A","OG7_0002966"
"calb|C2_06720W_A","OG7_0002966"
"calb|C2_06730W_A","OG7_0015586"
"calb|C2_06740W_A","OGR7_0003756"
"calb|C2_06750C_A","OG7_0008837"
"calb|C2_06760C_A","OGR7_0002822"
"calb|C2_06770W_A","OG7_0007344"
"calb|C2_06780C_A","OG7_0002147"
"calb|C2_06790W_A","OG7_0008087"
"calb|C2_06800C_A","OGR7_0007414"
"calb|C2_06810C_A","OG7_0003690"
"calb|C2_06820C_A","OG7_0001933"
"calb|C2_06830C_A","OG7_0000970"
"calb|C2_06840W_A","OG7_0006512"
"calb|C2_06850W_A","OG7_0155900"
"calb|C2_06860W_A","OG7_0001368"
"calb|C2_06870C_A","OG7_0006510"
"calb|C2_06880C_A","OG7_0001376"
"calb|C2_06890C_A","OG7_0001209"
"calb|C2_06910W_A","OG7_0000131"
"calb|C2_06920C_A","OG7_0003327"
"calb|C2_06930C_A","OG7_0041026"
"calb|C2_06940C_A","OG7_0003638"
"calb|C2_06950C_A","OG7_0007292"
"calb|C2_06960W_A","OG7_0003460"
"calb|C2_06970W_A","OG7_0004753"
"calb|C2_06980W_A","OG7_0041026"
"calb|C2_06990W_A","OG7_0041026"
"calb|C2_07000W_A","OG7_0010166"
"calb|C2_07010W_A","OG7_0007998"
"calb|C2_07020C_A","OG7_0075029"
"calb|C2_07030C_A","OG7_0006972"
"calb|C2_07040W_A","OG7_0007866"
"calb|C2_07060W_A","OG7_0002347"
"calb|C2_07070W_A","OG7_0001083"
"calb|C2_07080C_A","OG7_0026622"
"calb|C2_07090C_A","OG7_0003409"
"calb|C2_07100W_A","OG7_0004787"
"calb|C2_07110C_A","OG7_0101627"
"calb|C2_07120W_A","OG7_0007041"
"calb|C2_07130C_A","OG7_0000003"
"calb|C2_07140W_A","OG7_0016165"
"calb|C2_07160W_A","OG7_0003741"
"calb|C2_07170C_A","OG7_0101639"
"calb|C2_07180W_A","OGR7_0014465"
"calb|C2_07190C_A","OG7_0005090"
"calb|C2_07200W_A","OG7_0002891"
"calb|C2_07210C_A","OG7_0000103"
"calb|C2_07220W_A","OG7_0009763"
"calb|C2_07230C_A","OG7_0002985"
"calb|C2_07240C_A","OG7_0005506"
"calb|C2_07250C_A","OG7_0013494"
"calb|C2_07260C_A","OG7_0014772"
"calb|C2_07270W_A","OG7_0010436"
"calb|C2_07280W_A","OG7_0002149"
"calb|C2_07290W_A","OG7_0007797"
"calb|C2_07300C_A","OG7_0002891"
"calb|C2_07310W_A","OG7_0001068"
"calb|C2_07320W_A","OG7_0000774"
"calb|C2_07330W_A","OG7_0001934"
"calb|C2_07340W_A","OG7_0007004"
"calb|C2_07350W_A","OG7_0001163"
"calb|C2_07360W_A","OG7_0005542"
"calb|C2_07370W_A","OG7_0155697"
"calb|C2_07380W_A","OG7_0000776"
"calb|C2_07390C_A","OGR7_0004590"
"calb|C2_07400C_A","OG7_0001304"
"calb|C2_07410W_A","OG7_0002952"
"calb|C2_07420W_A","OG7_0002314"
"calb|C2_07430C_A","OG7_0003876"
"calb|C2_07440C_A","OG7_0002078"
"calb|C2_07450C_A","OG7_0004312"
"calb|C2_07460W_A","OG7_0041035"
"calb|C2_07470W_A","OG7_0006727"
"calb|C2_07480W_A","OG7_0003726"
"calb|C2_07490W_A","OG7_0006062"
"calb|C2_07500C_A","OG7_0041014"
"calb|C2_07510W_A","OG7_0006584"
"calb|C2_07520C_A","OG7_0000011"
"calb|C2_07530C_A","OG7_0000003"
"calb|C2_07540W_A","OGR7_0003720"
"calb|C2_07550W_A","OG7_0010226"
"calb|C2_07560W_A","OG7_0000402"
"calb|C2_07570W_A","OG7_0003661"
"calb|C2_07580W_A","OG7_0011634"
"calb|C2_07590W_A","OG7_0006223"
"calb|C2_07600C_A","OG7_0000714"
"calb|C2_07610C_A","OG7_0007879"
"calb|C2_07620W_A","OG7_0005902"
"calb|C2_07630C_A","OG7_0016148"
"calb|C2_07640W_A","OGR7_0005308"
"calb|C2_07650C_A","OG7_0017077"
"calb|C2_07660W_A","OG7_0004389"
"calb|C2_07670C_A","OG7_0008208"
"calb|C2_07680W_A","OG7_0003690"
"calb|C2_07690W_A","OG7_0022940"
"calb|C2_07700C_A","OGR7_0019436"
"calb|C2_07710W_A","OGR7_0001434"
"calb|C2_07720C_A","OGR7_0002815"
"calb|C2_07730W_A","OG7_0024054"
"calb|C2_07740W_A","OG7_0016488"
"calb|C2_07750W_A","OG7_0001254"
"calb|C2_07760W_A","OG7_0005290"
"calb|C2_07770C_A","OGR7_0008203"
"calb|C2_07780W_A","OGR7_0085318"
"calb|C2_07790C_A","OG7_0002314"
"calb|C2_07800W_A","OG7_0025520"
"calb|C2_07810W_A","OG7_0004547"
"calb|C2_07820C_A","OG7_0155624"
"calb|C2_07830W_A","OG7_0015877"
"calb|C2_07840W_A","OG7_0001362"
"calb|C2_07860W_A","OG7_0008151"
"calb|C2_07870C_A","OGR7_0054038"
"calb|C2_07880W_A","OG7_0002824"
"calb|C2_07890W_A","OG7_0002319"
"calb|C2_07900W_A","OG7_0011174"
"calb|C2_07910C_A","OGR7_0019451"
"calb|C2_07920W_A","OG7_0007677"
"calb|C2_07930C_A","OG7_0008490"
"calb|C2_07940C_A","OG7_0004432"
"calb|C2_07950W_A","OG7_0003747"
"calb|C2_07960C_A","OG7_0008518"
"calb|C2_07980W_A","OG7_0003712"
"calb|C2_08000C_A","OG7_0001747"
"calb|C2_08010W_A","OG7_0006392"
"calb|C2_08020C_A","OG7_0003253"
"calb|C2_08030W_A","OGR7_0054166"
"calb|C2_08040C_A","OG7_0006219"
"calb|C2_08050C_A","OG7_0011977"
"calb|C2_08060W_A","OG7_0038192"
"calb|C2_08070C_A","OG7_0001370"
"calb|C2_08080C_A","OG7_0001271"
"calb|C2_08090W_A","OGR7_0054152"
"calb|C2_08100W_A","OG7_0002549"
"calb|C2_08110W_A","OG7_0001765"
"calb|C2_08120W_A","OG7_0007393"
"calb|C2_08130W_A","OG7_0001209"
"calb|C2_08140C_A","OG7_0002441"
"calb|C2_08150W_A","OGR7_0011396"
"calb|C2_08160C_A","OG7_0002143"
"calb|C2_08170W_A","OG7_0001300"
"calb|C2_08180C_A","OG7_0008441"
"calb|C2_08190W_A","OG7_0006232"
"calb|C2_08200W_A","OG7_0011721"
"calb|C2_08210C_A","OGR7_0085304"
"calb|C2_08240W_A","OG7_0000132"
"calb|C2_08260W_A","OGR7_0004932"
"calb|C2_08270C_A","OG7_0001256"
"calb|C2_08280W_A","OG7_0004292"
"calb|C2_08290C_A","OG7_0101638"
"calb|C2_08300C_A","OGR7_0085291"
"calb|C2_08310W_A","OG7_0007758"
"calb|C2_08320C_A","OGR7_0016640"
"calb|C2_08330W_A","OGR7_0011385"
"calb|C2_08340C_A","OG7_0101687"
"calb|C2_08350C_A","OGR7_0023479"
"calb|C2_08360C_A","OG7_0006835"
"calb|C2_08370C_A","OG7_0001444"
"calb|C2_08380C_A","OG7_0004430"
"calb|C2_08390W_A","OG7_0012344"
"calb|C2_08400C_A","OGR7_0023478"
"calb|C2_08420W_A","OG7_0010452"
"calb|C2_08430C_A","OGR7_0004926"
"calb|C2_08440W_A","OGR7_0054118"
"calb|C2_08450W_A","OG7_0265192"
"calb|C2_08460C_A","OG7_0007396"
"calb|C2_08470C_A","OGR7_0003201"
"calb|C2_08480W_A","OG7_0007720"
"calb|C2_08490W_A","OG7_0005432"
"calb|C2_08500W_A","OG7_0000785"
"calb|C2_08510W_A","OG7_0007260"
"calb|C2_08520C_A","OGR7_0054095"
"calb|C2_08530C_A","OG7_0007447"
"calb|C2_08540C_A","OG7_0002667"
"calb|C2_08550C_A","OG7_0002439"
"calb|C2_08560W_A","OG7_0001761"
"calb|C2_08570W_A","OG7_0013961"
"calb|C2_08590W_A","OG7_0024920"
"calb|C2_08600W_A","OG7_0007233"
"calb|C2_08610W_A","OG7_0007898"
"calb|C2_08620W_A","OG7_0006598"
"calb|C2_08630C_A","OG7_0008777"
"calb|C2_08640C_A","OG7_0006510"
"calb|C2_08650W_A","OG7_0008699"
"calb|C2_08660C_A","OG7_0011328"
"calb|C2_08670C_A","OG7_0007563"
"calb|C2_08680W_A","OG7_0001337"
"calb|C2_08690C_A","OG7_0003255"
"calb|C2_08700C_A","OG7_0007186"
"calb|C2_08710W_A","OGR7_0003205"
"calb|C2_08720W_A","OGR7_0038487"
"calb|C2_08730W_A","OG7_0011319"
"calb|C2_08740W_A","OG7_0006141"
"calb|C2_08750W_A","OGR7_0023467"
"calb|C2_08760C_A","OG7_0002304"
"calb|C2_08770C_A","OG7_0021539"
"calb|C2_08780W_A","OG7_0000949"
"calb|C2_08790W_A","OG7_0003427"
"calb|C2_08800C_A","OG7_0007451"
"calb|C2_08810C_A","OG7_0003350"
"calb|C2_08820C_A","OG7_0005082"
"calb|C2_08830W_A","OG7_0101687"
"calb|C2_08840W_A","OG7_0007747"
"calb|C2_08850C_A","OG7_0001271"
"calb|C2_08860W_A","OG7_0000103"
"calb|C2_08870C_A","OG7_0032027"
