Accession	Group ID	Entry
CXQ85_001673	OG7_0002914	A0A2V1AQW0
CXQ85_001674	OG7_0010607	A0A2V1ANR4
CXQ85_001675	OG7_0004538	A0A2V1APW6
CXQ85_001676	OG7_0005294	A0A2V1APT8
CXQ85_001677	OG7_0005294	A0A2V1APA2
CXQ85_001678	OG7_0003378	A0A2V1ASI3
CXQ85_001679	OG7_0000985	A0A2V1AQ82
CXQ85_001680	OG7_0005678	A0A2V1ARL6
CXQ85_001681	OG7_0002346	A0A2V1AQA6
CXQ85_001682	OG7_0011362	A0A2V1AQ42
CXQ85_001683	OG7_0007752	A0A2V1AQX5
CXQ85_001684	OGR7_0005315	A0A2V1ANS4
CXQ85_001685	OG7_0008467	A0A2V1APX5
CXQ85_001686	OG7_0002827	A0A2V1APU8
CXQ85_001687	OGR7_0004017	A0A2V1APB1
CXQ85_001688	OG7_0006435	A0A2V1ASJ4
CXQ85_001689	OG7_0008750	A0A2V1AQ95
CXQ85_001690	OG7_0004517	A0A2V1ARM5
CXQ85_001691	OG7_0013305	A0A2V1AQB6
CXQ85_001692	OG7_0001023	A0A2V1AQ53
CXQ85_001693	OG7_0007424	A0A2V1AQY3
CXQ85_001694	OG7_0036262	A0A2V1ANT4
CXQ85_001695	OG7_0007795	A0A2V1APY5
CXQ85_001696	OG7_0006474	A0A2V1APV7
CXQ85_001697	OG7_0006570	A0A2V1APC1
CXQ85_001698	OG7_0002671	A0A2V1ASK3
CXQ85_001699	OG7_0003699	A0A2V1AQA5
CXQ85_001700	OGR7_0004264	A0A2V1ARN4
CXQ85_001701	OG7_0000783	A0A2V1AQC3
CXQ85_001702	OG7_0014172	A0A2V1AQ63
CXQ85_001703	OG7_0155598	A0A2V1AQY9
CXQ85_001704	OG7_0005088	A0A2V1ANU1
CXQ85_001705	OG7_0001897	A0A2V1APZ5
CXQ85_001706	OG7_0001368	A0A2V1APX1
CXQ85_001707	OG7_0000996	A0A2V1APD0
CXQ85_001708	OG7_0008836	A0A2V1ASL3
CXQ85_001709	OG7_0003719	A0A2V1AQB2
CXQ85_001710	OG7_0000558	A0A2V1ARP3
CXQ85_001711	OGR7_0014548	A0A2V1AQD3
CXQ85_001712	OG7_0007517	A0A2V1AQ70
CXQ85_001713	OGR7_0005314	A0A2V1AR00
CXQ85_001714	OG7_0008281	A0A2V1ANV0
CXQ85_001715	OG7_0003566	A0A2V1AQ05
CXQ85_001716	OGR7_0019484	A0A2V1APY0
CXQ85_001717	OG7_0001754	A0A2V1APE0
CXQ85_001718	OG7_0000698	A0A2V1ASM4
CXQ85_001719	OGR7_0002540	A0A2V1AQC2
CXQ85_001720	OGR7_0016686	A0A2V1ARQ3
CXQ85_001721	OG7_0017961	A0A2V1AQE2
CXQ85_001722	OG7_0006414	A0A2V1AQ80
CXQ85_001723	OG7_0009143	A0A2V1AR09
CXQ85_001724	OG7_0007103	A0A2V1ANW0
CXQ85_001725	OG7_0002777	A0A2V1AQ16
CXQ85_001726	OGR7_0004008	A0A2V1APZ1
CXQ85_001727	OG7_0001715	A0A2V1APF0
CXQ85_001728	OG7_0020669	A0A2V1ASN4
CXQ85_001729	OG7_0002918	A0A2V1AQD2
CXQ85_001730	OG7_0059248	A0A2V1ARR0
CXQ85_001731	OG7_0000992	A0A2V1AQF2
CXQ85_001732	OGR7_0004292	A0A2V1AQ90
CXQ85_001733	OG7_0002692	A0A2V1AR20
CXQ85_001734	OG7_0000052	A0A2V1ANX3
CXQ85_001735	OG7_0004535	A0A2V1AQ26
CXQ85_001736	OG7_0007562	A0A2V1AQ03
CXQ85_001737	OG7_0017903	A0A2V1APG1
CXQ85_001738	OG7_0013164	A0A2V1ASP2
CXQ85_001739	OG7_0056871	A0A2V1AQE1
CXQ85_001740	OG7_0007213	A0A2V1ARR5
CXQ85_001741	OG7_0002296	A0A2V1AQG2
CXQ85_001742	OG7_0002296	A0A2V1AQA0
CXQ85_001743	OG7_0019448	A0A2V1AR30
CXQ85_001744	OG7_0003192	A0A2V1ANY3
CXQ85_001745	OG7_0000130	A0A2V1AQ37
CXQ85_001746	OG7_0006974	A0A2V1AQ13
CXQ85_001747	OG7_0004817	A0A2V1APG9
CXQ85_001748	OG7_0006125	A0A2V1ASQ4
CXQ85_001749	OGR7_0016669	A0A2V1AQF1
CXQ85_001750	OGR7_0004265	A0A2V1ARS5
CXQ85_001751	OG7_0002747	A0A2V1AQH0
CXQ85_001752	OG7_0010384	A0A2V1AQA7
CXQ85_001753	OG7_0006578	A0A2V1AR39
CXQ85_001754	OG7_0001901	A0A2V1ANZ4
CXQ85_001755	OG7_0006357	A0A2V1AQ47
CXQ85_001756	OG7_0001280	A0A2V1AQ24
CXQ85_001757	OG7_0008520	A0A2V1APH9
CXQ85_001758	OGR7_0001899	A0A2V1ASR4
CXQ85_001759	OG7_0004316	A0A2V1AQF9
CXQ85_001760	OG7_0006481	A0A2V1ART5
CXQ85_001761	OGR7_0005708	A0A2V1AQH8
CXQ85_001762	OG7_0002743	A0A2V1AQB7
CXQ85_001763	OG7_0005523	A0A2V1AR48
CXQ85_001764	OG7_0008276	A0A2V1AP04
CXQ85_001765	OG7_0023010	A0A2V1AQ57
CXQ85_001766	OG7_0005006	A0A2V1AQ36
CXQ85_001767	OG7_0006184	A0A2V1API9
CXQ85_001768	OG7_0006142	A0A2V1ASS3
CXQ85_001769	OG7_0002627	A0A2V1AQG9
CXQ85_001770	OG7_0002319	A0A2V1ARU4
CXQ85_001771	OG7_0007249	A0A2V1AQI8
CXQ85_001772	OG7_0002066	A0A2V1AQC7
CXQ85_001773	OG7_0007009	A0A2V1AR59
CXQ85_001774	OG7_0006206	A0A2V1AP14
CXQ85_001775	OG7_0011625	A0A2V1AQ67
CXQ85_001776	OG7_0004413	A0A2V1AQ46
CXQ85_001777	OG7_0004544	A0A2V1APJ8
CXQ85_001778	OG7_0007231	A0A2V1AST4
CXQ85_001779	OG7_0003059	A0A2V1AQI0
CXQ85_001780	OG7_0026623	A0A2V1ARU9
CXQ85_001781	OGR7_0054855	A0A2V1AQJ8
CXQ85_001782	OG7_0000782	A0A2V1AQD7
CXQ85_001783	OG7_0002985	A0A2V1AR68
CXQ85_001784	OG7_0001932	A0A2V1AP23
CXQ85_001785	OG7_0006692	A0A2V1AQ77
CXQ85_001787	OG7_0006665	A0A2V1AQ56
CXQ85_001788	OG7_0010517	A0A2V1APK8
CXQ85_001789	OG7_0007403	A0A2V1ASU3
CXQ85_001791	OG7_0007624	A0A2V1AQI9
CXQ85_001792	OG7_0000698	A0A2V1ARV9
CXQ85_001793	OG7_0006537	A0A2V1AQK8
CXQ85_001794	OG7_0002653	A0A2V1AQE6
CXQ85_001795	OG7_0005464	A0A2V1AR77
CXQ85_001796	OG7_0004862	A0A2V1AP33
CXQ85_001797	OG7_0001682	A0A2V1AQ86
CXQ85_001798	OG7_0156018	A0A2V1AQ65
CXQ85_001799	OG7_0005355	A0A2V1APL8
CXQ85_001800	OG7_0006304	A0A2V1ASV4
CXQ85_001801	OG7_0005351	A0A2V1AQJ9
CXQ85_001802	OG7_0040987	A0A2V1ARW8
CXQ85_001803	OG7_0001722	A0A2V1AQL8
CXQ85_001804	OG7_0000033	A0A2V1AQF5
CXQ85_001805	OG7_0024054	A0A2V1AR87
CXQ85_001806	OGR7_0002815	A0A2V1AP43
CXQ85_001807	OG7_0000402	A0A2V1AQ96
CXQ85_001808	OG7_0002331	A0A2V1AQ75
CXQ85_001809	OG7_0016770	A0A2V1APM9
CXQ85_001810	OG7_0014005	A0A2V1ASW2
CXQ85_001811	OG7_0001056	A0A2V1AQK9
CXQ85_001812	OG7_0036334	A0A2V1ARX5
CXQ85_001813	OG7_0001577	A0A2V1AQM8
CXQ85_001814	OG7_0003886	A0A2V1AQG6
CXQ85_001815	OG7_0003205	A0A2V1AR97
CXQ85_001816	OG7_0007634	A0A2V1AP54
CXQ85_001817	OG7_0000432	A0A2V1AQB0
CXQ85_001818	OG7_0002028	A0A2V1AQ85
CXQ85_001819	OG7_0048899	A0A2V1APN8
CXQ85_001820	OG7_0006572	A0A2V1ASX2
CXQ85_001821	OG7_0007177	A0A2V1AQL9
CXQ85_001822	OG7_0004912	A0A2V1ARY3
CXQ85_001823	OGR7_0004011	A0A2V1AQN5
CXQ85_001824	OGR7_0004009	A0A2V1AQH5
CXQ85_001825	OG7_0002970	A0A2V1ARA8
CXQ85_001826	OG7_0004687	A0A2V1AP62
CXQ85_001827	OG7_0003055	A0A2V1AQB8
CXQ85_001828	OG7_0014413	A0A2V1AQ93
CXQ85_001829	OG7_0008462	A0A2V1APQ0
CXQ85_001830	OG7_0006030	A0A2V1ASY2
CXQ85_001831	OG7_0006183	A0A2V1AQM9
CXQ85_001832	OG7_0005393	A0A2V1ARZ3
CXQ85_001833	OG7_0021353	A0A2V1AQP2
CXQ85_001834	OG7_0001661	A0A2V1AQI5
CXQ85_001835	OG7_0000949	A0A2V1ARB5
CXQ85_001836	OG7_0006035	A0A2V1AP72
CXQ85_001837	OG7_0000434	A0A2V1AQC8
CXQ85_001838	OG7_0002326	A0A2V1AQA3
CXQ85_001839	OG7_0001533	A0A2V1APR0
CXQ85_001840	OG7_0005885	A0A2V1ASZ1
CXQ85_001841	OG7_0003360	A0A2V1AQN9
CXQ85_001842	OG7_0004128	A0A2V1AS03
CXQ85_001843	OG7_0006623	A0A2V1AQQ1
CXQ85_001844	OG7_0006200	A0A2V1AQJ3
CXQ85_001845	OG7_0005736	A0A2V1ARC7
CXQ85_001846	OGR7_0000890	A0A2V1AP82
CXQ85_001847	OG7_0007962	A0A2V1AQE0
CXQ85_001848	OG7_0038960	A0A2V1AQB5
CXQ85_001849	OG7_0005394	A0A2V1APS0
CXQ85_001850	OG7_0003576	A0A2V1AT00
CXQ85_001851	OG7_0007627	A0A2V1AQP9
CXQ85_001852	OG7_0008571	A0A2V1AS12
CXQ85_001853	OG7_0004971	A0A2V1AQQ9
CXQ85_001854	OG7_0003822	A0A2V1AQK2
CXQ85_001855	OG7_0003456	A0A2V1ARD5
CXQ85_001856	OGR7_0004935	A0A2V1AP94
CXQ85_001857	OG7_0007918	A0A2V1AQF0
CXQ85_001858	OG7_0006501	A0A2V1AQC4
CXQ85_001859	OG7_0008282	A0A2V1APS9
CXQ85_001860	OGR7_0003996	A0A2V1AT11
CXQ85_001861	OGR7_0004278	A0A2V1AQR0
CXQ85_001862	OG7_0003270	A0A2V1AS22
CXQ85_001863	OG7_0005835	A0A2V1AQS1
CXQ85_001864	OG7_0005447	A0A2V1AQL6
CXQ85_001865	OG7_0017544	A0A2V1ARE5
CXQ85_001866	OG7_0003699	A0A2V1APA9
CXQ85_001867	OG7_0002527	A0A2V1AQG1
CXQ85_001868	OG7_0003951	A0A2V1AQD4
CXQ85_001869	OG7_0009652	A0A2V1APU0
CXQ85_001870	OG7_0003861	A0A2V1AT23
CXQ85_001871	OG7_0002819	A0A2V1AQS4
CXQ85_001872	OG7_0003061	A0A2V1AS32
CXQ85_001873	OG7_0000431	A0A2V1AQT0
CXQ85_001874	OGR7_0003183	A0A2V1AQM5
CXQ85_001875	OG7_0009713	A0A2V1ARF3
CXQ85_001876	OG7_0005677	A0A2V1APB9
CXQ85_001878	OG7_0001707	A0A2V1AQH1
CXQ85_001879	OG7_0001718	A0A2V1AQE4
CXQ85_001880	OG7_0000696	A0A2V1APU9
CXQ85_001881	OG7_0006099	A0A2V1AT33
CXQ85_001882	OG7_0011679	A0A2V1AQT5
CXQ85_001883	OG7_0005426	A0A2V1AS42
CXQ85_001884	OGR7_0004286	A0A2V1AQU0
CXQ85_001885	OG7_0014794	A0A2V1AQN1
CXQ85_001886	OG7_0025229	A0A2V1ARG2
CXQ85_001887	OG7_0001577	A0A2V1APD2
CXQ85_001888	OG7_0007582	A0A2V1AQI2
CXQ85_001889	OG7_0014784	A0A2V1AQF6
CXQ85_001890	OG7_0000689	A0A2V1APW0
CXQ85_001891	OG7_0003119	A0A2V1AT42
CXQ85_001892	OG7_0006188	A0A2V1AQU7
CXQ85_001893	OG7_0000696	A0A2V1AS50
CXQ85_001894	OG7_0011675	A0A2V1AQV0
CXQ85_001895	OG7_0000949	A0A2V1AQP0
CXQ85_001896	OGR7_0003001	A0A2V1ARH3
CXQ85_001897	OG7_0007223	A0A2V1APE2
CXQ85_001898	OG7_0007223	A0A2V1AQJ1
CXQ85_001899	OG7_0007128	A0A2V1AQG5
CXQ85_001900	OG7_0000779	A0A2V1APW8
CXQ85_001901	OG7_0003017	A0A2V1AT53
CXQ85_001902	OG7_0005445	A0A2V1AQV4
CXQ85_001903	OG7_0155719	A0A2V1AS59
CXQ85_001904	OG7_0020052	A0A2V1AQW1
CXQ85_001905	OG7_0005392	A0A2V1AQQ0
CXQ85_001906	OG7_0013961	A0A2V1ARI2
CXQ85_001907	OG7_0004922	A0A2V1APF3
CXQ85_001908	OGR7_0016665	A0A2V1AQK3
CXQ85_001909	OGR7_0005705	A0A2V1AQH6
CXQ85_001910	OG7_0002985	A0A2V1APX7
CXQ85_001911	OG7_0005233	A0A2V1AT64
CXQ85_001912	OG7_0005141	A0A2V1AQW4
CXQ85_001913	OG7_0002819	A0A2V1AS68
CXQ85_001914	OG7_0004411	A0A2V1AQX0
CXQ85_001915	OGR7_0004938	A0A2V1AQR5
CXQ85_001916	OG7_0005696	A0A2V1ARJ1
CXQ85_001917	OG7_0002921	A0A2V1APG3
CXQ85_001918	OG7_0001448	A0A2V1AQL3
CXQ85_001919	OG7_0008185	A0A2V1AQI4
CXQ85_001920	OG7_0000102	A0A2V1APY6
CXQ85_001921	OGR7_0010224	A0A2V1AT75
CXQ85_001922	OG7_0006757	A0A2V1AQX4
CXQ85_001923	OG7_0003077	A0A2V1AS77
CXQ85_001924	OG7_0009716	A0A2V1AQY0
CXQ85_001925	OG7_0002014	A0A2V1AQS8
CXQ85_001926	OG7_0002422	A0A2V1ARK1
CXQ85_001927	OG7_0005925	A0A2V1APH2
CXQ85_001928	OG7_0001162	A0A2V1AQM3
CXQ85_001929	OG7_0022991	A0A2V1AQJ4
CXQ85_001930	OG7_0008014	A0A2V1APZ7
CXQ85_001931	OGR7_0004275	A0A2V1AT85
CXQ85_001932	OG7_0005819	A0A2V1AQY4
CXQ85_001933	OG7_0002064	A0A2V1AS86
CXQ85_001935	OG7_0008181	A0A2V1AQZ2
CXQ85_001936	OG7_0004546	A0A2V1AQT8
CXQ85_001937	OG7_0002700	A0A2V1ARL2
CXQ85_001938	OG7_0000783	A0A2V1API4
CXQ85_001939	OG7_0003723	A0A2V1AQN7
CXQ85_001940	OG7_0000114	A0A2V1AQK4
CXQ85_001941	OG7_0002542	A0A2V1AQ07
CXQ85_001943	OG7_0005542	A0A2V1AT95
CXQ85_001944	OG7_0001163	A0A2V1AQZ5
CXQ85_001945	OG7_0007004	A0A2V1AS95
CXQ85_001946	OG7_0004780	A0A2V1AR02
CXQ85_001947	OG7_0007460	A0A2V1AQU8
CXQ85_001948	OG7_0001287	A0A2V1ARM0
CXQ85_001949	OG7_0005294	A0A2V1APJ4
CXQ85_001950	OG7_0005294	A0A2V1AQP7
CXQ85_001951	OG7_0155697	A0A2V1AQL1
CXQ85_001952	OG7_0000776	A0A2V1AQ17
CXQ85_001953	OGR7_0004590	A0A2V1ATA5
CXQ85_001954	OG7_0001304	A0A2V1AR05
CXQ85_001955	OG7_0006512	A0A2V1ASA5
CXQ85_001956	OG7_0007371	A0A2V1AR14
CXQ85_001957	OG7_0001921	A0A2V1AQV8
CXQ85_001958	OG7_0005704	A0A2V1ARN0
CXQ85_001959	OG7_0006735	A0A2V1APK6
CXQ85_001960	OG7_0000396	A0A2V1AQQ8
CXQ85_001961	OG7_0006220	A0A2V1AQM0
CXQ85_001962	OGR7_0004021	A0A2V1AQ28
CXQ85_001963	OG7_0001151	A0A2V1ATB5
CXQ85_001965	OG7_0003645	A0A2V1AR15
CXQ85_001966	OG7_0001952	A0A2V1ASB4
CXQ85_001967	OG7_0005539	A0A2V1AR23
CXQ85_001968	OGR7_0023557	A0A2V1AQW6
CXQ85_001969	OGR7_0004235	A0A2V1ARP0
CXQ85_001970	OGR7_0012833	A0A2V1APL9
CXQ85_001971	OG7_0001461	A0A2V1AQR8
CXQ85_001972	OG7_0005034	A0A2V1AQN2
CXQ85_001973	OG7_0010826	A0A2V1AQ38
CXQ85_001974	OG7_0007923	A0A2V1ATC5
CXQ85_001975	OG7_0007438	A0A2V1AR25
CXQ85_001976	OG7_0000958	A0A2V1ASC3
CXQ85_001977	OG7_0006507	A0A2V1AR32
CXQ85_001978	OG7_0004941	A0A2V1AQX7
CXQ85_001979	OG7_0008477	A0A2V1ARP8
CXQ85_001980	OG7_0008044	A0A2V1APN0
CXQ85_001981	OG7_0007360	A0A2V1AQS7
CXQ85_001982	OG7_0003671	A0A2V1AQP6
CXQ85_001983	OG7_0031479	A0A2V1AQ48
CXQ85_001984	OG7_0017965	A0A2V1ATD4
CXQ85_001985	OG7_0019404	A0A2V1AR34
CXQ85_001986	OG7_0000009	A0A2V1ASD3
CXQ85_001987	OGR7_0004571	A0A2V1AR43
CXQ85_001988	OG7_0005072	A0A2V1AQY7
CXQ85_001989	OG7_0001822	A0A2V1ARQ8
CXQ85_001990	OG7_0006937	A0A2V1APP5
CXQ85_001991	OGR7_0001434	A0A2V1AQT7
CXQ85_001992	OG7_0015877	A0A2V1AQQ5
CXQ85_001993	OG7_0002944	A0A2V1AQ58
CXQ85_001994	OG7_0007241	A0A2V1ATE4
CXQ85_001995	OGR7_0003454	A0A2V1AR45
CXQ85_001996	OGR7_0004031	A0A2V1ASE1
CXQ85_001997	OG7_0011014	A0A2V1AR52
CXQ85_001998	OG7_0006853	A0A2V1AQZ7
CXQ85_002000	OGR7_0004024	A0A2V1ARR6
CXQ85_002001	OG7_0001109	A0A2V1APQ6
CXQ85_002002	OG7_0002985	A0A2V1AQU6
CXQ85_002003	OG7_0002894	A0A2V1AQR2
CXQ85_002004	OG7_0002590	A0A2V1AQ68
CXQ85_002005	OG7_0005782	A0A2V1ATF4
CXQ85_002006	OG7_0003382	A0A2V1AR55
CXQ85_002007	OG7_0000396	A0A2V1ASF1
CXQ85_002008	OG7_0001306	A0A2V1AR62
CXQ85_002009	OG7_0156187	A0A2V1AR07
CXQ85_002010	OG7_0006128	A0A2V1ARS6
CXQ85_002011	OG7_0005231	A0A2V1APR6
CXQ85_002012	OG7_0005465	A0A2V1AQV7
CXQ85_002013	OGR7_0001898	A0A2V1AQS2
CXQ85_002014	OG7_0155864	A0A2V1AQ78
CXQ85_002015	OG7_0007924	A0A2V1ATG4
CXQ85_002016	OGR7_0002407	A0A2V1AR67
CXQ85_002017	OG7_0000772	A0A2V1ASG1
CXQ85_002018	OG7_0000446	A0A2V1AR72
CXQ85_002019	OG7_0007933	A0A2V1AR17
CXQ85_002020	OG7_0017973	A0A2V1ART6
CXQ85_002021	OG7_0004808	A0A2V1APS7
CXQ85_002022	OGR7_0004028	A0A2V1AQW3
CXQ85_002023	OG7_0003029	A0A2V1AQS9
CXQ85_002024	OG7_0003353	A0A2V1AQ88
CXQ85_002025	OG7_0011441	A0A2V1ATH4
CXQ85_002026	OGR7_0003414	A0A2V1AR78
CXQ85_002027	OGR7_0010233	A0A2V1ASH1
CXQ85_002028	OGR7_0004029	A0A2V1AR83
CXQ85_002029	OG7_0001122	A0A2V1AR29
CXQ85_002031	OG7_0000446	A0A2V1ARU6
CXQ85_002032	OG7_0000446	A0A2V1APT9
CXQ85_002033	OG7_0003221	A0A2V1AQX2
CXQ85_002034	OG7_0002350	A0A2V1AQU1
CXQ85_002035	OG7_0001996	A0A2V1AQ97
CXQ85_002036	OG7_0101670	A0A2V1ATI5
CXQ85_002037	OG7_0005294	A0A2V1AR88
CXQ85_002038	OG7_0006815	A0A2V1ASI2
CXQ85_002039	OG7_0000397	A0A2V1AR91
CXQ85_002040	OG7_0007104	A0A2V1AR41
CXQ85_002041	OG7_0002063	A0A2V1ARV7
CXQ85_002042	OG7_0006064	A0A2V1APV0
CXQ85_002043	OG7_0007247	A0A2V1AQY1
CXQ85_002044	OG7_0001450	A0A2V1AQV1
CXQ85_002045	OG7_0002735	A0A2V1AQA8
CXQ85_002046	OG7_0004199	A0A2V1ATJ5
CXQ85_002047	OG7_0005415	A0A2V1AR98
CXQ85_002048	OGR7_0006755	A0A2V1ASJ1
CXQ85_002049	OG7_0000396	A0A2V1ARA0
CXQ85_002050	OG7_0001321	A0A2V1AR53
CXQ85_002051	OG7_0015585	A0A2V1ARW6
CXQ85_002055	OG7_0001276	A0A2V1AQB9
CXQ85_002052	OG7_0002542	A0A2V1APV9
CXQ85_002053	OG7_0002985	A0A2V1AQZ4
CXQ85_002054	OGR7_0003005	A0A2V1AQV9
CXQ85_002056	OG7_0004894	A0A2V1ATK7
CXQ85_002057	OG7_0010523	A0A2V1ARA7
CXQ85_002058	OG7_0013945	A0A2V1ASK1
CXQ85_002059	OG7_0007536	A0A2V1ARB0
CXQ85_002060	OG7_0005719	A0A2V1AR65
CXQ85_002061	OGR7_0014499	A0A2V1ARX3
CXQ85_002062	OG7_0004240	A0A2V1APX0
CXQ85_002063	OG7_0000425	A0A2V1AR04
CXQ85_002064	OG7_0003009	A0A2V1AQW9
CXQ85_002065	OG7_0006497	A0A2V1AQD0
CXQ85_002067	OG7_0001444	A0A2V1ATL7
CXQ85_002068	OG7_0008159	A0A2V1ARB7
CXQ85_002069	OG7_0003543	A0A2V1ASL0
CXQ85_002070	OG7_0008453	A0A2V1ARC0
CXQ85_002071	OG7_0000734	A0A2V1AR76
CXQ85_002072	OG7_0006252	A0A2V1ARY4
CXQ85_002073	OG7_0002985	A0A2V1APY2
CXQ85_002074	OG7_0006924	A0A2V1AR12
CXQ85_002075	OG7_0000478	A0A2V1AQX9
CXQ85_002076	OG7_0010694	A0A2V1AQD9
CXQ85_002077	OG7_0005009	A0A2V1ATM9
CXQ85_002078	OG7_0001528	A0A2V1ARC8
CXQ85_002080	OG7_0003002	A0A2V1ASM0
CXQ85_002081	OG7_0003349	A0A2V1ARC9
CXQ85_002082	OGR7_0004269	A0A2V1AR86
CXQ85_002083	OG7_0003449	A0A2V1ARZ6
CXQ85_002084	OG7_0003327	A0A2V1APZ4
CXQ85_002085	OG7_0003343	A0A2V1AR22
CXQ85_002086	OG7_0001167	A0A2V1AQZ1
CXQ85_002087	OGR7_0010221	A0A2V1AQE9
CXQ85_002088	OG7_0008816	A0A2V1ATN8
CXQ85_002089	OGR7_0004026	A0A2V1ARD6
CXQ85_002090	OGR7_0012830	A0A2V1ASM8
CXQ85_002091	OGR7_0003452	A0A2V1ARD9
CXQ85_002092	OG7_0003486	A0A2V1AR96
CXQ85_002093	OG7_0009393	A0A2V1AS06
CXQ85_002094	OGR7_0011404	A0A2V1AQ04
CXQ85_002095	OGR7_0011414	A0A2V1AR33
CXQ85_002096	OG7_0008899	A0A2V1AR01
CXQ85_002097	OGR7_0054296	A0A2V1AQG0
CXQ85_002098	OG7_0000704	A0A2V1ATP8
CXQ85_002099	OG7_0006388	A0A2V1ARE6
CXQ85_002100	OG7_0017546	A0A2V1ASN8
CXQ85_002101	OG7_0019461	A0A2V1ARF0
CXQ85_002102	OG7_0007383	A0A2V1ARA5
CXQ85_002103	OG7_0006854	A0A2V1AS17
CXQ85_002104	OG7_0020657	A0A2V1AQ14
CXQ85_002105	OG7_0155939	A0A2V1AR42
CXQ85_002106	OG7_0007697	A0A2V1AR11
CXQ85_002107	OG7_0003378	A0A2V1AQH2
CXQ85_002108	OGR7_0005317	A0A2V1ATR0
CXQ85_002109	OG7_0020664	A0A2V1ARF6
CXQ85_002110	OG7_0001016	A0A2V1ASP8
CXQ85_002111	OG7_0003727	A0A2V1ARG1
CXQ85_002112	OG7_0005671	A0A2V1ARB6
CXQ85_002113	OGR7_0001124	A0A2V1AS26
CXQ85_002114	OG7_0016441	A0A2V1AQ22
CXQ85_002115	OG7_0005687	A0A2V1AR50
CXQ85_002116	OG7_0006998	A0A2V1AR21
CXQ85_002117	OGR7_0004917	A0A2V1AQI3
CXQ85_002118	OG7_0003479	A0A2V1ATS1
CXQ85_002119	OGR7_0002303	A0A2V1ARG6
CXQ85_002120	OG7_0015303	A0A2V1ASQ9
CXQ85_002121	OG7_0009418	A0A2V1ARH1
CXQ85_002122	OG7_0006574	A0A2V1ARC6
CXQ85_002123	OG7_0001203	A0A2V1AS36
CXQ85_002124	OG7_0004295	A0A2V1AQ34
CXQ85_002125	OG7_0009816	A0A2V1AR60
CXQ85_002126	OG7_0006945	A0A2V1AR31
CXQ85_002127	OG7_0001933	A0A2V1AQJ5
CXQ85_002128	OG7_0001107	A0A2V1ATT3
CXQ85_002129	OG7_0002137	A0A2V1ARH5
CXQ85_002130	OG7_0002040	A0A2V1ASS0
CXQ85_002131	OG7_0002134	A0A2V1ARI0
CXQ85_002132	OGR7_0019487	A0A2V1ARD4
CXQ85_002133	OG7_0004287	A0A2V1AS46
CXQ85_002134	OG7_0014596	A0A2V1AQ45
CXQ85_002135	OG7_0003264	A0A2V1AR70
CXQ85_002136	OG7_0003211	A0A2V1AR40
CXQ85_002137	OG7_0005985	A0A2V1AQK5
CXQ85_002138	OG7_0002981	A0A2V1ATU4
CXQ85_002139	OG7_0001203	A0A2V1ARI5
CXQ85_002140	OG7_0010436	A0A2V1AST2
CXQ85_002141	OG7_0014772	A0A2V1ARJ0
CXQ85_002142	OG7_0009763	A0A2V1ARE4
CXQ85_002143	OG7_0101639	A0A2V1AS55
CXQ85_002144	OG7_0005090	A0A2V1AQ54
CXQ85_002145	OG7_0002891	A0A2V1AR80
CXQ85_002146	OG7_0000103	A0A2V1AR51
CXQ85_002147	OG7_0003741	A0A2V1AQL2
CXQ85_002148	OG7_0026607	A0A2V1ATV5
CXQ85_002149	OG7_0016165	A0A2V1ARJ4
CXQ85_002150	OG7_0000003	A0A2V1ASU1
CXQ85_002151	OG7_0007394	A0A2V1ARK0
CXQ85_002152	OG7_0007041	A0A2V1ARF2
CXQ85_002153	OG7_0003055	A0A2V1AS66
CXQ85_002154	OGR7_0007427	A0A2V1AQ64
CXQ85_002155	OG7_0004787	A0A2V1AR92
CXQ85_002156	OG7_0003409	A0A2V1AR61
CXQ85_002157	OG7_0001083	A0A2V1AQM2
CXQ85_002158	OG7_0002347	A0A2V1ATW5
CXQ85_002159	OG7_0007866	A0A2V1ARK4
CXQ85_002160	OGR7_0004945	A0A2V1ASV2
CXQ85_002161	OG7_0075029	A0A2V1ARK8
CXQ85_002162	OG7_0007998	A0A2V1ARG3
CXQ85_002163	OG7_0010166	A0A2V1AS76
CXQ85_002164	OG7_0007292	A0A2V1AQ74
CXQ85_002165	OG7_0003638	A0A2V1ARA3
CXQ85_002166	OG7_0006713	A0A2V1AR71
CXQ85_002167	OG7_0011482	A0A2V1AQN3
CXQ85_002168	OGR7_0226112	A0A2V1ATX5
CXQ85_002169	OGR7_0003732	A0A2V1ARL4
CXQ85_002171	OG7_0001747	A0A2V1ASW4
CXQ85_002172	OG7_0012759	A0A2V1ARL9
CXQ85_002173	OG7_0002590	A0A2V1ARH2
CXQ85_002174	OG7_0001718	A0A2V1AS87
CXQ85_002175	OG7_0009783	A0A2V1AQ84
CXQ85_002176	OG7_0001574	A0A2V1ARB4
CXQ85_002177	OG7_0000779	A0A2V1AR82
CXQ85_002178	OG7_0005130	A0A2V1AQP5
CXQ85_002179	OGR7_0038591	A0A2V1ATY4
CXQ85_002180	OG7_0008461	A0A2V1ARM2
CXQ85_002181	OG7_0001818	A0A2V1ASX5
CXQ85_002182	OG7_0002066	A0A2V1ARM9
CXQ85_002183	OGR7_0002665	A0A2V1ARI3
CXQ85_002184	OG7_0003490	A0A2V1AS98
